playerid,PlayerName,position,Team,PA_atc,H_mean,H_p05,H_p50,H_p95,H_mean_t,H_p05_t,H_p50_t,H_p95_t,R_mean,R_p05,R_p50,R_p95,R_mean_t,R_p05_t,R_p50_t,R_p95_t,RBI_mean,RBI_p05,RBI_p50,RBI_p95,RBI_mean_t,RBI_p05_t,RBI_p50_t,RBI_p95_t,HR_mean,HR_p05,HR_p50,HR_p95,HR_mean_t,HR_p05_t,HR_p50_t,HR_p95_t,SB_mean,SB_p05,SB_p50,SB_p95,SB_mean_t,SB_p05_t,SB_p50_t,SB_p95_t,AVG_mean,AVG_p05,AVG_p50,AVG_p95,OBP_mean,OBP_p05,OBP_p50,OBP_p95,SLG_mean,SLG_p05,SLG_p50,SLG_p95
27815,Jordan Westburg,2B/3B,BAL,462,0.2565064925427315,0.20987832711736631,0.25592924950025897,0.3056093376181048,118.47083333333335,95,118,143,0.14112599201296844,0.10716619616232866,0.1402796375457141,0.17870509936833745,65.17716666666666,49,65,84,0.1507815183595494,0.11204282945975076,0.1495657589199273,0.19394252988839686,69.66233333333335,51,69,91,0.05017572877379642,0.02779436265755354,0.048877741404102025,0.07698550994161182,23.178500000000003,13,23,36,0.00937131046874373,0.002106510749601837,0.008676755960905985,0.019543568493604432,4.328833333333332,1,4,9,0.28526125871029967,0.25418150853032223,0.2847731779473146,0.31822205554683425,0.35008391664142574,0.31872743831274897,0.34996166185277316,0.38168955696108514,0.5150517105951424,0.44673957714199625,0.5126039673997915,0.5917540930153491
27845,Matt Mervis,1B/DH,WSN,28,0.17657471078189807,0.06669072400983557,0.1730948388524331,0.3176591172077045,4.942500000000002,2,5,9,0.0969355963360109,0,0.09747777518446879,0.20743040021598383,2.712833333333332,0,3,6,0.1156821134441883,0.03268255015076434,0.10791915966029764,0.23777426441907837,3.237833333333333,1,3,7,0.03838414634594964,0,0.035324826742680525,0.1097229525551485,1.0751666666666664,0,1,3,0.0032640384871549565,0,0,0.035363162937976714,0.09166666666666659,0,0,1,0.1933215227999573,0.16593199891468483,0.1925193227246178,0.22396730041979765,0.2718738355440918,0.24086786171001034,0.27162823178728784,0.30445513656795453,0.35908769466268675,0.3008155427795575,0.3571502125887253,0.4240734801908064
27883,Thomas Saggese,2B/SS,STL,203,0.22431040739484234,0.16486575414384105,0.22274280025471588,0.29069136701494025,45.51466666666666,33,45,59,0.11173690686662449,0.07064469558011707,0.1103842199331258,0.15602411572144217,22.67266666666667,14,22,32,0.09900204198399898,0.06068717102747891,0.09739893337263382,0.14268069166427405,20.089500000000008,12,20,29,0.022812279542973095,0.0049578139450461136,0.020844169091643272,0.04420342215342586,4.626666666666668,1,4,9,0.012408015578183992,0,0.01013143898359221,0.030183785611393444,2.5164999999999997,0,2,6,0.24354277992829892,0.21228554628315105,0.24273717728352445,0.2776191351304466,0.3066272289877786,0.2732040749444023,0.3060892258900155,0.34225884678174284,0.3737754197134523,0.31821535500801695,0.3719778714502815,0.4342625086020643
27899,Colt Keith,2B,DET,490,0.24116455752942906,0.19744626940911703,0.24032286999155775,0.2880888423615243,118.10333333333332,95,117,143,0.12661162290554567,0.09463210440082112,0.12576410398902282,0.16138590380378937,62.00016666666667,46,61,80,0.11959599403182694,0.08684565984557978,0.11871561072521321,0.1555415912249189,58.56766666666666,42,58,77,0.031555361800261396,0.016087783298240045,0.030645747946745364,0.050309106481899186,15.452166666666663,8,15,25,0.008431913700147176,0.00197209484931216,0.007993973012836844,0.017277138064789352,4.129,1,4,8,0.2675045636539368,0.2370980667911167,0.26689120241700726,0.29934333666432783,0.33401772982718475,0.3024837092359197,0.3336318045748645,0.3671880904457671,0.4362466635068579,0.3765855617812101,0.43431519879823605,0.5017820014581716
27915,Alejandro Osuna,OF,TEX,70,0.19789135867504618,0.11286127046810501,0.1961323375009052,0.29170960258783957,13.842833333333335,8,14,20,0.10755713631971488,0.04406522351499178,0.10494437212165694,0.1791563236027035,7.527000000000001,3,7,12,0.08516399323191726,0.029032482943375227,0.08280010515047524,0.15113981054134878,5.958999999999999,2,6,11,0.018866995444118455,0,0.01457004493142371,0.05332798784484315,1.320333333333334,0,1,4,0.024901853903769557,0,0.01565252031033729,0.06646547650140504,1.7420000000000007,0,1,5,0.21664011644962158,0.18826036912386296,0.21601404943703678,0.24731714651490985,0.29017903983031146,0.25935511230316605,0.2896885433090788,0.32292640281904145,0.33085428088852614,0.28171181618362184,0.3297325050720478,0.3841792021925279
27962,Adael Amador,2B,COL,63,0.18093573373732355,0.09511440941329935,0.17808532989145417,0.27805938143755515,11.40216666666667,6,11,18,0.08953156960696902,0.03166578531653317,0.0869724122219952,0.15661760693039062,5.641500000000002,2,5,10,0.07685382974351623,0.028012170748609122,0.07467258005219966,0.14331737173183798,4.843499999999998,2,5,9,0.015376726628577543,0,0.01544463308064042,0.04766268222970351,0.968333333333333,0,1,3,0.01036215145312347,0,0,0.03549667473212782,0.6528333333333332,0,0,2,0.1920172132105831,0.16463484080964064,0.19143875636379332,0.22126858540880462,0.25837806662304946,0.22903453444325417,0.2577487406963893,0.28955596322509203,0.28343053756960446,0.23894078199134938,0.2816790359219208,0.3329073058746516
28022,Edgar Quero,C/DH,CHW,466,0.23590550106356903,0.1902252101572942,0.2350229108852347,0.28345477044072703,110.11216666666667,87,110,135,0.10287879054761699,0.07356163637410086,0.10217208119569429,0.1350224917957263,48.01766666666667,34,48,63,0.10455482219382863,0.07321178190487374,0.10396461589226136,0.1389307226492424,48.80283333333333,34,48,65,0.022204460142910512,0.009150388875024531,0.02125204295078289,0.03746577667222555,10.365333333333336,4,10,18,0.002271954046975712,0,0.0020720032102607188,0.007992684240971512,1.0608333333333324,0,1,4,0.2588456038022849,0.22796222906924107,0.2583891608499544,0.29125752480313855,0.32043043049879477,0.287035534827812,0.3199023374085025,0.3555306229493089,0.3828740803559885,0.33014217716184535,0.3810976101596324,0.44074436243614673
28080,Jasson Domínguez,OF,NYY,112,0.22802739948679882,0.15263140833225866,0.22596825583450503,0.3089671781405958,25.537666666666667,17,25,35,0.137117215716522,0.0790121615368443,0.13506560355469632,0.2030003095403823,15.355000000000002,9,15,23,0.11665645538926285,0.06414560529071872,0.11483376898206549,0.1778152427804798,13.059000000000001,7,13,20,0.033941860137727896,0.00859892002772055,0.03325307817018281,0.0680733771254495,3.8023333333333307,1,4,8,0.04719305841960838,0.016414945264062186,0.044666079124533895,0.08941894311127152,5.283166666666671,2,5,10,0.25420890054439466,0.2243202528737992,0.2535351077709512,0.2862526949461153,0.3268289063314324,0.2943261106100935,0.3261917645575888,0.36209111394522836,0.43433126297969427,0.3764893929095158,0.43287068943930485,0.49903645257033985
28163,Junior Caminero,3B,TBR,665,0.2529184451044331,0.21175893788029646,0.2521346199036685,0.29580516350578273,168.2665,138,168,200,0.14188925697551955,0.11078300485936059,0.14128785520582376,0.17546762321778964,94.40933333333334,73,94,118,0.16790233462282966,0.13028732497835716,0.1667799611067969,0.20789691924364223,111.70616666666669,85,111,140,0.06320109120120669,0.039897877874095315,0.061710617907485735,0.09124809800089789,42.032833333333336,26,41,61,0.010101927481674659,0.0030080647881210606,0.009467962680373442,0.019541062724226885,6.719166666666667,2,6,13,0.27786807969740646,0.2486944627179608,0.27722552582988563,0.30923961002097083,0.3349685006469664,0.3036419373235836,0.33432019650649175,0.3675102244958369,0.5291789871754106,0.4634915740100589,0.5266055319357756,0.60454422815176
28253,Javier Sanoja,3B/OF,MIA,231,0.22981597915738958,0.17263370593229185,0.22830782810761882,0.2922561898735211,53.1515,39,53,68,0.1183359851089898,0.07833599340939126,0.11709142328336929,0.16086397073769518,27.36466666666667,18,27,37,0.10687849304599048,0.06815388973897321,0.10585188631711348,0.1488869149514968,24.718833333333336,16,24,35,0.02520275603463404,0.008504909391927702,0.024056350965799538,0.047036967350522985,5.827333333333335,2,6,11,0.015633291470210562,0,0.01350635075037462,0.03500487718344846,3.6141666666666645,0,3,8,0.2492251828352554,0.21957660465529963,0.24878902305712478,0.28076742078776656,0.30752352838469416,0.275778857598749,0.30706662336710544,0.3408907582418302,0.3891975195425888,0.3350931676335226,0.38738493073251967,0.4486144785856811
28312,Coby Mayo,1B,BAL,147,0.20267761475405527,0.13987331199196143,0.2013167993418345,0.2709541863480533,29.816999999999997,20,30,40,0.11568144864248588,0.06933902386466562,0.1142752401273924,0.16756888777025175,17.017000000000003,10,17,25,0.11740321258753683,0.06835555537271637,0.11590231573747908,0.17234387632150164,17.2765,10,17,26,0.03452968379764453,0.007149509284653642,0.033322334984257296,0.0657096590488473,5.080000000000001,1,5,10,0.007730502262796997,0,0.006709217768136346,0.023018008236553186,1.1365000000000007,0,1,3,0.22593324421083183,0.1963597972346397,0.22548027806448423,0.25652912291685864,0.30237904747685845,0.2701168395705422,0.3019620330075385,0.3367711176659076,0.3950022101739294,0.33777743685375805,0.39274660811824247,0.4578051043495427
28552,Yanquiel Fernández,DH/OF,NYY,7,0.2125422936247876,0,0.14919968554689256,0.5614532168127412,1.4875000000000012,0,1,4,0.09719781731531403,0,0,0.2980608647687768,0.6816666666666674,0,0,2,0.0986793831786024,0,0,0.3003090794974899,0.6906666666666672,0,0,2,0.022554670094638168,0,0,0.14677605957522813,0.1578333333333336,0,0,1,0.00457828387249202,0,0,0,0.031833333333333456,0,0,0,0.22805620037504493,0.19750839383903787,0.22742081996827235,0.2612645975108372,0.28788188046478574,0.2566570103607131,0.28743713771041746,0.3201848923720682,0.3529647387628079,0.2991891162970171,0.3512378785410394,0.4130108552382269
28806,Jackson Chourio,OF,MIL,651,0.25001486221260466,0.2097280993990336,0.2493952071634068,0.29259194323617094,162.82000000000002,134,162,193,0.1418481619265234,0.11065493430487017,0.14145274414018966,0.17586470948094626,92.36399999999998,71,92,116,0.13171217423838566,0.10095226964240096,0.13106254171353765,0.16578678070819272,85.78566666666667,65,85,109,0.038200391921328,0.022033894364399856,0.0374563266384612,0.056762066905976245,24.884499999999996,14,24,38,0.033912934327433565,0.018303486379998256,0.033050380870829586,0.052146514105837115,22.08300000000001,12,22,34,0.2740360507809752,0.24571649721547484,0.27387105397642564,0.3043593487432164,0.33122551001017597,0.3012517503678908,0.3308164262183812,0.36223865066261307,0.47208061081617514,0.4126411064461724,0.47035591087831935,0.5353334720466156
28824,Samuel Basallo,C,BAL,438,0.17537266817527183,0.13629114672634807,0.17469802854146368,0.21727137903372512,76.87533333333333,59,77,96,0.090680599944736,0.06257596226218855,0.08999760281595337,0.1213457547110576,39.74716666666667,27,39,54,0.10643382581555104,0.07366511315182699,0.10547382127892388,0.14276053215690057,46.65966666666666,32,46,64,0.03141247537359663,0.013830152483918157,0.02997501208057754,0.05339869766805095,13.769333333333334,6,13,23,0.002730202722522021,0,0.002203915815475503,0.0094513565216602,1.1960000000000015,0,1,4,0.1868977330609871,0.1613751290987399,0.1863158812623072,0.21402801304139668,0.2513704556603804,0.22248482246054518,0.2508763494109362,0.28085390536622906,0.33132756830647336,0.28333940090935866,0.32926387793874146,0.3838609762352109
29490,Jackson Merrill,OF,SDP,630,0.2404018514012497,0.19973663042778808,0.2394253248090077,0.28354581886410546,151.48483333333334,124,151,181,0.1296461825368722,0.09953206995397205,0.12883572227915446,0.16179844366383664,81.67733333333335,62,81,103,0.1323465209925689,0.10009032778135475,0.13163663423161498,0.16734848531010893,83.38783333333333,62,83,106,0.03971278135206111,0.022782778224521977,0.03887404440199894,0.05960747614183694,25.022833333333338,14,24,38,0.01479410883733392,0.005928668659545053,0.014149938518495608,0.026438685875427668,9.322333333333331,4,9,17,0.26364005114086053,0.23460525779798114,0.2631736469935201,0.29410262057348774,0.3230557419446232,0.29323447180590506,0.3224511813303741,0.35387273975996025,0.46212900131031986,0.4000768661965738,0.4610332309216445,0.5286665851463106
29518,James Wood,OF,WSN,644,0.23654886962952043,0.1960963497459397,0.2356276865294208,0.2792396357903332,152.2818333333333,124,152,183,0.1385910864609053,0.10715205666565061,0.13773124070256298,0.17265250558660572,89.22633333333333,68,89,112,0.13067714453676357,0.09951543160610629,0.12978162773101262,0.16470105796526746,84.12266666666667,63,83,107,0.0429726610495552,0.024587237790218788,0.04190563259178087,0.06450830052181615,27.662499999999998,16,27,42,0.025061178933297408,0.012266135550109665,0.024268040201245962,0.04073473769855021,16.13533333333333,8,16,26,0.26529391621248966,0.23596922626581368,0.2647991961288684,0.29548254234683174,0.34089302268241145,0.30928527119050075,0.34041788589780414,0.37382100631258486,0.47180783967523027,0.41074835777458574,0.4699248418365958,0.5395394342188355
29524,Bryce Teodosio,OF,LAA,280,0.18670678693547219,0.13896028557678075,0.18565808242618803,0.23682823083364607,52.244499999999995,38,52,67,0.09868786835777175,0.06533737307396828,0.09758084925646193,0.13539581019273564,27.615833333333327,18,27,38,0.07294528758532154,0.0426860778056963,0.07158463662073944,0.10848596728031534,20.4125,12,20,30,0.01366980620916623,0.003391284082607732,0.013147904422193588,0.0284160085550299,3.825,1,4,8,0.0355628571070301,0.011150379148755588,0.032827662762363645,0.06890060915506727,9.955000000000002,3,9,19,0.20054320069004777,0.17129974292833497,0.19979409913503876,0.23142379009798017,0.26620427503643407,0.23573602451749487,0.2657892608704565,0.2986421621358521,0.2871606611403101,0.23862152628332672,0.285862361674266,0.3401262531045699
29554,Adrian Del Castillo,C/DH,ARI,158,0.21648035718816272,0.15120817161832975,0.21493710429503599,0.2866702260327128,34.21333333333334,23,34,46,0.11122658884722753,0.06587016237435618,0.10931253348832803,0.16152352170414505,17.576333333333345,10,17,26,0.12476888426526989,0.07521014213722499,0.12294780412096076,0.18249671745074542,19.71933333333333,12,19,29,0.03684853299972534,0.012122088217742454,0.0344071765392847,0.07112648938948213,5.822666666666668,2,5,11,0.0038552617589405662,0,0,0.014156509363031075,0.6091666666666664,0,0,2,0.2382761624087284,0.2051689657473845,0.2378330669093564,0.27344005119774795,0.3059400913454674,0.2724325987627974,0.3057533370861916,0.34162476386605184,0.4117904073854001,0.3468303994306986,0.40962286156827743,0.4847849229218422
