playerid,PlayerName,Team,position,PA_atc,composite_zscore,z_HR,z_R,z_RBI,z_SB,z_OBP,z_SLG
25479,Brenton Doyle,COL,OF,595,0.759457339055102,0.7174182719242201,0.9282071417730866,0.9140841143183676,1.3159536348828629,0.0169716825109107,0.5019042080148515
25483,Nick Sogard,BOS,2B,14,-0.76959534416532,-1.027462468009144,-1.3534187023567832,-1.2957494518677797,-0.7466858879736973,0.16672165815561785,-0.3763720996469645
25493,Joey Ortiz,MIL,3B/SS,630,0.06439872994694112,-0.10595147217811857,0.6967203489016566,0.36403330264110656,0.7448335878577825,-0.556919347506352,-0.774066473143939
25543,Korey Lee,CHW,C,102,-0.8954435427863559,-0.8601449693232215,-1.1046366634830251,-1.0437630635398525,-0.6472791961008804,-1.0376349133969844,-0.7059298620408048
25621,Bryan Ramos,BAL,3B,21,-1.013809802356047,-1.0121430056429523,-1.3388190827003557,-1.2729561708919088,-0.7479398462606058,-1.1165056424357305,-0.636082632068104
25629,Cody Freeman,TEX,2B,210,-0.6401876254836929,-0.6933640167228716,-0.7220226844654364,-0.7382059560384524,-0.5286219063181435,-0.6460223222323744,-0.548182552706471
25660,Will Brennan,SFG,OF,77,-0.6336318221555461,-0.944501385685014,-1.1354003719415084,-1.1118103903997707,-0.6208137103229886,0.18009089419868432,-0.1378745117391011
25690,Grant McCray,SFG,OF,14,-1.024991689167245,-1.0281394758426048,-1.3524060307927863,-1.2937644317663286,-0.7372007098921743,-1.2138488187980925,-0.6172046054842765
25764,Bobby Witt Jr.,KCR,SS,679,2.13025551826967,1.7973546634035626,2.053999156778481,1.8887969786030716,2.7316093455542125,1.842846860643432,2.273554395097456
25768,CJ Abrams,WSN,SS,630,1.2123924204407546,0.7953605777504428,1.4244229705442324,1.0571944117710652,2.421228424987101,0.7093604403501632,0.8610532396072312
25782,Pedro Pagés,STL,C,358,-0.3540301039199055,-0.2721402967407794,-0.26910077049278747,-0.0923865847225337,-0.6343014537422693,-0.6420114689252203,-0.3046194202266653
25807,Jared Triolo,PIT,3B,553,-0.10810157349222814,-0.2938485933118751,0.39785194678883645,0.04754976538424822,0.6405904298959375,-0.5207889258066558,-0.9977207264836652
25816,Shea Langeliers,ATH,C,524,0.9913566640762096,1.7129567957885756,0.7954019686353095,1.391159379411644,-0.3312745590336517,0.6326655147810358,1.7576775122456378
25878,Corbin Carroll,ARI,OF,637,1.5683380792854984,1.3321771909789522,1.7488317124870008,1.181687148176541,2.611713570175434,1.2176106604199577,1.2551282003413209
25931,Michael Harris II,ATL,OF,574,0.17019453800677753,0.13786155640854597,0.5655814593315532,0.44268100817649425,0.7507066044368783,-0.6087617432647934,-0.25338421571177644
25961,Kerry Carpenter,DET,DH/OF,490,0.8807382444313598,1.3665252574061504,0.6754056162689528,1.104988129258401,-0.5215312828466576,0.8382764563909961,1.640254175892767
25976,Riley Greene,DET,OF,651,1.396783172909051,1.8811353794607888,1.5499684893619778,1.755349610932678,-0.21747201575497843,1.3841426376425887,1.919601331021804
26031,Vaughn Grissom,LAA,2B,259,-1.0279820564895026,-0.835884093214716,-0.699020948787922,-0.8440035969447452,-0.09772232069723398,-1.880918615429953,-1.931113919716344
26121,Francisco Alvarez,NYM,C,446,0.32228743259779524,0.5452608257573544,0.266136124887563,0.5599883180729526,-0.5868406906571526,0.3239090709740052,0.74488900144281045
26123,Brett Baty,NYM,3B,441,0.3761311213094779,0.2644561810062404,0.3627741597865843,0.40473134751045414,-0.2284871720784025,0.7173989234168625,0.7918378420291402
26143,Troy Johnston,COL,1B/OF,273,-0.01946939995020596,-0.3494624004794561,-0.3575336654014669,-0.324988385416046,-0.45726837734677495,0.6707400121674942,0.5216335901473943
26149,Dominic Fletcher,PIT,OF,7,-1.2839587259381988,-1.0374659208349608,-1.3841883038826557,-1.325595047983026,-0.751185529108642,-1.509388443304561,-1.7059483623565233
26151,Kyle Stowers,MIA,OF,609,1.6182764660190927,2.3270768733020715,1.4504481295824814,1.990325621514085,-0.2333923816800776,1.5765596296881124,2.487177966209406
26197,Andrew Vaughn,MIL,1B/OF,560,0.23965184619628968,0.57730833605365806,0.35897231037768823,0.8434932164895164,-0.6381488299876799,-0.07873479533203517,0.2971222577369325
26202,Jake Mangum,PIT,OF,343,-0.0068069288780957,-0.7527280094549018,-0.19891587689587345,-0.4670163369235064,1.313467958571208,0.5623244693659853,-0.5614379570194261
26208,Tyler Fitzgerald,SFG,2B/SS,21,-1.0651271741087909,-1.021400833436842,-1.3339599457919775,-1.287738994639696,-0.6588373558066818,-0.9607073973393584,-1.0925479798854254
26224,Darell Hernaiz,ATH,3B/SS,161,-0.7951474080981737,-0.8395806003071926,-0.9212210976013792,-0.9207392008566252,-0.5744063919916552,-0.6540776719479993,-0.8880394488031356
26284,John Rave,KCR,OF,133,-0.8472527882906331,-0.8563269489631722,-0.9720359749225184,-1.0050076956713956,-0.305094692895571,-0.9841208652484096,-1.0871766660242614
26288,Adley Rutschman,BAL,C/DH,566,-0.02394464210646547,0.03387139109990969,0.4487063284070566,0.35726008731212433,-0.6308911465407845,0.04357004457894549,-0.4422379483239464
26289,Gunnar Henderson,BAL,SS,672,1.3160305874529228,1.0809637332908788,1.6590898832767629,1.1355229560758628,1.981890454798652,1.0174091868955384,0.8873760289101622
26294,Bryson Stott,PHI,2B,623,0.6642750317386428,0.08557102490319463,1.0116397509186377,0.5987900111008286,2.077041067907265,0.17633598594607014,-0.1300914199150581
26299,Josh Jung,TEX,3B,567,0.3902004085057661,0.6514936825579021,0.678710065077684,0.8901587944145363,-0.23102922750319596,-0.09541104637833328,0.4463344002174055
26319,Michael Busch,CHC,1B,595,1.2789959570764284,1.918808111401114,1.2383676124802618,1.6578229548081231,-0.4381736845304259,1.4939518344802671,1.818487613667453
26323,Spencer Steer,CIN,1B/OF,378,0.22703092636298677,0.17585219006119002,0.07842128619866837,0.14063271304634378,-0.01743091305973473,0.3776086758926154,0.6050976883046336
26365,Jonny DeLuca,TBR,OF,294,-0.4863741912767521,-0.6453555026901474,-0.41361989002730504,-0.582475278604966,0.33596647749703457,-0.8666866450120561,-0.8885372559857232
26368,JJ Bleday,CIN,OF,336,0.1757536257146458,0.10757997817297688,-0.04974724855950833,-0.02129784416701216,-0.5283026588750735,0.6737495571660242,0.792980155318523
26374,Kameron Misner,KCR,OF,56,-0.8745894977102466,-0.955495798062379,-1.2108652029975095,-1.176440838277632,-0.5474307662599609,-0.7710553925371586,-0.647903041094977
26396,Josh Smith,TEX,3B/SS,511,0.43996230661325786,0.00588533768082051,0.6519966029814008,0.3237645844442546,0.15787785892426637,1.133156060959255,0.22435391453342593
26420,Kyren Paris,LAA,2B/OF,21,-0.8982883646763649,-0.9760659231496356,-1.3235832324336358,-1.2707130066771444,-0.6918982985988197,-0.8582734959460373,-0.3237276468524378
26438,Dominic Canzone,SEA,OF,427,0.6527351535843475,0.6603169121113079,0.4449480706698232,0.5905385367232582,-0.34258715241512616,0.93919169346776,1.447782284655502
26466,Matt Wallner,MIN,OF,476,0.25545186297383726,0.6562717803698392,0.4056265479928465,0.35839958393381105,-0.25972164321978997,0.02610805129635409,0.24123772231275692
26467,Luis Matos,SFG,OF,77,-0.6341424645315057,-0.8635404481817449,-1.118214718095687,-1.0818646626776078,-0.6447713683782255,-0.25333344577777084,0.18609081057220675
26477,Spencer Horwitz,PIT,1B,497,0.4373934088623759,0.20192353678313035,0.46528700899222786,0.587663363298403,-0.6430538373849051,1.2092045017110518,0.6923035073535908
26517,Noelvi Marte,CIN,3B/OF,539,0.34006991777225143,0.1625740380252826,0.6279284778183204,0.5025935234755081,0.8285370582117911,-0.1935681538901411,0.01756013226423869
26540,Angel Martínez,CLE,OF,287,-0.3914202988345672,-0.5614418529351374,-0.3967478916038733,-0.4837638734957576,-0.23520517025022047,-0.38399248835945377,-0.3442146835427694
26546,Agustín Ramírez,MIA,C/DH,478,0.2261684489881225,0.16977239333876193,0.3826142853090858,0.35542719892504776,0.3346489192421279,-0.15125241280331522,0.16422893086231916
26548,Luisangel Acuña,CHW,2B,399,-0.03482435805190304,-0.6605327384522692,-0.00547835835447506,-0.45750479949728423,2.1982231861801047,-0.314486633142794,-1.1135057747386503
26599,Jonatan Clase,TOR,OF,14,-0.9985996309820612,-1.0259359364160463,-1.356793544378585,-1.3019056385829293,-0.7429491669582347,-0.8203130413637539,-0.7671232035559514
26668,Elly De La Cruz,CIN,SS,672,1.5173337793355417,0.989579348700228,1.7237899264591303,1.1405084876628728,3.3981123609904778,0.994337381014972,0.9513381836205176
27462,Austin Martin,MIN,OF,350,0.12648299113663636,-0.5614093701586498,0.00356906656025552,-0.3946772258979,0.6543622654759446,1.0172193743158826,-0.1751944744770838
27464,Dillon Dingler,DET,C,435,0.2874253808991646,0.1957867710713722,0.19331547575013944,0.4257597487772722,-0.6461534227860841,0.8091295482042624,0.7734713059925591
27465,Spencer Torkelson,DET,1B,651,0.9425993555606622,1.710290032596364,1.21812155244763,1.4854179365861588,-0.5163847499998477,0.7051248598175663,0.9999286358543686
27467,Tyler Soderstrom,ATH,1B/OF,588,1.438947904031763,1.71871578106573,1.2704080403437883,1.7986480505250757,-0.2512632825185784,1.672770441329413,2.337657358803183
27475,Jordan Walker,STL,OF,546,-0.23318041032109788,-0.0499989637546153,0.31479463566713206,0.16005817996477156,0.2601358026336177,-1.2434157334872356,-0.8833445521169836
27478,Patrick Bailey,SFG,C,525,-0.2134758138530009,-0.05080494713016088,0.1776401045436254,0.3099837797496916,-0.5159387087688807,-0.7007350652200852,-0.607772486244591
27479,Masyn Winn,STL,SS,644,0.8714853900451807,0.6291312932539426,1.3616503258308683,1.0893166032908286,0.4859769073878693,0.7764864867243556,0.8298531393263188
27482,Robert Hassell III,WSN,OF,252,-0.5914611595798247,-0.6342038385227423,-0.5883808994398938,-0.6477124448485457,-0.2308519842040347,-0.7710046125994867,-0.6898727563401088
27490,Nick Gonzales,PIT,2B,420,-0.07788199460641851,-0.2579112241665033,0.07637693253977451,0.06122629535087237,-0.4937477116695867,0.1411813015996443,0.01763004425681973
27506,Ha-Seong Kim,ATL,SS,413,0.22853086988078372,-0.20950100417726764,0.20109576008848656,-0.01207667977061784,1.2495776436458947,0.2007091738239201,-0.07749653070672262
27531,David Hamilton,MIL,2B/SS,189,-0.4859844562719161,-0.7449768886109376,-0.7212673269667536,-0.8594563852212591,1.1160487652160445,-0.9567530279307436,-0.8723100398246737
27534,Edouard Julien,COL,2B,434,-0.5714852643889066,-0.4757014357578273,-0.07654890219326385,-0.3631670595467673,-0.341695020898101,-0.9087885809349938,-1.3371071974746267
27555,Garrett Mitchell,MIL,OF,406,0.40478709322100626,-0.13854572523147554,0.2858809371493447,0.02857556732715238,0.8606223545217266,0.826408798095539,0.45051941462312795
27562,Austin Wells,NYY,C,461,0.3184456488106683,0.7824952295949656,0.3089997792376029,0.6690156199179806,-0.47601241240546327,-0.01968568557122366,0.6816018926023713
27577,Casey Schmitt,SFG,2B/3B,210,-0.14038735594722038,-0.3059891139362836,-0.6197199282739421,-0.4328886394332654,-0.6665218739764645,0.2535858673579114,0.8075756549869606
27615,Alec Burleson,STL,DH/OF,602,0.9269534024390236,0.9839917694364988,1.0355111610089494,1.3322981139552912,-0.14508371327794517,1.053985377571489,1.3082125976991217
27630,Nick Loftin,KCR,2B/OF,112,-0.8147358792261201,-0.8767938383897446,-1.049071961188825,-1.015398998546681,-0.6487725072941,-0.5785168800477535,-0.7420577163745239
27647,Anthony Volpe,NYY,SS,476,0.18277295606866056,0.1147940649593388,0.3654679125656437,0.2189931248321403,0.7922254833995143,-0.4261496341225125,-0.04339931924407312
27653,Christian Koss,SFG,2B,49,-0.6382536515078392,-0.9675472185532276,-1.2377081964669936,-1.1761537847555434,-0.6656728593079576,0.2776015486147373,-0.12114015155981853
27676,Vinnie Pasquantino,KCR,1B/DH,644,0.9545313223919644,1.5592897451441017,0.9460176156950916,1.736752835927375,-0.6401390986549288,0.8357312438200902,1.27416935440981
27684,Michael Massey,KCR,2B,329,-0.4401845841839771,-0.3281273625061798,-0.34255611118489226,-0.3057619485278749,-0.5348715797136572,-0.7674016349106879,-0.39812144048088066
27735,Brett Wisely,ATL,2B,42,-0.8450032854030793,-0.9621055019794272,-1.2674173311221444,-1.2118805360599272,-0.7391322254038826,-0.6220250489923358,-0.3603610822987355
27769,Pete Crow-Armstrong,CHC,OF,644,1.526449562281918,1.6214796631821864,1.5251662919002549,1.4758355598688848,2.725932487057606,0.4329837944599151,1.3444155155291329
27790,Evan Carter,TEX,OF,476,0.5312848665068515,0.12789470739897502,0.5815349720795364,0.297874934962028,1.3959158175979574,0.28872627551432084,0.37094947376104526
27815,Jordan Westburg,BAL,2B/3B,462,0.7235021237243714,0.7224754047768189,0.5678050229117257,0.7465672534924738,-0.2593666869361991,1.0720789983805417,1.4590378797911008
27845,Matt Mervis,WSN,1B/DH,28,-1.00414973261272,-0.9633926107543354,-1.313090548019814,-1.2432469814639773,-0.7483228805711349,-1.2583154181354488,-0.5671696659986482
27883,Thomas Saggese,STL,2B/SS,203,-0.5125241458456404,-0.7065894834739495,-0.7160454720939311,-0.737743045703068,-0.4974787585610142,-0.18051321062433684,-0.3614352572785622
27899,Colt Keith,DET,2B,490,0.32692856928860387,0.13438812587376206,0.4696066084046805,0.3835282391911865,-0.28102529915164387,0.6823772056224029,0.4989179998529867
27915,Alejandro Osuna,TEX,OF,70,-0.9139622583597008,-0.9572950268446594,-1.1811573212271569,-1.1604062012238827,-0.5612533527882417,-0.7511811047820782,-0.9580934204416364
27962,Adael Amador,COL,2B,63,-1.2109086883390063,-0.9817738611542676,-1.2325569573419903,-1.1974049013921566,-0.727070555742459,-1.6183855966573673,-1.5118459033949303
28022,Edgar Quero,CHW,C/DH,466,-0.11304409726823444,-0.2527561340007015,0.09993754528140128,0.1263257936835674,-0.6576417194412172,0.17674300279078348,-0.23546093489317788
28080,Jasson Domínguez,NYY,OF,112,-0.3111544945237651,-0.7531293419442519,-0.9200498081153732,-0.9488831466605774,-0.1676969328217373,0.370264395318874,0.42784751583273206
28163,Junior Caminero,TBR,3B,665,1.3316231561907168,2.177250685855541,1.4923092866287984,1.9244009921356409,-0.03773894673318714,0.6599955525577397,1.7034156010568502
28253,Javier Sanoja,MIA,3B/OF,231,-0.4052535529738527,-0.6314364578530691,-0.5781704199129067,-0.6066498826724251,-0.3944243985036534,-0.1915916324916282,-0.1477270328176533
28312,Coby Mayo,BAL,1B,147,-0.5541594911077279,-0.6468117013983834,-0.8845443790126666,-0.8455741233304261,-0.6380548478501631,-0.27328976923517484,-0.04352203366095134
28552,Yanquiel Fernández,NYY,DH/OF,7,-0.9839139092031433,-1.034434782922914,-1.3836577927266085,-1.317074658792476,-0.7514059713647041,-0.7536557569346242,-0.6356687724366752
28806,Jackson Chourio,MIL,OF,651,1.0935836340006837,0.8570213167631888,1.3549426777549596,1.140314866533985,1.628641650200859,0.5224840560899141,0.9310307307006428
28824,Samuel Basallo,BAL,C,438,-0.5761442431739308,-0.00408220847557781,-0.2087785201685748,0.02199781692997391,-0.646644630880561,-1.8352495359070469,-0.8864375954781858
29490,Jackson Merrill,SDP,OF,630,0.7658705402636042,0.9410775456482596,1.0782233713080145,1.18195291881744,0.2749988972272377,0.21623666762652072,0.7828716436199024
29518,James Wood,WSN,OF,644,1.0906063211430217,1.060625883034518,1.2776537355529964,1.138637246291865,1.0825928469969868,0.7442939491739611,0.8837125623936684
29524,Bryce Teodosio,LAA,OF,280,-0.7347065210156118,-0.7367709622780019,-0.5402580835291457,-0.7639724126385061,0.41441560079786,-1.4069610879076269,-1.5051016945781428
29554,Adrian Del Castillo,ARI,C/DH,158,-0.4744180535256999,-0.595578363253793,-0.8659471388487607,-0.7440834908747942,-0.7229212753663157,-0.13163563186181176,0.1898323399189008
29571,Tim Tawa,ARI,2B/OF,168,-0.6452390450490875,-0.744639677399238,-0.8021712171762405,-0.8509085590651198,-0.2257745708714723,-0.6459884310382678,-0.6522436316306173
29575,Trey Sweeney,DET,SS,21,-1.106520335813956,-1.0144430112638307,-1.3363613522743711,-1.284251530929482,-0.745814837448278,-1.3380573194804937,-0.9710393503387684
29576,Ben Rice,NYY,1B/DH,546,1.0723520026902744,1.890018729407697,0.8906051072016055,1.352887607766663,-0.5312089697308473,1.007273382722239,1.6038005541103062
29591,Colton Cowser,BAL,OF,511,0.09954899692889722,0.3677259983347342,0.4494868974108203,0.33743956840502776,0.6426287242329818,-0.8612139506160699,-0.2725313944682406
29592,Connor Norby,MIA,3B,497,0.25185653391864027,0.19260566009227004,0.5194358828049528,0.37146433305586296,0.30813423154269154,-0.03490012081197494,0.09164657773507467
29606,Justyn-Henry Malloy,TBR,DH/OF,203,-0.5121987297746953,-0.6095803356101399,-0.7266006016078048,-0.6803814337933884,-0.658320488158775,-0.16421114288095634,-0.3420519482284275
29617,Henry Davis,PIT,C/OF,282,-1.1003204507957185,-0.6329819687920717,-0.6764568645377733,-0.717851512919663,-0.5493239683210465,-2.2898900546450243,-1.81742481170604
29622,Sal Frelick,MIL,OF,511,0.6129350169252774,-0.2658355155839002,0.7717294607961318,0.2742559622819104,0.8581645692795873,1.4812981147758184,0.4805317721570029
29630,Joey Loperfido,HOU,OF,399,0.7225701735184986,0.21641159158371304,0.3738492447014562,0.413511346280613,-0.17697298000766498,1.6619192489132866,1.653596712726817
29634,Will Wagner,SDP,2B/3B,35,-0.9727045857549508,-1.0175978418077356,-1.2984042863661336,-1.2601295331298965,-0.7426618108466396,-0.41172524829265805,-1.136634857516171
29646,Caleb Durbin,BOS,3B,560,0.4570012358164979,-0.06451930271319015,0.7838169425013582,0.4232174355642986,1.0331521888891122,0.4250573864476761,-0.05020362632173821
29668,Marcelo Mayer,BOS,3B,406,-0.14033740549105858,-0.10658804337025655,-0.02475582865398898,0.01390939445644693,-0.4659022030265067,-0.32032803738736215,-0.10759362641495386
29695,Matt McLain,CIN,2B,616,0.18636149172478345,0.13675446657944057,0.7826314036387827,0.3756288840050097,1.0327305620067206,-0.5611525289915804,-0.6883744185258807
29704,Braxton Fulford,COL,C,205,-0.7215296945388332,-0.6672081301993705,-0.7796078590271784,-0.717104877212903,-0.6443300300392436,-0.9591714348237184,-0.6921596900768698
29712,Colson Montgomery,CHW,SS,602,1.1407834523205769,2.177360264753887,1.1897872155496896,1.671260330973939,-0.3612544209089937,0.4501344047857939,1.6383270816832822
29715,Hunter Goodman,COL,C,583,1.1652268796310643,2.245148284023018,0.960786119136803,1.9143720109606803,-0.6047711408320735,0.6010104061546098,1.9315869638197871
29766,Zack Gelof,ATH,2B,112,-1.2208571625279236,-0.8954775887904913,-1.0775796480852864,-1.087419655499537,-0.42428217321569694,-2.148836172143745,-1.6976039466787745
29779,Max Muncy,ATH,2B/3B,315,-0.4614305909280802,-0.36952230153862375,-0.39711707855130673,-0.3234349104326587,-0.5770738312512083,-0.8102698163690885,-0.4231090790180336
29788,Brett Harris,ATH,3B,154,-1.105088447604611,-0.824009399445119,-0.9723356693316186,-0.974070222069567,-0.6508703757415396,-1.7005403083903552,-1.5666157697307317
29794,Kyle Manzardo,CLE,1B/DH,588,0.534868530214637,1.2916733862465164,0.6680942213604544,1.2077071949611589,-0.6189452753423208,-0.01632404239604802,0.6872204723733867
29844,Liam Hicks,MIA,C/1B,305,-0.34558099772501627,-0.5949975263213418,-0.4062184536213557,-0.4640051156896061,-0.5968925507597405,0.2728176555084888,-0.41989095007191457
29858,Denzel Clarke,ATH,OF,420,-0.14251149798666785,-0.3954371071501377,0.03846329230911964,-0.21317139000297256,0.8181880996315649,-0.49232056343189246,-0.61372509475374315
29931,Jacob Young,WSN,OF,350,-0.302104944296551,-0.7393186117513108,-0.2165741049950609,-0.5463276518175284,0.8567389497889024,-0.13442378272712213,-1.0686281192622302
29993,Brady House,WSN,3B,525,-0.14502262091152474,-0.14519381260634884,0.29270988942079135,0.22025356136523033,0.09229774172352924,-0.800232941846557,-0.5932182529982565
29995,Daylen Lile,WSN,OF,553,0.9168436088496894,0.511280457540046,1.0173263448780618,0.8473107426711506,0.6384666805440959,1.2113831807715456,1.1651476531297758
30011,Christian Encarnacion-Strand,CIN,1B,7,-1.2090505495748016,-1.0323484916299734,-1.379887875885085,-1.3177426214383865,-0.7518158572209885,-1.8408990525253088,-0.9109139270514972
30038,Carson Williams,TBR,SS,434,-0.4203108049624188,-0.15264549305463831,-0.02845784290426175,-0.05121803309488292,0.04973621027165477,-1.6820726629915643,-0.8276950963352581
30116,Seiya Suzuki,CHC,DH/OF,623,1.1449392585466662,1.50984994094015,1.217883150029826,1.530945539468156,-0.0641283035989258,1.1503024338583698,1.3735717708007824
31166,Heston Kjerstad,BAL,OF,28,-1.058712949721199,-1.001564192837046,-1.3194438697747486,-1.2581794774391983,-0.7437799878573215,-1.169816290638478,-0.9387381220921492
31347,Zach Neto,LAA,SS,665,1.6188794208126165,1.621692973948877,1.7117743460827897,1.4895987222387763,2.3590732673463704,0.8717993603113552,1.3904183020854877
31349,Victor Scott II,STL,OF,581,0.36983062607193945,-0.21810817200413135,0.6512206448496578,0.12687702738757017,3.080755329449718,-0.6888571105341268,-0.8312495314331612
31363,Graham Pauley,MIA,3B,301,-0.3920023368617126,-0.4895525117855113,-0.3693536632880889,-0.4672094502964979,-0.4318140226653599,-0.22363233877069788,-0.4534157425033347
31370,Jakob Marsee,MIA,OF,581,1.26100637955903,0.5262101272690385,1.231302677990357,0.8794604992921288,2.347931357711694,1.3394618940627936,1.1733723551126456
31382,Dalton Rushing,LAD,C,168,-0.7506252469555219,-0.6300367618296437,-0.9090547640657256,-0.7816882526650258,-0.7383726582759704,-1.0322921005418202,-0.4493650323202061
31394,Brooks Baldwin,CHW,OF,399,0.07527419135382402,0.075289133114178175,0.07858659776167236,0.09833300301407592,0.01322363041303291,-0.2361685931846204,0.3191133135651778
31396,Tyler Locklear,ARI,1B,154,-1.0203191971680163,-0.8522959370914901,-0.9753770481485152,-0.9986992152899764,-0.546449259302674,-1.381819580642785,-1.4456771244579751
31431,Jordan Beck,COL,OF,560,0.6515839168587683,0.3310911935831365,0.8522267957517166,0.6822179851369912,1.0656818370647985,0.3007838984991058,0.4500537260795201
31500,Ryan Ritter,COL,2B/SS,189,-0.6153622910822945,-0.7983696868005843,-0.7740520413854558,-0.835522049908511,-0.44251294015101345,-0.17666314927727889,-0.6795322816594358
31539,Drake Baldwin,ATL,C,528,0.7234794788028365,0.8451457752632957,0.601082624722608,1.1086661529151738,-0.6461534227860841,0.942344777198498,1.2727520299990287
31545,Drew Gilbert,SFG,OF,154,-0.8023611545853466,-0.7527677586977524,-0.9079860451132956,-0.905115586135938,-0.5300774606123466,-1.0962293511792232,-0.7412110871456423
31562,Zach Dezenzo,HOU,1B/OF,133,-0.466161539404592,-0.7429844364476511,-0.923106825539697,-0.8951326982530966,-0.6143760344364534,0.2548623113926403,0.0193169966535772
31564,Alan Roden,MIN,OF,161,-1.0131577761521346,-0.9074987127520864,-0.9304004681472188,-0.9869964814077408,-0.5161283474062501,-1.2346513094756395,-1.5007945151459487
31567,Trey Lipscomb,WSN,3B,14,-1.2048115415735858,-1.0365987005116484,-1.361666483822172,-1.311481961771671,-0.729062072929348,-1.1888047668009314,-1.655504768513902
31580,Chase Meidroth,CHW,2B/SS,553,0.06765746208124587,-0.4264194809809216,0.5237915318036734,-0.03354867639221727,0.9429830857360784,0.1764179462347943,-0.788353588102632
31595,Brooks Lee,MIN,3B/SS,595,0.23797250473454207,0.44762773657619814,0.6221394354583077,0.8506733558598372,-0.21688124455798732,-0.39248858926647223,0.090883884152766
31680,Cole Young,SEA,2B,392,-0.4346616314960905,-0.314024341556854,-0.15806767879934436,-0.27402812602456583,-0.48938919492975086,-0.7329981107427332,-0.722461478680394
31695,Dylan Beavers,BAL,OF,406,0.16330908032583663,-0.09603002191134724,0.20107927520361069,-0.02004068404072804,0.03058186966964845,0.5187404248041478,0.196018397420047
31765,Nacho Alvarez Jr.,ATL,3B,7,-0.918768319566262,-1.036342223605787,-1.3828360887061917,-1.3156163513355654,-0.7506435849786632,-0.40459004315744224,-0.6379667527141737
31781,Jackson Holliday,BAL,2B,448,0.05922691490472887,-0.06083854200874067,0.2565423394757715,0.06827336375564588,0.37141843582345746,-0.28130224181412533,-0.15186368374289227
31792,Otto Kemp,PHI,1B/3B,273,-0.2014848580946541,-0.2717956133499382,-0.4123007910439545,-0.31601367555555504,-0.5866137598639656,-0.0201883969132327,0.27911635289995185
31812,Roman Anthony,BOS,OF,630,1.0427885114529445,0.8554249789283233,1.337740728780273,1.0489940298328049,0.37878855046224513,1.4291308098800626,1.1594273772351291
31837,Masataka Yoshida,BOS,DH/OF,175,-0.40031019992839584,-0.7350201791527984,-0.8117274752937218,-0.743253407564979,-0.6358061400887363,0.3741878496349741,0.0589844124188825
31855,Colby Thomas,ATH,OF,259,-0.17469355284761778,-0.10334558749625553,-0.4267070325868622,-0.3307265359023831,-0.2824855226764571,-0.4048151636545472,0.4003584696709821
31912,Chandler Simpson,TBR,OF,455,0.3401823941932837,-0.822344813066401,0.18836823270645692,-0.47687462504832806,3.5698096621744746,0.6575594790189595,-1.1045161487971848
33189,Nolan Schanuel,LAA,1B,616,0.3709006790853373,-0.12339026024471889,0.8899262050871455,0.4793572022104964,-0.08608425330225672,1.1652631772181783,-0.11046142637009482
33197,Ben Williamson,TBR,3B,203,-0.5929308350245686,-0.8104740291235245,-0.728856729364139,-0.8133125668543445,-0.4438694840599261,-0.06030731766693531,-0.7647545686163906
33252,Kyle Karros,COL,3B,217,-0.6355352140179147,-0.7043619955177275,-0.686628066184416,-0.7295912657021457,-0.6172168598879466,-0.4168774330867908,-0.7288533174058649
33266,Jacob Wilson,ATH,SS,616,0.7614859094583968,0.00848568826760992,1.1599990641483502,0.8534702141609722,-0.13427157622417085,1.6380689137114357,0.8623649134539194
33321,Luke Keaschall,MIN,2B,560,1.1833433537002125,0.18691600999070537,1.083172779428274,0.6404777553979426,2.6724484887385627,1.5115538070765262,1.0124956911988927
33322,Matt Shaw,CHC,3B,252,-0.22423773308554,-0.5191514721382878,-0.43663899169098275,-0.5002813245567642,0.1269053932271329,-0.02939407456395602,-0.0168805740352215
33333,Wyatt Langford,TEX,OF,644,0.9891595153845476,0.9494391485485084,1.3138979334600316,1.0207475172873075,1.6098138488455698,0.4037527580852184,0.5992844938302083
33541,Dylan Crews,WSN,OF,595,0.5047515013265985,0.07030513814976254,0.7517290976169424,0.3321932244328668,2.84385105003423,-0.5778093683490567,-0.5129197341558596
33549,Kyle Teel,CHW,C,464,0.40645989484880063,0.14277797865069586,0.41038370657070466,0.4124865266609879,-0.3950610632115832,1.0350983321133806,0.6697891468953325
33644,Kristian Campbell,BOS,2B,98,-0.7418633396264016,-0.8906862095787841,-1.078689733672427,-1.0621577539421967,-0.6608829543192526,-0.223562273577656,-0.5971866540696891
33704,CJ Kayfus,CLE,1B/OF,427,0.1157964836301599,0.09798752908323756,0.1835847409593303,0.17688110343932575,0.17091046824865527,-0.2154555230848666,0.09140304044010128
33824,Jung Hoo Lee,SFG,OF,609,0.2739388633183073,-0.14345457474791368,0.8214392954061758,0.4038368288735856,0.22942809116596413,0.5481128086122428,-0.21551802410969156
34979,Christian Moore,LAA,2B,448,-0.1469173236556943,-0.05816410969548465,0.1552958351367158,0.0331749604887883,0.04381034458583496,-0.6686893041894849,-0.4026230729763201
35041,Jac Caglianone,KCR,OF,483,-0.6618382409109752,-0.31393592523404834,-0.06397066749468434,-0.15101490900256975,-0.3508055837425922,-1.8285098073108736,-1.3612215071240068
35108,Cam Smith,HOU,OF,448,0.00990169054822671,-0.20090035554197735,0.21024005543882723,0.04005376509468485,0.09850151580366444,-0.10855549787925171,-0.1623762164041213
