playerid,PlayerName,position,H_mean,H_p10,H_p50,H_p90,R_mean,R_p10,R_p50,R_p90,RBI_mean,RBI_p10,RBI_p50,RBI_p90,HR_mean,HR_p10,HR_p50,HR_p90,SB_mean,SB_p10,SB_p50,SB_p90,AVG_mean,AVG_p10,AVG_p50,AVG_p90,OBP_mean,OBP_p10,OBP_p50,OBP_p90,SLG_mean,SLG_p10,SLG_p50,SLG_p90
14161,Byron Buxton,OF,0.22301537700396387,0.20814059869450974,0.22271148781232403,0.23812670434431027,0.15568678166814906,0.1386894578665225,0.15514258947449705,0.17246288047832217,0.14860803794921737,0.13273538441374824,0.1480219242054132,0.16516505551787508,0.060092325169651226,0.04735115410492886,0.058972096160777046,0.07396411155357493,0.03205806691909688,0.018810775215854322,0.029738540118703066,0.0458058611314941,0.25422013787930425,0.23605931907823255,0.2537313632455339,0.2731667985243957,0.33562681580256587,0.3114856723803394,0.33524851459410004,0.3601220635681759,0.5013628052856947,0.45368528809109443,0.499469963569351,0.5494313590862078
14162,Carlos Correa,SS,0.2352159040103204,0.22031908936108582,0.23483123994617924,0.25037952467169755,0.1123129404328172,0.09952938008941446,0.1117169623382916,0.1252421620365714,0.10683753524415047,0.09425695731217129,0.10644189534008339,0.11959669860774565,0.024864508124460977,0.01890247854370947,0.024358431284135694,0.03106092911849202,0.0015882532470672093,5.807477074152261e-4,0.0013107856749848532,0.0028045102913715767,0.2648424568866551,0.24639711732912004,0.26439214911440617,0.28336766046847295,0.34365706282894604,0.32000719647916653,0.3430871376540441,0.36783701219484743,0.40851262347516965,0.36837141173994836,0.40673894612184774,0.44914371922459573
14221,Jorge Soler,DH/OF,0.19905154036515188,0.18571950711715254,0.1986828218352952,0.21267864769493083,0.11677459759869711,0.10306589673541848,0.11604434206612248,0.13136941595864202,0.12425583758894407,0.1090605932542063,0.12382173593358389,0.13946364886122928,0.04306406751254603,0.032906445568194054,0.042160749610455704,0.05396771145418022,0.0013973405405766938,4.4203130141663813e-4,0.0010963711383921442,0.0025623365450339417,0.22760517451189535,0.21078343636476096,0.2271858732234694,0.24496110031800095,0.32116169220570595,0.29744181834929073,0.3204307862479557,0.3459877778995271,0.4197664396146873,0.3771232624791715,0.4180446528755883,0.4624776814016333
14274,Mitch Haniger,OF,0.1775352637951439,0.16469607130249772,0.1773627263253656,0.1904319215631276,0.09250298944404178,0.0808363832417439,0.09204311356657906,0.10444889891993303,0.10186074399787072,0.08853633810488867,0.10132314746529791,0.11552312710937768,0.02719866634336259,0.020066034570114383,0.026536242801286476,0.035047637258782585,0.0015066083325682874,5.146923383935597e-4,0.001232532177100756,0.0027419977613327663,0.19007983705854123,0.17441425567904884,0.1898351806336031,0.20595142609811798,0.2634370850711133,0.24126571064313582,0.2628454027658875,0.2864459411536017,0.3216787840296971,0.28694603077033276,0.32038770215793644,0.3562852529803829
14344,Matt Olson,1B,0.22578688185188872,0.21180415117108234,0.2255253687175718,0.2399577952577917,0.12582003507970538,0.11201745723774435,0.1253755345436549,0.1396391685007983,0.14275942907182124,0.12821261572228018,0.1421312197563091,0.1574596484266087,0.04652001392176513,0.03709969368087617,0.04576418642864584,0.05671256098569529,0.0015602031938075408,6.202228692575928e-4,0.0013047739674347616,0.002619918495677741,0.26072460352243254,0.24277763731956764,0.26063056271413565,0.27891232077398875,0.3540406264187145,0.32968785395703304,0.35367081221703245,0.3786016534032546,0.470972938325134,0.42727278944389174,0.46922621715992757,0.5130686068939382
14366,Joey Meneses,1B/DH,0.21532893167331832,0.19928646096302086,0.2148800099115195,0.23203421885783707,0.08433612148645678,0.07321246271314849,0.08393393619483311,0.09601253454101745,0.09924030411735504,0.08555699139740422,0.09864590818675717,0.11354222644896099,0.016755157190854342,0.01208506252248357,0.016321317943842815,0.02189498256241994,0.001674653975785125,5.388576819653641e-4,0.0013262263868437573,0.003009627283005619,0.2289280615577407,0.20957863965892545,0.2287154102982695,0.24857353669700533,0.28564043886436596,0.26141379506936524,0.2853973131303513,0.3104342148970087,0.32254536644548704,0.28548708922917254,0.32116084690912566,0.3598546500529649
14387,Harold Ramírez,DH/OF,0.25949410476410584,0.2414794302776994,0.25906110706531205,0.2776347945608385,0.11495112288861553,0.101813305411693,0.1143310647058487,0.12919490476961742,0.11798898211391642,0.10191661335529054,0.11721369727423588,0.13493303929562495,0.022669647943883372,0.016311601864702673,0.022095347814653096,0.029458401033858703,0.013136128083900052,0.006330451750593253,0.011397049749679328,0.02021466404615209,0.27972144585270664,0.2596044396515026,0.2793048118026985,0.3008506571712653,0.3230042829738871,0.2990402975250609,0.32249984311031976,0.34736268455065455,0.41247817863404257,0.3665360931817293,0.410231384383288,0.4607247315067923
14477,Jake Cave,OF,0.2176105199408845,0.20175140658764296,0.21709722951487892,0.23389663619249787,0.11650034171842626,0.10239543394985748,0.11583769206074354,0.13089563846668115,0.11495574249756213,0.09940627138015318,0.11426065660553046,0.13120295688670774,0.029962405305135113,0.02166587856024357,0.02911433082821777,0.03904253722172252,0.013426320853190732,0.006477376184300288,0.011832354433799527,0.021268966549784867,0.24010070157396787,0.2213739309047621,0.23959278808950507,0.25927019033407106,0.3032387485976256,0.2793320482352539,0.30278531318623825,0.3281430006414907,0.39543567905235305,0.3525131350075144,0.39353121514021916,0.440065919641911
14551,Anthony Santander,OF,0.19049489801868294,0.17757304189699108,0.19021039010449323,0.20355749061056883,0.10948857334807215,0.09697513504870717,0.1090333327819587,0.12240610738173328,0.1301027929661699,0.11545585745333285,0.12953191432106576,0.1454191848644034,0.046689868471453025,0.035885799847873136,0.04570496037054365,0.05802037455907935,0.003097603447860297,0.0012598144819094713,0.0025944225418192577,0.005241235929541233,0.20827793243869108,0.1922821172202529,0.20775682298792808,0.22442857635572838,0.2831970071659579,0.26116784371231644,0.2826887623404347,0.30574298961533564,0.39617220535402525,0.35702360494668606,0.3943356366579951,0.43596014160687657
14712,Manuel Margot,OF,0.221387531111505,0.2056448204373418,0.22106219901883367,0.2374143823925949,0.1039919379107198,0.0921224566540894,0.10356064276599881,0.11616812896395311,0.09170678986695097,0.07927105691477421,0.09120199971928412,0.10444960660846803,0.0163931328021289,0.011938459755598416,0.015930499477126353,0.021277292474244307,0.01577879595663612,0.008519357918440478,0.014286656540185674,0.02377817426365728,0.23884101266873864,0.22052258917695441,0.23846701346285215,0.2577091427647481,0.2947976365035486,0.2720804044941186,0.29436249240168466,0.31788425428734524,0.3380872376365435,0.30161050070495277,0.3367902203170814,0.3754503641766004
14813,Kyle Farmer,2B/SS,0.20380837817087347,0.1891814930684264,0.2035101914602891,0.2191048045102159,0.09460359700623239,0.0822421082754394,0.09413712826207998,0.1072603916014297,0.10474728483462535,0.09072555579238198,0.10405276848516404,0.11954918568648999,0.02286476695335273,0.016575265697271985,0.022251431770054612,0.02988767452263504,0.0031101520371723027,0.001196881501108134,0.002621940522910318,0.005381404724626025,0.21873892007381043,0.20166594204317834,0.2184744068022676,0.23610552810224317,0.2795672165161444,0.2564082051168967,0.27905428659968246,0.30343942362999027,0.3431171312672284,0.3073109497994678,0.3413790149177291,0.38001203175610376
14854,Mike Yastrzemski,OF,0.19792976488467867,0.18477716199490807,0.19780833533889394,0.2111392962854807,0.1221164340915764,0.1081854140189849,0.12147553479748935,0.13654451366310474,0.10649999983164021,0.09400906472360962,0.10605957398716312,0.11926429834449413,0.031674842244388546,0.024393430177929477,0.03106080598205683,0.03949182641450143,0.007566088858254478,0.0038268768308204284,0.006731589310929084,0.011654117652397707,0.22658044045153855,0.21003001003537597,0.22624985225744962,0.24304026688023267,0.3186314336976312,0.29499131771560166,0.3178940213857564,0.34268808295240255,0.3892646039422482,0.3511857605163342,0.3878467114925457,0.42719234321005284
14968,Victor Caratini,C,0.2349434954173739,0.2184923225276879,0.23470817700479155,0.25196567707962153,0.11312698559000582,0.09951891545980701,0.11258897294246298,0.12736019607958962,0.12761115850841398,0.11145559748859817,0.12700859819055732,0.14428235177726068,0.03311694055109765,0.02444657712144662,0.0321513979051954,0.042498592137435114,0.002313814939765988,7.929121755233069e-4,0.0018868760814122114,0.004241554208227453,0.267180712702764,0.2474561927606387,0.26687962955577027,0.2870558365721604,0.3416789348140456,0.31685966003815763,0.34120639698344024,0.36643226325945083,0.4366606560831966,0.3922032231824788,0.4347229783075375,0.48144747523814835
15112,Ryan McMahon,3B,0.19424314997090852,0.18180948575901135,0.19400457598530996,0.20675799812953122,0.10557860489735346,0.09415018727478126,0.10520346721855084,0.11704239381240916,0.10179166041663003,0.09061016236537271,0.10127538238506666,0.11328474092698554,0.0259578893244742,0.02014214608364942,0.025449665886667847,0.03223805434858409,0.005289073650808097,0.00255561230531639,0.004624062031865939,0.008077286532379995,0.21612875415217447,0.20021891258832103,0.21584298432579296,0.23241367220690834,0.2987867097210219,0.27621365295978445,0.2984580469268523,0.3215637168495086,0.354866497075385,0.32127038707745686,0.35313035819700955,0.3891881608995561
