Season,mlbam_id,EV,LA,BarrelPct,HardHitPct,Events
2015,534627,81.9,9.6,0,5,20
2015,518567,85.7,-3.2,0,15,20
2015,492841,85.9,-3.5,0,31.6,19
2015,503449,89.8,6,5.3,31.6,19
2015,554234,76.5,-8.1,0,0,19
2015,592593,83.4,-7.4,0,5.3,19
2015,500207,83.9,6,0,31.6,19
2015,488852,85.1,12.8,5.3,21.1,19
2015,628452,86.1,-0.4,0,16.7,18
2015,605228,85.3,-1.9,5.6,22.2,18
2015,592863,86.7,5.4,5.6,27.8,18
2015,543272,84.4,-0.5,0,5.6,18
2015,571735,80,-16,0,11.1,18
2015,605452,82.6,1,0,27.8,18
2015,591712,76.3,1.7,0,17.6,17
2015,534606,81.1,15.3,0,17.6,17
2015,594940,91.4,3.5,0,35.3,17
2015,502211,82.2,-10.8,0,17.6,17
2015,518911,89,5.6,5.9,35.3,17
2015,407862,88.7,16.4,5.9,47.1,17
2015,518452,79.3,-11.4,0,6.3,16
2015,425496,89.4,7.5,0,31.3,16
2015,571825,92,0.9,0,31.3,16
2015,570489,87.3,9,0,25,16
2015,552662,87.7,16.2,6.7,33.3,15
2015,571578,84.8,-4.4,0,26.7,15
2015,430681,77.1,14.8,0,13.3,15
2015,543308,92.6,24.7,0,46.7,15
2015,502285,88,13.7,0,13.3,15
2015,605388,88.3,-0.1,0,13.3,15
2015,595025,80.4,20.9,0,13.3,15
2015,543045,83,-11.6,0,21.4,14
2015,518542,87.3,12,0,28.6,14
2015,475243,79.7,18.1,0,14.3,14
2015,519082,81.9,1.4,7.1,14.3,14
2015,544928,90.3,-11.7,0,28.6,14
2015,542942,89.6,10.9,7.7,30.8,13
2015,571927,85.1,-4.3,0,30.8,13
2015,150302,78.7,15.6,0,15.4,13
2015,457918,85,6.9,0,15.4,13
2015,571527,83.4,6.4,0,0,13
2015,453311,82.6,-6.9,0,7.7,13
2015,502213,81,-16,0,16.7,12
2015,570615,89.8,24.7,8.3,33.3,12
2015,543321,85.8,-4.8,0,33.3,12
2015,456071,69.6,-18.4,0,0,12
2015,457711,86.5,12.7,0,16.7,12
2015,542583,88.1,12.5,0,25,12
2015,474699,85.2,19.5,0,16.7,12
2015,458689,82.3,1.5,0,27.3,11
2015,465753,82.7,-0.5,0,9.1,11
2015,430912,86.2,23.4,0,9.1,11
2015,460003,86.3,8.2,0,9.1,11
2015,572750,81.7,-4.6,0,0,11
2015,592314,84.4,5.5,0,9.1,11
2015,502409,89.6,-1.6,0,9.1,11
2015,592680,84.9,-8.9,0,18.2,11
2015,489067,81.7,0.4,0,9.1,11
2015,605200,79.4,23.4,0,0,11
2015,608641,87.6,-1.1,0,27.3,11
2015,518700,87.4,11.2,0,18.2,11
2015,545358,90.6,18.1,9.1,45.5,11
2015,548357,83.5,4.5,0,10,10
2015,499864,83.3,22,0,20,10
2015,516910,72.5,-18.5,0,0,10
2015,543054,77.7,-10.2,0,10,10
2015,488818,83.4,12.7,0,20,10
2015,435623,91.8,12.2,0,44.4,9
2015,457449,87.4,23.8,0,33.3,9
2015,593871,85.8,2.5,0,22.2,9
2015,451532,86.7,0,0,22.2,9
2015,595191,88.2,-6.3,0,22.2,9
2015,594694,86.9,4.8,0,33.3,9
2015,445590,78,-17.9,0,0,9
2015,519425,82.7,10.9,0,11.1,9
2015,408242,75.7,-1.2,0,11.1,9
2015,458582,89.7,17.9,0,11.1,9
2015,502570,77.4,1.3,0,0,9
2015,571467,89.9,2.4,0,22.2,9
2015,605400,90.8,-8.6,0,33.3,9
2015,554431,98.1,2.2,0,50,8
2015,543475,70.4,18.9,0,0,8
2015,474249,91,-16.1,0,0,8
2015,453385,84.6,9.1,0,25,8
2015,518755,99.1,22.1,12.5,50,8
2015,425794,85.2,13.6,0,12.5,8
2015,502676,82.6,23,0,12.5,8
2015,543424,83.2,-16,0,0,8
2015,572804,78.5,11.1,0,0,7
2015,605151,86.9,20,0,28.6,7
2015,592774,94.9,3.9,0,71.4,7
2015,433589,81.6,-28.8,0,0,7
2015,572788,90.5,8,0,14.3,7
2015,544725,85,-3.4,0,28.6,7
2015,518716,77.3,14.5,0,14.3,7
2015,607067,91.2,11.7,0,28.6,7
2015,605894,79.1,-13.3,0,0,7
2015,502100,85.2,3.9,0,14.3,7
2015,457789,83.8,14,0,28.6,7
2015,573064,85.7,-5.3,0,14.3,7
2015,429781,63.4,11.5,0,0,6
2015,457762,92.7,15.9,0,16.7,6
2015,446225,85.5,-14.5,0,16.7,6
2015,595001,96.9,30.1,16.7,50,6
2015,572102,87.9,-31.6,0,0,6
2015,548337,71.5,1.3,0,0,6
2015,544365,62.4,-11.3,0,0,6
2015,456034,91.8,-13.8,0,33.3,6
2015,453646,81,-28.4,0,0,6
2015,543459,82.4,20.9,0,16.7,6
2015,591720,78.2,27.1,0,0,6
2015,592274,87.2,7.4,0,33.3,6
2015,502239,84.1,5.7,0,20,5
2015,543105,83.1,15.1,0,20,5
2015,468504,80.7,-2.4,0,0,5
2015,592836,89.6,5.6,0,40,5
2015,445095,77.6,9.4,0,20,5
2015,545333,85.3,-8.4,0,0,5
2015,501245,85.7,-3.6,0,20,5
2015,425386,66.6,1.9,0,0,5
2015,506997,95.1,15.6,0,60,5
2015,547888,78.8,-35.3,0,0,5
2015,450351,89.5,-2.2,0,40,5
2015,519242,77.2,-6.9,0,0,5
2015,543903,84.1,-2.7,0,20,5
2015,279824,73.7,-0.2,0,0,5
2015,506693,86.9,13.6,0,20,5
2015,592351,86.9,-19.1,0,20,5
2015,572362,74,-17,0,0,5
2015,491676,78.3,-16.2,0,0,5
2015,598284,85,-6.6,0,0,5
2015,572233,88,2.4,0,60,5
2015,500779,83.6,-27.4,0,0,4
2015,453329,89.4,14.7,0,0,4
2015,543569,101.6,5.5,25,100,4
2015,462136,81.2,-1.7,0,25,4
2015,570632,84.2,-31.4,0,0,4
2015,506747,79.6,-14,0,0,4
2015,571787,76.7,-1.9,0,0,4
2015,605232,89.2,-22,0,25,4
2015,543521,83.1,38.3,0,0,4
2015,643327,85.2,-34.8,0,0,4
2015,434622,89.6,-16.3,0,25,4
2015,518863,85.4,4.6,0,0,4
2015,596146,91.1,2.8,0,25,4
2015,543391,96.6,-2.5,0,33.3,3
2015,429780,81.8,14.2,0,0,3
2015,493159,68.6,27.3,0,0,3
2015,461833,90.1,-17.6,0,33.3,3
2015,543219,91.9,12.4,0,66.7,3
2015,543184,78.4,-21.9,0,33.3,3
2015,543135,100.4,0.3,0,66.7,3
2015,594742,97.1,20,0,66.7,3
2015,430580,84.6,-25.4,0,33.3,3
2015,446372,72.8,20,0,0,3
2015,430599,82.4,-8.7,0,0,3
2015,432934,84.3,-9.1,0,0,3
2015,451596,86.9,11.2,0,33.3,3
2015,445926,85.7,10.3,0,0,3
2015,523260,82.9,-3.9,0,33.3,3
2015,456701,78.2,-4.3,0,0,3
2015,518170,94.4,-25.6,0,33.3,3
2015,593525,81,-0.8,0,0,3
2015,502034,95.9,1.9,0,33.3,3
2015,600474,87.1,10.9,33.3,33.3,3
2015,435044,85.2,-29.2,0,0,3
2015,502032,94.1,5.6,0,33.3,3
2015,595014,77.2,-28.7,0,0,3
2015,285079,89.3,21.5,0,0,3
2015,571760,82.9,-20.7,0,0,3
2015,502043,81.3,-18.9,0,0,3
2015,592166,94,14.9,33.3,33.3,3
2015,435221,66.4,-18.1,0,0,3
2015,605439,91.3,27.3,0,33.3,3
2015,516970,79.1,-41.1,0,0,3
2015,543881,79.6,-8.3,0,33.3,3
2015,429400,79.8,-13.7,0,33.3,3
2015,607259,89.6,39.1,0,0,3
2015,471911,34.3,-7.8,0,0,3
2015,592869,92.4,8.7,0,33.3,3
2015,458668,80.7,6.5,0,0,2
2015,592612,NA,NA,0,0,2
2015,592665,82.9,-7.5,0,0,2
2015,605253,83.5,19.6,0,0,2
2015,488703,85.3,-8.5,0,0,2
2015,545346,75.7,0.2,0,0,2
2015,592804,86.5,-9.5,0,0,2
2015,543901,67.8,-28,0,0,2
2015,543606,75.9,-16.9,0,0,2
2015,543243,87.6,-7.6,0,0,2
2015,542923,90,27.4,0,50,2
2015,519301,89,-7.6,0,50,2
2015,519085,NA,NA,0,0,2
2015,519043,76.7,-9.6,0,0,2
2015,594987,82.9,-20.7,0,0,2
2015,518603,67.2,15.8,0,0,2
2015,518468,100.4,-0.4,0,100,2
2015,518420,75.8,30.5,0,0,2
2015,595918,76,16.3,0,0,2
2015,516589,88.5,-29.4,0,50,2
2015,502327,60.3,-10.3,0,0,2
2015,502042,87.8,-2.9,0,50,2
2015,605156,81.1,4.5,0,0,2
2015,501992,100.2,33.5,50,50,2
2015,489119,72.9,-28,0,0,2
2015,476589,72.3,6.4,0,0,2
2015,475416,92.2,-7.1,0,0,2
2015,605177,82.2,33.8,0,0,2
2015,460059,91.3,-16.4,0,0,2
2015,605541,102.7,-12.2,0,50,2
2015,457448,76.9,-60.8,0,0,2
2015,607074,NA,NA,0,0,2
2015,453214,96.8,-13,0,50,2
2015,621209,72.9,-5.9,0,0,2
2015,621962,86.8,-17.8,0,50,2
2015,450172,72.9,21.1,0,0,2
2015,622663,89.8,11.6,50,50,2
2015,434643,71.3,9,0,0,2
2015,433587,88.7,-8.3,0,0,2
2015,431148,81.4,-11,0,0,2
2015,408042,64.7,42.7,0,0,2
2015,446192,101.1,19.4,0,100,2
2015,502023,84.8,-8.6,0,0,2
2015,542908,89,35.3,0,50,2
2015,519222,88.6,9.4,0,50,2
2015,543038,81,51.3,0,0,2
2015,448674,94.1,28.4,0,50,2
2015,572971,89.1,-30.4,0,0,2
2015,592596,90.3,-17.3,0,0,2
2015,501822,81,48.4,0,0,1
2015,502004,NA,NA,0,0,1
2015,430603,57.2,-22.3,0,0,1
2015,453344,97.7,-13.9,0,100,1
2015,502010,NA,NA,0,0,1
2015,502188,95.8,10.4,0,100,1
2015,453307,82.9,-20.7,0,0,1
2015,542883,82,-27.7,0,0,1
2015,621121,82.9,-20.7,0,0,1
2015,453172,NA,NA,0,0,1
2015,605135,NA,NA,0,0,1
2015,572038,97.1,11.6,0,100,1
2015,450665,NA,NA,0,0,1
2015,596057,102.7,25,100,100,1
2015,621281,83.9,-12.7,0,0,1
2015,450308,81.8,41.3,0,0,1
2015,570649,74.7,11.9,0,0,1
2015,519107,89.5,31.3,0,0,1
2015,449170,NA,NA,0,0,1
2015,448614,85.9,-5,0,0,1
2015,502522,NA,NA,0,0,1
2015,504379,NA,NA,0,0,1
2015,516414,78.4,-4.7,0,0,1
2015,517414,NA,NA,0,0,1
2015,553869,100.7,39.2,0,100,1
2015,445213,82.2,8.9,0,0,1
2015,445197,99.7,-13.3,0,100,1
2015,444857,NA,NA,0,0,1
2015,444836,NA,NA,0,0,1
2015,444446,58.4,27,0,0,1
2015,595307,NA,NA,0,0,1
2015,518764,74.4,10.1,0,0,1
2015,542979,77.2,-24.6,0,0,1
2015,533167,82.9,-20.7,0,0,1
2015,534910,59.4,-4.5,0,0,1
2015,596142,96.9,68.9,0,100,1
2015,542866,NA,NA,0,0,1
2015,592533,NA,NA,0,0,1
2015,571561,86,-11.1,0,0,1
2015,430613,94.7,16.2,0,0,1
2015,542882,92.9,2.9,0,0,1
2015,594857,72.4,16.3,0,0,1
2015,592341,NA,NA,0,0,1
2015,593958,NA,NA,0,0,1
2015,543278,78.8,-8.2,0,0,1
2015,429719,88.9,-26.7,0,0,1
2015,543548,57.6,44.5,0,0,1
2015,592340,97.3,-26.1,0,100,1
2015,425835,101.4,21.7,0,100,1
2015,543557,87.2,22.4,0,0,1
2015,543698,82.2,10.3,0,0,1
2015,425657,NA,NA,0,0,1
2015,543921,NA,NA,0,0,1
2015,425626,NA,NA,0,0,1
2015,571656,97.6,2.7,0,100,1
2015,543942,61.5,1.4,0,0,1
2015,594555,85.4,32.9,0,0,1
2015,545404,90.4,17.1,0,0,1
2015,547874,NA,NA,0,0,1
2015,474668,NA,NA,0,0,1
2015,474284,93.9,-26.7,0,0,1
2015,488674,82.9,-20.7,0,0,1
2015,488846,88,-11.7,0,0,1
2015,467785,80,69,0,0,1
2015,466948,92.5,2.5,0,0,1
2015,462515,99.6,-4.3,0,100,1
2015,489265,82.9,-20.7,0,0,1
2015,605169,89.3,2.8,0,0,1
2015,461325,75.2,-6.7,0,0,1
2015,282332,102.1,7.5,0,100,1
2015,459967,74.7,9,0,0,1
2015,605347,NA,NA,0,0,1
2015,571665,103,2.1,0,100,1
2015,547973,107.7,-3,0,100,1
2015,456776,94.9,-15.7,0,0,1
2015,500610,93.1,-7.2,0,0,1
2015,501381,86.9,-25.4,0,0,1
2015,606160,68.4,-13.1,0,0,1
2015,456068,82.9,-20.7,0,0,1
2015,501593,73.6,-24.1,0,0,1
2016,605141,89.7,12.5,5.2,39.9,599
2016,514888,88.3,11.4,6.9,36.4,580
2016,456030,88.6,8.6,2.5,28.9,564
2016,429664,90.1,11.5,7.3,42.8,560
2016,444876,84,9.4,1.4,17.6,556
2016,516416,89,7.9,5.9,33.8,542
2016,445988,87.9,8.6,1.3,30.8,536
2016,596019,88.7,7.9,4.1,33.5,534
2016,593428,89,11,5.3,32.7,532
2016,466320,89.5,11.2,2.1,34.2,530
2016,592518,90.3,14.5,9.3,43.2,525
2016,405395,91.6,11.7,9.2,44.1,524
2016,571448,89.5,18.9,9,39.8,523
2016,134181,90.1,14.5,8.5,40.4,520
2016,594809,89.1,4.9,3.1,36.2,514
2016,430945,88.7,14.7,8,34.7,513
2016,547989,89.7,10.3,7.9,39.4,508
2016,608070,88.4,13.2,3,32.9,508
2016,455976,90.7,10.7,4.9,42.6,507
2016,435079,87.1,18.3,3.8,30.8,506
2016,452655,86,6.6,2.8,29.7,501
2016,608369,91.1,10.3,8.3,44,496
2016,446334,90.8,18.1,12.1,41.5,496
2016,572122,90.3,16.8,9,41.3,491
2016,544369,86.1,14.6,2.9,25.3,490
2016,408252,86.4,10.3,2.7,25.5,490
2016,467793,90.8,14.4,9.8,43.2,488
2016,518934,91.8,6.1,4.9,47.7,486
2016,572821,88.1,18.8,8.3,36.2,484
2016,408234,93.6,12.3,15.9,50.6,484
2016,453568,87.7,15.2,6.8,33.5,483
2016,502517,90.7,16.8,8.5,41.5,482
2016,570731,87.4,11.9,6.9,35.1,481
2016,594777,89.8,15.1,6.2,40.5,481
2016,461314,88.2,14.5,11.1,38,479
2016,457763,90.5,9.9,6.9,43.2,479
2016,596748,89.5,11.8,6.9,40.7,479
2016,519203,89.1,16.3,9.2,36.2,478
2016,543333,92,4,9.2,44.2,477
2016,543401,89.9,14.8,6.7,39.5,476
2016,596059,89.6,14.2,7.8,37.6,474
2016,453056,86.9,10.7,1.7,31.4,474
2016,456488,89.6,8.4,4.4,37,473
2016,425877,87.8,9.4,3.6,28.1,473
2016,429665,90.8,15.8,12.3,40.8,471
2016,435622,90.7,4.8,7.5,43.6,468
2016,543807,89.4,8.8,10.5,38.5,467
2016,400121,90,15.5,8.4,42.1,466
2016,516770,88.5,8.9,5.4,34.2,465
2016,607680,87.1,11.6,3,30.2,464
2016,518626,92.2,14.9,12.3,49.2,463
2016,542255,85.5,8.2,0.7,15,461
2016,520471,87.4,13.6,2.8,27.4,460
2016,120074,93.2,16.9,15.5,47.2,458
2016,457705,89.6,16.6,8.5,41.7,458
2016,543685,91.1,16.9,5.9,41.5,458
2016,488862,89.3,1.9,2.8,36.1,457
2016,408236,88.2,9.6,4.6,33.9,457
2016,457759,90.6,17,8.8,41.4,457
2016,471865,90.2,9,8.6,41.2,456
2016,136860,90.1,12.6,6.8,38.5,455
2016,546318,87.7,10.3,4.2,30.9,453
2016,592178,89.3,20.8,11.7,38.9,452
2016,572039,88.3,13.7,8.6,37.8,452
2016,458731,86.5,7.4,2.4,24,450
2016,450314,89.2,9.5,4.5,35.6,449
2016,462101,87.4,9,1.8,31.8,447
2016,543063,88.9,12.9,5.4,34.7,447
2016,542303,90.8,10.9,7.8,42.2,446
2016,474568,86.9,11.1,2.2,26.3,445
2016,592885,92.6,2.7,9.7,49.9,445
2016,571976,88.6,10.1,7,39.2,444
2016,458015,89.6,11.6,9.7,39.9,444
2016,434778,92.8,11.3,10.8,49.9,443
2016,444432,92.8,15.1,15.6,44.7,443
2016,621043,91,7,7.7,43.5,441
2016,588751,88.1,8,1.1,31.4,440
2016,518792,86.8,10.7,3,30.9,440
2016,611177,89,7.9,5.2,34.9,439
2016,514917,87,5,1.8,29.2,438
2016,443558,94.6,11.2,16.5,52.4,437
2016,502671,91,11,7.8,42.6,437
2016,453943,89.1,20.5,10.1,35.6,435
2016,434670,90.6,9.3,10.4,42,433
2016,434636,85.7,12.4,3,21.8,432
2016,543760,88,15.4,6.7,35.3,431
2016,578428,83.6,8.3,0.7,20.8,427
2016,605412,86.3,12.9,4.5,26.8,425
2016,542340,90.3,4.7,6.4,38.2,424
2016,518692,91.3,17.3,13.2,44.7,423
2016,543281,86.5,13,2.1,22.9,423
2016,434158,87.8,18.7,6.9,33.1,420
2016,598265,90.3,10.1,8.6,39.3,420
2016,452678,88.9,15.5,5.7,33.3,420
2016,493351,84.5,9,0.5,23.9,418
2016,545361,90.9,13.8,14.4,40.3,417
2016,460075,90,4.6,8.4,38.9,416
2016,457803,88.9,14.8,8.4,38.2,416
2016,592743,86.7,4.5,1.2,29.6,415
2016,570256,89.9,14,6,40,415
2016,553993,86.6,16,6.3,29.1,413
2016,592663,88.6,9.8,3.9,35.2,412
2016,475174,88.6,11.2,4.1,37.4,412
2016,608577,88,8.6,6.8,35,411
2016,519390,85.9,19.4,5.1,26.8,410
2016,467092,90.8,4.8,7.4,43.2,407
2016,408045,89.9,3.8,6,42.9,403
2016,543543,90.6,12,9.7,42.5,402
2016,547180,88.9,15.2,7.3,36.1,399
2016,400284,87.7,11.9,4.3,33.8,399
2016,474832,87.2,21.2,11.3,32.4,398
2016,521692,88.8,18.9,6.3,37.8,397
2016,608365,87.6,15.2,9.3,31.6,396
2016,594807,88.6,19.2,12.1,41.4,396
2016,630111,90.6,10,10.6,42,395
2016,453064,90,14.2,9.6,40.8,395
2016,518960,87.6,14.5,7.4,35,394
2016,501981,92,13.3,17,48.2,394
2016,435062,90.5,1.7,5.8,42.1,394
2016,457708,91.3,15.5,12.5,45.5,393
2016,150029,91.4,15,7.4,44.6,392
2016,571697,86.9,12.3,3.9,24.5,387
2016,523253,90,13.6,7.5,38.9,386
2016,516782,87.5,9.2,5.4,37,386
2016,446359,86.3,15.2,2.3,27.5,385
2016,596144,89.3,12.4,2.4,36.9,382
2016,547982,87.6,12.9,5,31.3,380
2016,572816,89,18.1,11.1,38.1,378
2016,493114,87.2,3,0.8,24.9,378
2016,493316,91.7,16.3,9.8,47.5,377
2016,424825,85.5,13.7,2.4,23.3,374
2016,503556,89.3,9.3,5.4,35.9,373
2016,571875,91.3,10.4,11.5,43.4,373
2016,572761,90.7,18.2,11.3,41.9,372
2016,435063,89.6,18.5,13.3,39.4,368
2016,592273,88.8,9.3,6.8,36.7,365
2016,606466,85.8,7,0.3,19.9,362
2016,502143,90.1,9.8,7.8,41.1,358
2016,449181,89.6,8.3,5.3,37.4,358
2016,452104,87.2,11.9,5.9,33.1,354
2016,572008,88.1,8.6,2.8,32.8,354
2016,474892,91.7,18.6,17.6,46.2,353
2016,457787,90.1,14.8,8.2,33.4,353
2016,649557,89.5,12.6,4.5,39.2,352
2016,430947,85,6.2,0.6,15.1,352
2016,543768,88.6,16.2,8,34.2,351
2016,434658,86.5,14.5,3.4,29.9,351
2016,448801,91.1,17.2,15.1,44,350
2016,500208,88.5,12.9,3.8,33.3,345
2016,429666,90.2,12.3,3.8,39.2,344
2016,425834,88.3,9.2,5.8,36.6,344
2016,502210,88.1,14.3,3.5,32.7,343
2016,519048,90.6,14.4,9.6,39.5,342
2016,446308,87.9,16.4,7.3,33,342
2016,459431,90,11.1,7.7,44.5,337
2016,543068,89.5,12.4,8.3,39.2,337
2016,451594,88.1,12.4,5.6,33.8,337
2016,502110,91.5,13.4,14.2,47.2,337
2016,435263,88.9,18.9,5.7,35.8,332
2016,435522,89.1,18,7.3,37.5,331
2016,571740,83.4,10.5,0.3,11.5,330
2016,475582,92.6,9.1,7,45.6,329
2016,581527,87,11.4,4,31.1,325
2016,594828,89.4,12.9,10.5,35.7,325
2016,430832,91.5,14.8,8.3,45.7,324
2016,431094,86.7,15.9,1.2,26.6,323
2016,502082,86.2,18,2.8,24.8,322
2016,519184,83.6,5.5,0.6,16.3,320
2016,541650,88.8,12.4,3.8,38.2,317
2016,456715,88.6,9.2,4.4,33.4,317
2016,595879,88.4,14.1,5.7,32.3,316
2016,452252,91.2,10.8,8.6,42.7,314
2016,543213,85.7,9.7,1.6,22,314
2016,431145,89.2,10,9.3,40.3,313
2016,407812,93.1,8.6,8,47.8,312
2016,571466,86.1,9.6,2.6,23.2,310
2016,596146,89.7,8.5,3.9,37.5,309
2016,425766,87.5,13,1.6,31.5,308
2016,444379,86.3,7.7,4.9,32.1,308
2016,545341,91.4,16.3,9.8,46.1,306
2016,576397,87.7,14.9,9.8,36.1,305
2016,592206,89.4,16.9,14.4,39,305
2016,452254,91,5.5,6.9,41.3,303
2016,435559,87.3,14.6,2.6,30.5,302
2016,541645,90.2,5.4,8,40,300
2016,641313,87.8,6.6,5.3,34.3,300
2016,456078,88.8,12.9,6,37.5,299
2016,460086,87.8,15.2,8.7,36.6,298
2016,467827,87.4,4.9,5,32.2,298
2016,501896,91,2.2,8.1,48.5,295
2016,595281,87.9,14,4.4,32.4,293
2016,456422,85.1,8.3,3.1,17.4,293
2016,452234,89.5,8.3,8.9,40.6,293
2016,400085,84.2,7.4,0.7,20,290
2016,622110,87.3,7.3,3.5,30.4,286
2016,607054,88.2,3.7,3.1,32.9,286
2016,407893,88.4,12.8,7.4,37.3,284
2016,500871,85.6,15.1,3.2,24.4,283
2016,457727,87.9,4.6,2.8,32.2,283
2016,448602,87.9,12.2,6,37.1,283
2016,542993,82.8,7,0,12.5,279
2016,519083,87.4,18.9,5.4,32.6,279
2016,592626,92.3,15.3,12.5,47,279
2016,460576,87.8,11.1,6.5,32,278
2016,461235,88.5,22.5,13.4,39,277
2016,476704,86,11.9,0.7,24.5,277
2016,519237,91.3,9,9.1,47.1,276
2016,519317,93.9,13.9,15.6,47.6,275
2016,518735,91.3,12.4,12.4,44.7,275
2016,519306,89.9,13,10.6,38.1,273
2016,543829,82.8,3.7,0,14,273
2016,518618,85.5,13,8.1,32,272
2016,445055,86.1,7,1.1,23.2,271
2016,488721,88.1,7.8,2.6,32.8,271
2016,502481,84.3,4.9,0.4,21.9,269
2016,425902,88.8,11.5,6,31.7,268
2016,489149,90.5,12,7.5,41.7,266
2016,543939,86.8,10.9,3,26.3,266
2016,543305,89.1,10.7,4.6,35,263
2016,624577,90.4,11.7,6.5,41.1,263
2016,461858,90.2,12.3,6.5,40.3,263
2016,527038,86.5,18.4,5,29,262
2016,593934,92.4,16.9,14.1,49.2,262
2016,465041,86.5,6.4,1.5,30.5,259
2016,547957,90.5,6.5,5.1,36.5,255
2016,458675,88.5,18.2,8.3,36.8,253
2016,607208,89.9,11.5,6.8,36.4,250
2016,592696,87.7,11.3,4.8,31.7,249
2016,519295,87.5,13.1,4.4,30.9,249
2016,571830,89.9,16.8,11.8,41.9,246
2016,596115,91,18,13.9,44.5,245
2016,543434,88.9,16.8,6.6,34.6,243
2016,476883,92.7,13.3,12.8,49.2,242
2016,593160,88.1,12.2,2.9,34.4,241
2016,430637,87.6,11.4,5.4,33.6,241
2016,573135,86.7,8.4,2.9,27,241
2016,628356,90.3,11,8.3,39.8,241
2016,446386,87.3,13.9,4.2,27.9,240
2016,543510,88.4,16.2,9.6,36.8,239
2016,608671,86.2,0.8,1.3,26.9,238
2016,425900,84.9,17.4,1.7,22.3,238
2016,571788,86,6.2,2.5,26.3,236
2016,543257,86.5,13.2,5.1,28.4,236
2016,425509,87.6,13.6,6.4,33.9,236
2016,446381,86,10.6,1.7,23.8,235
2016,605113,87.1,9.2,2.6,29,231
2016,542208,84.8,14.9,2.2,27.5,229
2016,571506,91.8,10.1,10.1,46.7,227
2016,460026,90,10.7,5.3,37.2,226
2016,425796,87.9,8.5,5.4,32.6,221
2016,150229,87.5,7.4,1.8,33.9,221
2016,429667,92,16.6,15.5,47.7,220
2016,571431,89.8,20,11,40.2,219
2016,624424,90.2,15.1,10.1,39,218
2016,493193,87.5,6.8,7.8,36.7,218
2016,472528,87.4,16.1,7.4,31,216
2016,455104,89.3,15.1,5.6,39.1,215
2016,571980,91,10.6,8.5,45.1,213
2016,595777,86.4,6.9,2.8,28.6,213
2016,456665,89.8,15.4,9,40.3,211
2016,606299,85.1,11.2,1.9,23.7,211
2016,456714,90.3,8.7,8.1,41.7,211
2016,543105,88.9,15.8,6.6,39.3,211
2016,592387,88.7,13.5,9,40,210
2016,485567,86.6,4.6,3.8,32.1,209
2016,545350,86.8,11.6,4.3,34,209
2016,572073,85.9,13,2.4,22.6,208
2016,543776,84.9,7.5,1.9,26.6,207
2016,408314,85.2,17.6,4.3,26.1,207
2016,488771,89.5,11.6,9.7,40.1,207
2016,593871,86.8,15.8,2.5,26.5,204
2016,518595,89.1,8.8,3.4,39.7,204
2016,527043,89.2,12.6,6.9,37.1,202
2016,543590,90.3,9.7,9.9,37.1,202
2016,446481,90.4,12.8,11.4,36.6,202
2016,570717,84.5,9.5,1.5,20.2,198
2016,518614,87.9,10.7,3,35.4,198
2016,594988,89.7,7.1,5.1,39.4,198
2016,493596,88,12.6,4.1,32,197
2016,452095,93.3,12.8,11.9,48.5,194
2016,453923,85.2,12.8,2.6,20.3,192
2016,506702,86.9,11.3,4.2,26.7,192
2016,346874,88.1,10.1,7.3,37.5,192
2016,458085,87.2,7.3,4.2,30.2,189
2016,475253,91.6,18.7,11.8,42.2,187
2016,621439,89.5,17.3,5.3,31.6,187
2016,643603,88.1,15.1,7,31.2,186
2016,488818,84.7,13.3,0.5,22,186
2016,575929,88.4,6.9,8.6,33.9,186
2016,471083,86.4,9.2,4.9,25.4,185
2016,543228,87,16.8,5.4,32.1,184
2016,542436,84.1,2.2,2.2,24.3,181
2016,542454,88.6,7.5,3.9,33.9,180
2016,594838,86.5,6.9,1.7,24.7,178
2016,542908,87.1,22.8,6.2,29.2,178
2016,435064,85.3,14.6,3.4,26.3,175
2016,500743,84,7.1,0.6,21.1,175
2016,572114,90.3,29.7,16.7,41.4,174
2016,474443,84.5,6.4,1.2,20.2,173
2016,572204,88.4,8.5,10.6,35.9,170
2016,457477,88,16.1,4.7,27.2,169
2016,434563,87.9,12.3,3.6,36.9,168
2016,453400,90.6,11.5,4.8,42.8,166
2016,429711,92.2,11.6,10.8,47.6,166
2016,607387,90.5,10,6.6,40.4,166
2016,542364,85.7,6.4,0,23.6,165
2016,594824,85.5,6.8,3,23.6,165
2016,459964,89,13.3,9.1,39,164
2016,624585,89.9,17.8,10.4,36,164
2016,543216,88.9,13.6,4.3,37.2,164
2016,519208,87.7,13.9,4.9,32.3,164
2016,621311,87.8,10.8,4.9,32.5,163
2016,595963,87.3,6.2,1.8,30.1,163
2016,121347,89.8,10.7,7.5,38.5,161
2016,547172,85.6,8.7,2.6,19.2,156
2016,455117,87.6,11.3,7.7,29.5,156
2016,463610,87.2,8.6,3.2,32.1,156
2016,570267,92.9,9.3,10.9,53.2,156
2016,606115,87.7,6.1,1.9,29.9,154
2016,408047,90.2,9.3,3.9,35.9,153
2016,455759,88.2,21.8,4.6,36.6,153
2016,502523,84.3,8.8,0.7,15.1,152
2016,571771,88.4,13.8,6.6,34.2,152
2016,608324,88.1,18.5,6.7,36,150
2016,433217,88.5,6.5,2,35.3,150
2016,457454,89.3,21.4,11.6,34.7,147
2016,519333,85.4,13.9,4.8,23.8,147
