Season,mlbam_id,EV,LA,BarrelPct,HardHitPct,Events
2021,457727,88.3,-1.6,0,37.5,16
2021,474463,71,-0.7,0,0,16
2021,656605,86.8,-34.1,0,31.3,16
2021,656364,82.4,28.5,0,12.5,16
2021,664731,82.4,12.1,0,13.3,15
2021,595981,82.8,24.6,13.3,20,15
2021,534606,83.7,7.5,6.7,26.7,15
2021,645261,77.6,-37.5,0,6.7,15
2021,456034,84.4,-19,0,33.3,15
2021,669060,86,-13,0,26.7,15
2021,663905,96.2,17.9,20,73.3,15
2021,592622,85.1,12.4,0,33.3,15
2021,605288,85.4,5.4,14.3,35.7,14
2021,656427,86.4,8.8,7.1,28.6,14
2021,644433,85.3,16.4,7.1,14.3,14
2021,663978,88.1,-8.1,0,28.6,14
2021,664314,89.3,5.3,7.1,64.3,14
2021,451594,86.7,23.8,0,42.9,14
2021,656731,90.8,-8.3,0,46.2,13
2021,657011,84,15.6,0,30.8,13
2021,547172,82.5,6.2,0,15.4,13
2021,518516,87.2,24.7,7.7,23.1,13
2021,656546,79,6.1,0,23.1,13
2021,445055,83.2,4,0,8.3,12
2021,656413,81.3,12.9,0,16.7,12
2021,606993,86.2,5.8,0,16.7,12
2021,676840,79.4,-11.3,0,25,12
2021,641771,84.5,-18.9,0,33.3,12
2021,670912,87.6,-25,0,36.4,11
2021,680686,86.3,-5.6,0,36.4,11
2021,453562,77.4,10.5,0,18.2,11
2021,666120,82.6,-8.9,0,18.2,11
2021,663765,87.9,-17.8,0,36.4,11
2021,622694,86.3,-6.5,0,9.1,11
2021,571918,78.5,25.8,0,10,10
2021,621219,89.4,-2.5,0,10,10
2021,622666,82,3.1,0,30,10
2021,542992,86.1,7.5,0,20,10
2021,453281,77.5,1,0,0,10
2021,608328,83.6,1.2,0,10,10
2021,593372,79.5,-16.8,0,10,10
2021,666200,77.6,-22,0,0,10
2021,608597,87.2,10.5,10,20,10
2021,493472,83.9,13.7,0,20,10
2021,664062,82.4,-21.4,0,20,10
2021,542881,82.1,5.1,10,10,10
2021,607231,79.2,14.1,0,10,10
2021,668721,89.8,12.5,10,60,10
2021,605507,90.6,-9.4,0,22.2,9
2021,663527,93.5,33.8,11.1,33.3,9
2021,668820,78.3,-24.4,0,0,9
2021,457918,84.5,-0.3,0,22.2,9
2021,623508,86,1.6,0,33.3,9
2021,471911,84.5,-13.8,0,0,9
2021,571945,92.2,30.5,0,11.1,9
2021,622168,85.1,18,0,22.2,9
2021,605346,85,18.8,11.1,11.1,9
2021,657006,93.3,-9.4,0,33.3,9
2021,656849,80.5,-25.4,0,33.3,9
2021,642028,72.8,-30.9,0,0,9
2021,541650,86.3,2.4,0,33.3,9
2021,596133,85.8,-2.1,0,0,9
2021,592761,74.2,-16.8,0,11.1,9
2021,502624,87.8,9.5,0,12.5,8
2021,595191,51.5,-52.6,0,0,8
2021,664041,89.9,3.3,0,37.5,8
2021,656509,84.5,0.7,0,37.5,8
2021,547001,75.4,-37.8,0,37.5,8
2021,675649,80.1,10,0,12.5,8
2021,666129,84,-5.1,0,14.3,7
2021,605233,89.4,13.2,0,14.3,7
2021,518902,84,19.7,0,28.6,7
2021,664068,72.5,23.8,0,0,7
2021,519043,80,-24.5,0,14.3,7
2021,602080,76.3,-12.2,0,14.3,7
2021,657053,83.5,-8.6,0,0,7
2021,541600,69.7,-14.4,0,0,7
2021,669674,78.6,-16.1,0,14.3,7
2021,663734,86.7,-17.3,0,0,6
2021,595375,84.8,0.6,0,33.3,6
2021,642136,86.2,19.9,0,16.7,6
2021,657136,89.1,7.6,16.7,50,6
2021,446653,90.4,2.4,0,50,6
2021,660731,87.8,5.5,0,33.3,6
2021,666179,88.5,22.3,0,50,6
2021,670768,86.9,16.1,0,50,6
2021,608384,86,13.9,0,33.3,6
2021,528748,81.9,6.5,16.7,50,6
2021,663574,93.6,-2.6,0,33.3,6
2021,642456,89,10.7,0,33.3,6
2021,621559,86.1,31.3,16.7,16.7,6
2021,650668,79,1.1,0,16.7,6
2021,643230,97.2,-11.1,0,50,6
2021,642203,77.4,-10,0,0,6
2021,642092,86.5,16.6,0,16.7,6
2021,621005,94.7,33.3,0,66.7,6
2021,608344,90.8,4.5,0,0,5
2021,656302,91.7,5.1,0,40,5
2021,543089,94.2,13.5,0,40,5
2021,666205,86.7,-24.1,0,20,5
2021,593528,74.6,12.8,0,20,5
2021,468504,81.6,-16.7,0,20,5
2021,664119,94.2,1.4,20,40,5
2021,656457,64.9,-54.6,0,0,5
2021,622503,68.5,-38.4,0,0,5
2021,666137,89.5,0,0,60,5
2021,669008,87.5,-8.4,0,40,5
2021,502239,73.5,35.8,0,0,5
2021,665833,100.5,4.6,40,80,5
2021,677651,81.3,-35.3,0,0,5
2021,624522,86.1,-4.1,0,0,5
2021,668723,87.6,3,0,40,5
2021,592662,71.8,-34,0,0,4
2021,592716,NA,NA,0,0,4
2021,548389,67.1,-48,0,0,4
2021,663460,92.7,-24.2,0,25,4
2021,656568,82.4,31,0,0,4
2021,544931,98.2,7.6,0,50,4
2021,656548,95.1,15.7,0,75,4
2021,489334,61.6,25.4,0,0,4
2021,621008,83.3,19.9,0,25,4
2021,665795,90.6,30.9,0,25,4
2021,656821,89.7,27.5,0,25,4
2021,669952,84.3,-6.1,0,25,4
2021,675921,87.6,-14.8,0,25,4
2021,425772,90.8,20.6,0,0,4
2021,640455,90.9,-21.3,0,25,4
2021,624419,85,23.8,0,50,4
2021,645305,91.2,-7.3,0,75,4
2021,663698,87.1,25.7,0,50,4
2021,600858,73.5,-2.2,0,0,4
2021,641745,77.9,19.3,0,0,4
2021,606336,82.9,39.6,0,0,4
2021,501985,85.4,-1.7,0,66.7,3
2021,670955,72,-57.6,0,0,3
2021,669456,80.6,10.2,0,0,3
2021,669294,78.3,-30.5,0,0,3
2021,607430,88.7,10.8,0,33.3,3
2021,664192,64.8,-33.8,0,33.3,3
2021,664074,82.8,-14.9,0,0,3
2021,615699,85.5,-18.4,0,33.3,3
2021,623323,105.3,1.1,0,33.3,3
2021,663753,77.5,19.3,0,0,3
2021,656876,71.5,0.1,0,33.3,3
2021,676646,93.6,16,0,33.3,3
2021,641540,96.2,-12.8,0,33.3,3
2021,641447,94.7,-27.5,0,0,3
2021,628317,84.7,32.1,0,33.3,3
2021,623167,79.6,48.9,0,0,3
2021,607644,102.7,22.7,33.3,33.3,3
2021,596071,NA,NA,0,0,3
2021,593958,93.8,14.1,0,33.3,3
2021,592717,72.5,-7.7,0,0,3
2021,592254,85.7,6.7,0,0,3
2021,572070,89.7,0.6,0,33.3,3
2021,571510,93.3,14.8,0,0,3
2021,543594,74,1,0,0,3
2021,523260,79.1,-19,0,33.3,3
2021,518774,76.4,22.1,0,0,3
2021,676900,88.5,29.6,0,33.3,3
2021,458708,89.1,9.5,0,0,3
2021,622668,90.9,-21.4,0,33.3,3
2021,615698,87.5,-25,0,0,2
2021,640464,87.3,-7.2,0,50,2
2021,608349,90.5,-10.7,0,0,2
2021,608334,67.4,-36.9,0,0,2
2021,641927,83.7,-14.1,0,0,2
2021,607188,95.7,-1.7,0,50,2
2021,607074,77.1,2.1,0,0,2
2021,642232,72.8,11.4,0,0,2
2021,598286,88.8,-17.8,50,50,2
2021,676265,68.4,-29.8,0,0,2
2021,596057,75.2,-15,0,0,2
2021,596049,93.7,-20.1,0,0,2
2021,595928,75.1,-44.4,0,0,2
2021,594986,75.6,30,0,0,2
2021,594835,97,17.4,0,50,2
2021,605504,91.9,29,0,50,2
2021,657140,102.5,-0.4,0,100,2
2021,643436,83.5,6.1,0,0,2
2021,623182,101.7,15.1,0,100,2
2021,656883,96.6,22.2,0,50,2
2021,660813,93.7,29.6,0,50,2
2021,547943,79.6,27.1,0,0,2
2021,663474,95,-6.3,0,50,2
2021,663776,89.8,-32.8,0,50,2
2021,664076,91.4,15.7,0,0,2
2021,664011,83.7,-29.7,0,0,2
2021,664285,55,-28.8,0,0,2
2021,501381,82.2,-48.4,0,50,2
2021,476594,89.1,9.4,50,50,2
2021,592419,83.6,44.6,0,0,2
2021,458681,83.6,6.5,0,0,2
2021,670766,77.2,-36.6,0,0,2
2021,453527,77.1,-11.6,0,0,2
2021,672335,77,-10.8,0,0,2
2021,676220,74.8,-13.9,0,0,2
2021,431148,72,-33.6,0,0,2
2021,622766,74.5,-26,0,0,2
2021,623485,86.9,12.1,0,0,2
2021,621261,NA,NA,0,0,2
2021,621244,NA,NA,0,0,2
2021,621076,108.1,11,0,50,2
2021,643327,NA,NA,0,0,1
2021,595465,60.3,-58.1,0,0,1
2021,595345,93.9,-2.5,0,0,1
2021,643377,82.7,56.1,0,0,1
2021,669160,NA,NA,0,0,1
2021,453343,NA,NA,0,0,1
2021,680963,86.9,39.6,0,0,1
2021,593833,81.7,-31.8,0,0,1
2021,647315,NA,NA,0,0,1
2021,593423,88.1,-10,0,0,1
2021,650347,NA,NA,0,0,1
2021,593334,NA,NA,0,0,1
2021,656578,80.4,-35.6,0,0,1
2021,656629,80.4,-40.8,0,0,1
2021,592791,75.9,-12.2,0,0,1
2021,656686,94.4,16.9,0,0,1
2021,641929,95.6,-68.3,0,100,1
2021,656794,NA,NA,0,0,1
2021,656818,66.8,52.2,0,0,1
2021,656288,NA,NA,0,0,1
2021,656954,98,13,0,100,1
2021,669373,NA,NA,0,0,1
2021,622088,NA,NA,0,0,1
2021,641999,86.5,5.1,0,0,1
2021,572971,77.8,-15.6,0,0,1
2021,670970,97.4,-12,0,100,1
2021,571946,72.7,-44.1,0,0,1
2021,657141,101.8,10.5,0,100,1
2021,448855,74.9,5.8,0,0,1
2021,571927,70.7,-15.6,0,0,1
2021,571800,77.7,-37.2,0,0,1
2021,571760,94.1,10.2,0,0,1
2021,571676,70.4,-52.5,0,0,1
2021,622075,95.5,-31.5,0,100,1
2021,453268,99.9,10.7,0,100,1
2021,624418,89.4,-10.4,0,0,1
2021,663465,85.9,63.5,0,0,1
2021,547176,107.2,22.5,100,100,1
2021,446372,64.9,-4.5,0,0,1
2021,663554,83.7,-32.3,0,0,1
2021,663567,95.1,-12,0,100,1
2021,502285,90,-32.3,0,0,1
2021,543606,59.2,42.5,0,0,1
2021,676477,80.2,15.7,0,0,1
2021,543475,79.6,-56.1,0,0,1
2021,543351,NA,NA,0,0,1
2021,543135,70.3,-37.5,0,0,1
2021,542947,NA,NA,0,0,1
2021,664045,57.3,-77.1,0,0,1
2021,446321,96.7,1.3,0,100,1
2021,676879,NA,NA,0,0,1
2021,675911,NA,NA,0,0,1
2021,519326,97.6,32.8,0,100,1
2021,664123,86.2,34,0,0,1
2021,518858,69.2,19.9,0,0,1
2021,685503,93.3,-16.8,0,0,1
2021,664196,NA,NA,0,0,1
2021,664199,79.8,1,0,0,1
2021,666139,43.3,-62.7,0,0,1
2021,503449,78.6,4.3,0,0,1
2021,664208,90.2,-21.8,0,0,1
2021,621348,NA,NA,0,0,1
2021,664353,90.7,7.2,0,0,1
2021,502171,80.1,34.3,0,0,1
2021,656494,87.1,36.8,0,0,1
2021,670462,71.1,4.9,0,0,1
2021,665665,89.8,-19.8,0,0,1
2021,501625,NA,NA,0,0,1
2021,641302,NA,NA,0,0,1
2021,641360,94.8,-12.2,0,0,1
2021,614179,77.1,-3.9,0,0,1
2021,608723,72.6,3.1,0,0,1
2021,641482,65.2,3.9,0,0,1
2021,608718,NA,NA,0,0,1
2021,608371,54.6,-48.5,0,0,1
2021,621121,88.4,-18.8,0,0,1
2021,641682,99.6,-7.6,0,100,1
2021,608337,105.6,0,0,100,1
2021,500779,76.2,3.9,0,0,1
2021,641712,66.3,-58.7,0,0,1
2021,425844,93.5,39.2,0,0,1
2021,607625,NA,NA,0,0,1
2021,641793,97.2,7,0,100,1
2021,607560,NA,NA,0,0,1
2021,607455,83.1,2.3,0,0,1
2021,665759,NA,NA,0,0,1
2021,607229,97.1,-53.7,0,100,1
2021,607219,41.6,-69.4,0,0,1
2021,641941,57,57,0,0,1
2021,621052,96.7,21.5,0,100,1
2021,622446,109.6,-1.7,0,100,1
2021,606162,83,-28.7,0,0,1
2021,642073,70.6,-2.3,0,0,1
2021,605347,75.6,-33.6,0,0,1
2021,667297,97.3,-20.4,0,100,1
2021,488984,99.7,8.8,0,100,1
2021,605276,81.3,-42.5,0,0,1
2021,605164,91.4,-25.1,0,0,1
2021,667376,66.9,-41.1,0,0,1
2021,643256,86.3,19.9,0,0,1
2021,596082,86,-19.5,0,0,1
2021,669622,106.7,-1,0,100,1
2021,622098,72.8,-34.8,0,0,1
2021,643290,95.1,27.3,0,100,1
2021,667463,NA,NA,0,0,1
2021,596001,NA,NA,0,0,1
2021,669145,88.4,-60.9,0,0,1
2022,543760,87.3,19.9,6.8,34.9,547
2022,642708,88.4,5,4.5,38.3,530
2022,608070,87.7,20.7,6.6,36.9,528
2022,607208,88.9,10.2,7.6,41.6,527
2022,665489,92.8,4.3,11.2,50.4,526
2022,518692,91.3,13.6,9.9,47.8,517
2022,657077,89.1,8.4,6,38.2,513
2022,680757,85.1,11.8,1.4,20.8,509
2022,650333,88.9,12.9,3.6,30.2,507
2022,596019,89.3,13.8,8.3,41.3,504
2022,666182,91.9,8.5,9.6,50.3,499
2022,547989,92.2,8,9.5,51.8,495
2022,608369,91.1,13.6,10.5,45.5,495
2022,571448,88.8,21.7,8.2,38.9,489
2022,656775,88.8,17.4,4.9,37.3,488
2022,664761,90.2,10.4,6.8,43,486
2022,608324,88.9,19.5,7.3,37.8,481
2022,624413,89.8,18.2,12.3,44.8,478
2022,595777,87.5,12.9,4,34.3,478
2022,624428,85.1,13.6,1.5,24.5,478
2022,643446,86.9,12.8,2.7,30.2,477
2022,493329,88.2,14.6,1.9,35.6,475
2022,605141,90.5,18.6,9.7,44.9,472
2022,607043,89.4,6.1,7,39.8,470
2022,669242,88.6,8.7,6.2,37.8,468
2022,630105,87.6,18.2,5.6,34.1,464
2022,621020,90.2,15.7,10.8,46.3,462
2022,664034,87.6,10,5.4,36.8,462
2022,677951,89.7,16.8,8.7,38.6,461
2022,572233,90,17,11.5,44,459
2022,623993,90.1,21.4,11.6,43.3,457
2022,605137,88.9,8.4,7.2,40.8,456
2022,664702,87,9.8,0.7,26.5,454
2022,663586,92.5,12.9,15.7,50.8,451
2022,663656,90,19,10.2,42.4,451
2022,514917,84.8,9.3,2.4,29.7,451
2022,621566,92.9,16.1,13.6,50.9,450
2022,592518,91.5,16,9.8,49,447
2022,663993,90.2,8.2,9.9,44.8,446
2022,593428,88.1,10.2,6.5,39.5,446
2022,641487,85.1,8.9,2,29.7,445
2022,646240,93.1,11.3,11.5,50.9,444
2022,462101,87.9,11.9,4.5,34.8,443
2022,514888,85.9,16.1,7.7,29.7,441
2022,643393,84.4,15,1.6,14.9,436
2022,571657,85.5,12.7,4.4,33.8,435
2022,668227,89.9,8.8,7.9,41,432
2022,663898,90,4.6,7.2,45.9,431
2022,527038,87.8,20.7,6.3,35.4,429
2022,664023,89.7,10.9,6.5,40.4,428
2022,660271,92.9,12.1,16.8,49.8,428
2022,453568,86.2,12.4,4.4,30.6,428
2022,666969,92.1,13.2,12.9,47.4,428
2022,665742,91,9.1,12.4,47.4,428
2022,593160,87.1,15.1,4.2,31.1,427
2022,663538,87.2,10.6,2.6,33.5,426
2022,656555,90.1,18.1,11.1,44.3,424
2022,673490,86.7,16.1,4.2,32.4,424
2022,502671,90.8,15.7,11.6,47.4,424
2022,669720,87.7,11.3,5.2,37.7,424
2022,683734,90.8,7.5,7.9,48.6,419
2022,643396,86.2,4.3,1.2,30.1,419
2022,543807,88.7,13.9,8.4,42.3,418
2022,669221,88.7,11.5,10.5,41.4,418
2022,672386,90.5,8.1,6.7,45.4,416
2022,669257,89.9,18.4,10.3,43,416
2022,543068,88.7,14.2,10.8,42.3,416
2022,592885,91.5,3.6,8.2,48.6,416
2022,650490,92.2,7.7,4.8,49,414
2022,500743,86.1,10.1,1.9,27.1,414
2022,570482,88.9,11.8,7,37.6,412
2022,650859,86.9,9.9,5.4,33.6,411
2022,595879,87.9,9.6,8,38,411
2022,642133,91.1,15.3,12.9,46,411
2022,663624,91.3,15.9,15,46.3,408
2022,621043,89.9,11.6,11.4,44.7,405
2022,642731,86.2,8.1,4.4,31.1,405
2022,668804,90.2,12,7.9,42.9,403
2022,642715,88.9,18.9,13,43.6,401
2022,650402,90.4,17.5,10.7,45.3,401
2022,592450,95.9,15,26.5,61.9,400
2022,518934,89.2,3,5.3,41.1,399
2022,592273,89.1,13.8,10.4,42.2,396
2022,606466,90.1,13.5,6.1,41.9,396
2022,592206,87.5,14.6,6.6,35.1,396
2022,457705,89.1,13.2,8.6,40,395
2022,572041,88.8,11.6,9.4,42,395
2022,662139,87.7,14.9,10.2,35.6,393
2022,502110,89.1,14.1,12.5,41.7,393
2022,502054,92.2,7.7,7.9,48.5,392
2022,665161,88.1,8.7,9.7,36.7,392
2022,592663,90.3,13.1,11.3,47.2,390
2022,643217,89.2,12.6,5.1,38.7,390
2022,641820,89.5,12.7,9.8,40.4,389
2022,457759,89.5,18.4,8,40.6,387
2022,578428,83.8,6,0.5,27.7,386
2022,665926,87.8,11.7,6.2,37.8,386
2022,663647,91,5.2,3.9,46.8,385
2022,669289,86.1,14.1,3.4,31.7,385
2022,670032,84.9,4.9,1.6,22.9,384
2022,545341,90,8.7,6.8,43.6,381
2022,621493,90,15.8,12.4,42.9,380
2022,656941,93.3,19.2,20.1,54.4,379
2022,570731,87,9.7,4.8,38.6,378
2022,641857,91.7,10.8,10.4,46.5,374
2022,647304,89.4,10.3,8.6,42.8,374
2022,656305,92.2,19,12.9,51.2,373
2022,666971,90.6,10.9,3.8,45.7,372
2022,500871,88.3,20.6,9.4,37.6,372
2022,657041,86.4,12.5,6.5,34.5,371
2022,670541,95.2,12.3,21,59.8,371
2022,516782,86.8,7.5,6.8,33.9,369
2022,592192,87.7,10.9,4.9,36.6,369
2022,677594,92,10.1,13.1,50.7,367
2022,519203,89.4,19.3,10.9,40.8,366
2022,641355,89.4,20.3,8.3,38.1,360
2022,592669,90.5,17.7,10.9,43.6,358
2022,608385,87.7,16.8,7.6,34.3,356
2022,664913,89.2,15.8,13,41.4,355
2022,668942,88.8,11.9,4.5,36.1,355
2022,669304,89.3,13.8,6.2,42.4,354
2022,542303,89.4,16.5,13.1,43.8,352
2022,553993,89.8,19.9,14.8,43.5,352
2022,622761,86.8,14.8,6,32.7,352
2022,573262,89.9,19.9,11.1,42.5,351
2022,542583,87.7,19.1,6.9,36,350
2022,543939,87,14,5.4,35.5,349
2022,606192,92.6,11.6,15,53.3,347
2022,660688,88,14.9,3.7,32.3,347
2022,605612,87,11.4,6.1,33.3,346
2022,467793,90.7,15.4,9.3,44.9,345
2022,660670,91.2,10.8,12.8,49.7,344
2022,672695,85,12.1,2,25.1,342
2022,666185,86.1,12.9,4.4,27.2,342
2022,680911,85.8,10.1,3.5,31.2,340
2022,681082,88.1,13.1,4.4,36.8,340
2022,521692,91.4,17.8,11.2,49,339
2022,641531,88.5,13.1,7.7,38.5,338
2022,518626,90.7,12,9.8,43.3,336
2022,669004,90.7,15.1,10.4,43.5,336
2022,623912,88.5,4.8,4.8,41.2,335
2022,606132,87.6,4,5.1,38,334
2022,443558,90.9,7.2,9.3,46.1,332
2022,543877,87.9,10.7,5.1,36.4,332
2022,444482,90.3,15.1,8.5,44.4,331
2022,571970,90.3,20.9,13.4,45.6,329
2022,666158,88,6.8,6.1,39.8,329
2022,572228,89.8,18.4,14.7,44.3,327
2022,596146,89.1,11.2,7.1,39.9,326
2022,680977,87.7,6,3.4,37.7,324
2022,600869,87.2,13.5,8.3,34.6,324
2022,641680,89.3,17,6.9,39.9,321
2022,596059,87.8,21.5,6.5,33.3,321
2022,602074,84.8,4.6,1.9,25,320
2022,543281,87.4,14.7,3.8,32.3,319
2022,543333,88.4,3.1,5.7,39.7,317
2022,575929,90.4,8.5,10.5,48.6,315
2022,668939,87.9,15.6,7.9,36.8,315
2022,543063,88.1,12.3,6.7,35.1,313
2022,677950,87.4,2.6,3.8,34.6,312
2022,602104,89.4,11,9.6,46.5,312
2022,649966,87.3,18,8.3,35.3,312
2022,572191,86.3,12.1,6.8,32.9,310
2022,663757,88.3,15.1,8.1,35.5,310
2022,624503,90.6,12.5,9.4,44.7,309
2022,671739,89.5,4.5,10.1,45.1,308
2022,656582,85.3,10.6,4.5,33.8,308
2022,518595,88.5,11.8,8.5,38.9,306
2022,673357,89.3,10,8.9,42.8,304
2022,621563,87.5,3,1.7,36.2,301
2022,408234,89.9,5,4.7,38.2,301
2022,643265,89.6,8.8,10.7,43.7,300
2022,669222,87.2,11.7,3.3,33.9,300
2022,545361,91.6,24.6,19.7,51,300
2022,596748,87,11.5,4.7,34.4,299
2022,516416,87.6,4.3,4.4,38.4,297
2022,543592,89.4,12,2.4,39.7,297
2022,657757,88.6,14.8,6.5,36.1,294
2022,571771,87.8,17.3,5.8,35,294
2022,663697,85.1,14.5,4.8,28.8,292
2022,670764,86.3,16.6,6.2,28.5,291
2022,547180,92.1,11.8,12.8,47.9,290
2022,673548,89.6,11.2,11,41.3,290
2022,621550,90.7,21,14.2,46.3,289
2022,660757,88.6,5.4,7.3,40.1,289
2022,596142,90.5,14,13.5,49.3,288
2022,650489,84.8,13.9,3.5,31.4,287
2022,543257,86.7,21.1,3.5,30.4,286
2022,660162,88.7,15.7,9.8,37.5,285
2022,677551,87.3,8.2,4.6,35.8,285
2022,665120,90.1,10.7,9.5,42.5,285
2022,592626,93.2,14.8,15.1,52.1,284
2022,593871,89,21.7,10.2,38.7,284
2022,614177,92,9.9,11.3,45.8,284
2022,671277,87.3,5.5,7.5,36.7,281
2022,656308,85.4,11.1,7.5,38.7,279
2022,543305,87.9,14.8,5.8,33.1,278
2022,641313,88.2,3.3,5.8,41.2,277
2022,645302,84.6,15.8,3.2,23.8,277
2022,592325,88.8,11.3,6.2,37.6,274
2022,621438,88,16.9,9.9,37.6,274
2022,624431,87.9,13,5.1,35,274
2022,596129,89.4,15.8,10.6,39.9,273
2022,669016,89.2,10.9,7.4,38.2,272
2022,553869,88.4,11.1,5.9,39.3,272
2022,542932,88,4.7,5.9,37,270
2022,598265,87.6,7.4,4.8,37.2,269
2022,622534,89.5,10.2,3.7,37.9,269
2022,670623,87.4,15.8,6.4,38.7,266
2022,607732,86.7,12.9,3.4,32.3,266
2022,519317,95,10.8,19.3,52.3,264
2022,679529,90.5,15,8.4,41.8,263
2022,647351,87,16.7,6.8,29.7,263
2022,663837,91.2,12,5,47.1,261
2022,682985,89.5,2.8,9.3,45.2,259
2022,405395,91.2,16.4,12,47.3,258
2022,594777,90.8,15.4,9.8,48.2,255
2022,649557,86.6,12.4,6.3,36.8,254
2022,676801,88.1,12.8,10.2,39,254
2022,641645,86.2,4.3,2.4,24.9,253
2022,663728,90.9,22.5,15.4,43.5,253
2022,541645,88.7,2.8,6.4,44.8,250
2022,608348,87.7,14.7,5.2,36.8,250
2022,542364,87.2,17.1,4.8,33.7,250
2022,518735,90,12.1,4.8,40,250
2022,664983,87.4,8,4.8,33.3,249
2022,656896,90.4,9.8,9.3,38.3,248
2022,666624,89.6,9.1,13.4,40.3,247
2022,640461,87.5,9.7,6.5,40.7,246
2022,621035,87.4,20.4,10.2,38,245
2022,650559,90.8,9.8,11.9,47.3,243
2022,621028,85.8,13.1,1.6,27.2,243
2022,669397,83.9,7.6,1.2,22.3,242
2022,657656,88.7,14.9,11.6,38.4,242
2022,622682,87.9,10.9,5,36.8,242
2022,670768,86.8,10.8,2.5,31.7,241
2022,544725,87,6.2,4.2,35.6,240
2022,596115,88.9,17.8,11.3,40.6,239
2022,542194,90.1,9.4,11.7,44.8,239
2022,605119,88.7,7.7,9.7,42,238
2022,682928,86.5,6.8,2.1,30.7,238
2022,641933,89.8,13.6,11.3,43.3,238
2022,665482,87.3,-1.9,2.5,34.3,236
2022,596847,92.2,10.6,11.9,47.5,236
2022,572816,87.8,10.6,3.8,32.8,235
2022,543228,85.3,9.4,3.4,28.9,235
2022,624414,88.9,9.1,6.4,42.1,235
2022,455117,88.4,14.7,8.1,40.2,234
2022,628450,88.8,3.5,8.6,42.1,233
2022,664056,83.4,16.7,3.4,26.3,232
2022,661388,90.4,6.1,13.4,46.6,232
2022,573131,89.2,14.8,8.6,40.5,232
2022,665750,89.3,12,4.3,36.1,230
2022,606992,87.7,17,8.7,42.4,229
2022,595978,84.2,16.7,3.1,22.3,229
2022,686469,91.2,12.1,8.8,46.9,226
2022,458015,89.7,14.2,11.1,41.3,225
2022,642336,86.8,15.7,2.7,28,225
2022,621439,92.9,21.4,16.4,50.2,225
2022,650391,92.8,7.4,14.7,54.9,224
2022,663457,91.7,10.7,12.1,46,224
2022,545358,88.6,9.5,9.4,39.5,223
2022,425877,84.7,16.9,3.1,26,223
2022,621512,86.3,8.3,6.3,33.3,222
2022,660821,89.5,11,9.9,40.5,222
2022,643289,84.7,16.7,2.3,29.9,221
2022,456781,88.3,10.7,5.9,41.2,219
2022,571980,90.3,14.4,9.6,40.8,218
2022,643524,88.1,10.2,4.7,35.5,215
2022,488726,89.8,10.7,6,45.1,215
2022,669261,88.3,14.3,12.2,40.4,213
2022,623205,88,8.2,6.6,34,212
2022,571466,84.5,10.1,1.9,26,208
2022,607054,88.6,9.7,7.2,36.1,208
2022,605170,89.4,6.6,6.3,43.5,207
2022,553882,84.7,17.7,2.4,18.4,207
2022,665833,91.9,8.3,15.5,46.1,206
2022,645277,87.1,16.9,5.4,26.5,204
2022,666915,90.3,15.2,11.8,45.8,203
2022,624512,87,14.1,2.5,29.7,202
2022,664058,82.1,15,0,7.4,202
2022,668800,86,15.6,3.5,33.2,199
2022,605204,92.4,12.3,16.2,56.1,198
2022,660766,86.5,17.1,9.2,33.7,196
2022,642350,87.2,15.4,6.2,33,194
2022,660636,89.1,14.6,9.9,38.7,191
2022,670770,87.2,19.8,4.7,29.8,191
2022,641914,89.1,1.5,3.1,38.2,191
2022,596103,89,6.6,10.5,39.5,190
2022,545121,87,7.4,2.1,29.3,188
2022,594807,88.3,23.4,12.8,41,188
2022,608336,89.6,23.8,17.6,50.5,188
2022,446334,91.1,18.2,12.4,46.8,186
2022,592696,87.7,15.2,5.4,33,185
2022,663611,85.9,-0.2,0,24.6,184
2022,664728,89.7,10.6,4.9,44.6,184
2022,543309,90.9,17.2,9.8,48.1,183
2022,656976,87.9,15.2,9.9,35.9,181
2022,624585,91.2,13.7,12.2,43.6,181
2022,544369,84.5,15.8,2.8,22.8,180
2022,669357,89.2,20,14.4,43.3,180
2022,666801,87.3,11.7,6.7,35,180
2022,519058,87.6,19.4,6.1,33.9,180
2022,605353,89.3,10.2,3.9,39.1,179
2022,622110,87.1,9.9,2.8,25.8,178
2022,571976,88.5,13,7.3,37.6,178
2022,643376,90.4,22.2,13.1,46.6,176
2022,664040,89.4,16.6,10.3,38.9,175
2022,665506,89.4,3.8,3.4,40.8,174
2022,624415,88.3,19.5,6.9,32.8,174
2022,474832,88.4,23.4,12.6,38.5,174
2022,608841,91.4,9.5,9.9,47.1,172
2022,663743,89.3,15.4,7,37.8,172
2022,546991,84,6.7,1.8,25.4,171
2022,664774,87.7,21.1,9.5,34.3,169
2022,641553,87.9,15,1.8,33.1,169
2022,669701,87,19.2,2.4,28.6,168
2022,608703,90.2,5.6,3,42.4,167
2022,663845,86.9,4.9,4.2,35.3,167
2022,641584,85.1,13.8,7.3,27.6,164
2022,668751,89.9,7.5,4.9,40.7,162
2022,666176,87.4,16.7,9.9,37.7,162
2022,571745,91.9,18.2,11.8,47.2,161
2022,595751,89.4,8,11.2,38.5,161
2022,640492,88.3,9.4,2.5,30.6,160
2022,606115,90.7,11.7,7.5,42.5,160
2022,606157,85.6,17.4,8.2,34.6,158
