playerid,PlayerName,role,SO_mean,SO_p10,SO_p50,SO_p90,BB_mean,BB_p10,BB_p50,BB_p90,H_mean,H_p10,H_p50,H_p90,ER_mean,ER_p10,ER_p50,ER_p90,W_mean,W_p10,W_p50,W_p90,QS_mean,QS_p10,QS_p50,QS_p90
14374,Tyler Glasnow,SP,1.206258215858462,1.0908186776043467,1.2021197893272864,1.3289887121339046,0.3552480097312375,0.30221743088500985,0.3537720609577659,0.4116913512324543,0.7910905969710654,0.7320737040565958,0.7898620516503874,0.8513432466353601,0.38352949294484473,0.3318313508372254,0.3809776599625939,0.43910323654485384,0.06621102348214433,0.05740330245407148,0.06591784191327305,0.07546069540391917,0.07902214741514114,0.06248531904986483,0.07771491089729154,0.09673516617776802
14527,Jorge López,SP,0.7893719792834578,0.7031477079737452,0.78728973320638,0.8782600473587143,0.4128460187244295,0.35054486321827916,0.41045909116820534,0.4788063930760663,1.146032652619917,1.06398051779184,1.1434980480057875,1.231520977417608,0.658247097791964,0.5718607411557176,0.6543063798378492,0.7513454879757742,0.04392964496807242,0.03847366571742092,0.04378448590784054,0.049554978109595534,0.04461740990463112,0.03562840362669764,0.04410316741742309,0.05417267827281567
14739,Paul Blackburn,SP,0.858334202164928,0.7671580303370805,0.8531206762906669,0.9538682043101872,0.3046315093602252,0.2583002732774434,0.30223700439958634,0.3549749186879699,1.0126515546066954,0.9403807279677727,1.0113164558551118,1.0888262338413355,0.49865162526881063,0.4331877466441112,0.4957383520267919,0.5668257463482334,0.054858205636453904,0.04811154794954674,0.054688375943722105,0.061665194781396496,0.06409815027358168,0.05064131261188223,0.06307679582633416,0.0784685369056553
14843,Michael Lorenzen,SP,0.77710544001376,0.6978243467846761,0.7740454597984635,0.8593665155653373,0.35479549212081146,0.3066618084657807,0.35274279640363776,0.4047970522142155,0.9559891703906988,0.8843660681861697,0.9549818585389219,1.0288116543287407,0.4669242639575995,0.4058604994701137,0.4652546334156196,0.527619131797899,0.05862825585163837,0.0499266416993916,0.05833522435587472,0.06751678902420966,0.06779654170055703,0.053020152899734205,0.06675464378285917,0.08362862813902454
14916,Jon Gray,SP,0.8722201908316706,0.7883131958982256,0.8692309950634518,0.9607879104033897,0.32873612420321846,0.2850353398708089,0.3270869202181881,0.37500706978465304,0.9836395363483906,0.9203976609285109,0.9821325571899739,1.0508637186028176,0.4895944135368829,0.4312652808290059,0.486833671410403,0.5507729674540227,0.056232849331014176,0.048990994463221346,0.056074666589434385,0.06350858657292789,0.0678411370652064,0.05452179503327577,0.06687251340803943,0.08236022406382816
14932,Ben Lively,SP,0.7833465041099168,0.6952885710018868,0.7810742149505123,0.8766541285889217,0.3070470500342739,0.25768927570898675,0.30460629513021564,0.3582602237854927,0.9597050248440372,0.8837745151371744,0.9582617981153144,1.0365465209324483,0.4569166697487973,0.39514035945601844,0.4543304441378163,0.5212708268929412,0.05997899034951804,0.0506867405836883,0.0593415088480856,0.06980706680151111,0.06479569994551287,0.04953654945426231,0.06381791940167694,0.08098045676310918
14975,Chad Kuhl,SP,0.801936013378367,0.7195228273253641,0.7994751133699853,0.8847221397616032,0.4823444499273958,0.4160924324880117,0.4792960797564775,0.5540592236333796,1.1087261279435903,1.0302855875876564,1.1063967314334433,1.1908849871911753,0.6429542076799127,0.5603257676514404,0.6396958393309797,0.7291353279250502,0.04529698363361962,0.03977066001055457,0.04515502131198098,0.05097475836848052,0.04544771572545948,0.03615812824789817,0.0448662056889268,0.05530564938236652
15038,Germán Márquez,SP,0.6407387007252852,0.569199113232592,0.6381087347122307,0.7160744952163098,0.41294269059087446,0.35124189181384535,0.41043722301571806,0.4765901355192392,1.3325068040103867,1.2415419135190087,1.3297109758684509,1.424908998328712,0.7906590953194097,0.691900553717456,0.7901534741742089,0.8899233172643323,0.03859893720358014,0.0333529205995913,0.03840337975320465,0.04400696282452968,0.04091944640814772,0.032324214745367154,0.04010630804380216,0.05038685756054234
15047,Austin Voth,SP,0.8676656597336316,0.7660645475885232,0.8623643066708531,0.9777976703327269,0.3437428807567191,0.27827367301279643,0.34060057017120443,0.4124946713353158,1.0212971769897028,0.9326090681026767,1.0182802824350117,1.1141731234116588,0.53057301842271265,0.45086521051360656,0.5267987811382696,0.6137767992550724,0.05184077816260539,0.04531666936432026,0.05159172471758823,0.05873424455648803,0.05767429763864258,0.045194855603535096,0.056638760771963295,0.0712312219652332
15423,Andrew Heaney,SP,0.9136906835410252,0.8288439062992554,0.9111254709472341,1.0003162946143032,0.34351460891417496,0.2973719638684002,0.3416195238356432,0.3920936082791656,1.0613163954907259,0.9928733145478826,1.0591024750275007,1.132914635128095,0.5863589713625147,0.5198874480834036,0.5843325992364728,0.6549371058482191,0.047571291722606567,0.040418490227560146,0.04729880602784418,0.05478414983870908,0.04700044740237289,0.03682699053962018,0.046375741797003614,0.05765566423467232
15440,Matthew Boyd,SP,0.9036041612220376,0.8130458320348858,0.9021841521736726,0.997059443920518,0.26446899339701957,0.2245931602651615,0.263259958619454,0.306358444845452,0.9076201858219758,0.8445320279402518,0.9063982505473,0.9706134761261824,0.4167122211167136,0.36532994319805095,0.41497751207135525,0.47067355453175874,0.06508982691063388,0.055574894731483256,0.06442840741926806,0.07538666611480778,0.0819950626639289,0.06409633437084791,0.08044914201916702,0.10162713521653526
15454,Nick Pivetta,SP,1.0570439990550522,0.9659281847703811,1.0534216983348446,1.1548230204924055,0.29870626387004806,0.25972737440474264,0.2974612995026753,0.3397971131687783,0.8325961419245786,0.7775171214826939,0.8316502463840985,0.8884316454761139,0.38617079895672524,0.3420507753369853,0.383963105366155,0.43245473546697855,0.06679823842992576,0.058240984901226256,0.06638901661345431,0.07566858310368084,0.08698738839923773,0.070067772013391,0.08601681569602837,0.10472676333146937
15467,Marco Gonzales,SP,0.5837759497911388,0.5141284554811644,0.5813658172419389,0.6562991234347003,0.31174752832782243,0.2599501373181109,0.3091109920538155,0.3665586018993469,1.1700646494017948,1.0803098009291447,1.1689469574336764,1.2612756741662985,0.5714771971552843,0.49436426172180903,0.5678954474481889,0.6536299483552405,0.05061350670889854,0.04294815066034444,0.050254926132732594,0.058685981477941365,0.0618304557213033,0.047717943435507844,0.06061720571544531,0.07721417380777239
15474,Lucas Giolito,SP,0.9886921912191835,0.8973065396081613,0.9866617835379388,1.083346075735172,0.3553155950514812,0.30864828889188145,0.3538663811060062,0.4051981448378705,0.9290325936367901,0.8687199728505622,0.9284167630445161,0.9900359233444667,0.45764052068696354,0.40319979459744876,0.45600061638278305,0.5122701623528902,0.05948817709410437,0.052622693087303204,0.059253168426337065,0.06668158478459439,0.07361937478433533,0.059902379523760554,0.07254434368649793,0.0884945206921964
15488,Antonio Senzatela,SP,0.5471209434200439,0.4813993918781195,0.5438501706063268,0.6169475862485169,0.3243140252311117,0.2737687550179927,0.3223261605231522,0.37776084125047515,1.4294844426657212,1.3281663639981263,1.427178864877741,1.5328936661666976,0.7899508962381819,0.6879410397273165,0.7861805065888912,0.8955490867292878,0.038965814452137155,0.03363521763229841,0.03873650313284376,0.04451757852852172,0.04166534108740456,0.03284611095914808,0.04095097703588821,0.05154390582707594
15689,Luis Castillo,SP,0.9528428247416875,0.8709008036543056,0.9497113317180724,1.0381352950845795,0.27841205769354754,0.2420106292262938,0.2768670924478238,0.31681210947350136,0.8905295951289425,0.8363036532677137,0.8899046290397878,0.9454609169681679,0.39796511422567865,0.3549582663829483,0.39569026957813164,0.44434216985682373,0.06686885145396776,0.05914119329070299,0.06655522775326787,0.07511535732894767,0.09415183778422775,0.07742474146256145,0.09293541864373703,0.11215157558584372
15734,Brad Keller,SP,0.7354486873772711,0.6584380215450216,0.7326351813613999,0.8151034643361079,0.5231586272147604,0.4518306809670148,0.5192394947364306,0.600706180835999,1.1202207923023975,1.040335353011746,1.1185377892927368,1.2007774796246202,0.6395655889308639,0.557571248187339,0.6361017248791441,0.7240793816686218,0.0453172043392507,0.03984766158089291,0.04512872229138412,0.05092310938088494,0.04626804864872532,0.03728445903306632,0.04574677948904721,0.05598751721490447
15823,Zack Littell,SP,0.799704783337203,0.723700055846862,0.795854809089912,0.8815412582391883,0.18547920636801576,0.1566582310494728,0.18377886782270036,0.216282921262717,0.9915093246737572,0.9213440113884083,0.9898600028316848,1.0609544227202214,0.42336604366253944,0.3676476699535103,0.4212474589641636,0.4804699006074794,0.061280631859811134,0.053940569801253405,0.06092637188419975,0.06897719692019509,0.08457453487949929,0.0678845306710224,0.0830874256378843,0.10344725971521715
15873,Sean Manaea,SP,1.085804867996521,0.9755318345989926,1.0818814868553683,1.1993169830495416,0.3343767310615858,0.282809291079363,0.3328477451659552,0.3897267216903981,0.96839047415288515,0.8970109185269592,0.966657480861358,1.0434692734376199,0.5074824229249434,0.4429749408048463,0.50446166776281,0.5765824210700035,0.054188280290950734,0.045375022804695644,0.053755404874676505,0.06365721213692159,0.05727759689531407,0.044136670986959115,0.0563045135931898,0.07170620052728204
15890,Luis Severino,SP,0.7923210255719649,0.7205606304471157,0.7902683892621587,0.8645114076864288,0.34803321989932573,0.30114836017836294,0.3459959275971616,0.39732063459664363,1.0628067813490647,0.9967943723706736,1.062343170029028,1.1297983600583668,0.5550826134572211,0.4933424163498248,0.5539394171973737,0.6194939962123734,0.05012089319480908,0.04387326335697527,0.04999683431725225,0.05640806046285352,0.05751594679203315,0.04662568990962219,0.05673519414104558,0.06927197644481438
16137,Carlos Rodón,SP,1.1452587999197,1.0472076628836784,1.1423413118864643,1.2447885919544408,0.3360962696317388,0.2950090234693933,0.33432998192833274,0.37914364263597644,0.8032572865157405,0.7502046538828114,0.8024699100251895,0.8578560161308524,0.37654920223303695,0.3331075400631081,0.37474141237743774,0.423609582454756,0.07295418947180998,0.06392116309951787,0.07232651846444527,0.0825698515049981,0.0855307449234938,0.06918608135383425,0.084450787073314,0.10297251136567559
16149,Aaron Nola,SP,0.9673730845421259,0.8824114566006904,0.965365640574192,1.0557467986304871,0.25657608239705343,0.22019923062312652,0.2552533317659935,0.2952609045580693,1.055719751146771,0.989726024615933,1.0544300038552097,1.1216804519422452,0.5460642431700521,0.48375626104386904,0.5435044488909315,0.6112659191668564,0.05394488032700763,0.046768208016393906,0.053654064456653716,0.06127215917579776,0.06297908129046119,0.05072351763265278,0.062172321222288635,0.07595644559943161
16162,Brandon Woodruff,SP,1.2070298054002184,1.0712193883240817,1.2006429638488025,1.3512142213116065,0.2366467050119816,0.1931812200849259,0.2339957784965595,0.28276582325408495,0.7365564902898555,0.669278580966699,0.7348495535011355,0.803991664496234,0.30215864352562505,0.2545346153096632,0.30040717089360836,0.35272284711552293,0.08158934709835756,0.06916959622301223,0.08096491805362463,0.09481398405657587,0.11276610001755148,0.08645113488921728,0.11084608808149995,0.14169435036418992
16207,Spencer Turnbull,SP,0.8070173045001682,0.696022433363976,0.8039092287780969,0.9248248412490971,0.3976637755511644,0.3210505141908576,0.39222312975096363,0.4782762976070949,1.0540026220348835,0.9429834503815573,1.051736178548801,1.1660467993105408,0.5663346982207605,0.46375353410868314,0.5585796534657343,0.6761344844528195,0.05032316800561491,0.04230946219726886,0.04979869878474914,0.05894921775798284,0.05403150775039493,0.04013770687258342,0.05288412865722708,0.06968951962842439
16256,Kyle Freeland,SP,0.6563794393466242,0.5944987209409531,0.6534319309088937,0.7222130033881395,0.26950991305400196,0.2332442930375016,0.26837007859100026,0.3077545161956854,1.2519428531884276,1.17618350433594,1.2501576127071763,1.3311545160107414,0.6313657245220936,0.5632146236466622,0.6291759020459169,0.7013226717288671,0.04765321232253482,0.040957150736337405,0.04749993617480035,0.05450067915534305,0.06186227032833277,0.049387679587135094,0.06088864217243123,0.07525277304315703
16269,John Means,SP,0.8647298822886271,0.7767615053655108,0.8621487702451044,0.9539932243381332,0.22057327001435492,0.18680837370032136,0.21918042029401644,0.2562143383559453,0.9256960128536126,0.8558411928999949,0.9243405743918055,0.9969953069713118,0.40204015309631963,0.34879509304629897,0.39879001753848486,0.4598939587838822,0.06359950890760192,0.05604594650328971,0.06334073028549209,0.07114126437297391,0.08361094310866735,0.06678843780894685,0.08269942845769543,0.1012800155057474
16350,Ryan Borucki,SP,0.7916472883499935,0.6999236726252747,0.7882737078532629,0.8888667705205012,0.31520925877505535,0.25834145332457586,0.31263421589814955,0.3744359064355718,0.9779201743927779,0.9028415435637455,0.9762885481727691,1.0554228073817187,0.46693871811154,0.40575935830070076,0.46443677899756686,0.5313786829234918,0.05580625520872019,0.04911360687200151,0.05562741548662274,0.06271532311522483,0.06842571282459299,0.054729560001084414,0.06734720217054607,0.08364845291409564
16358,Tyler Mahle,SP,0.9751647499918463,0.8654777018202302,0.9722673150904042,1.090852178791094,0.29075853679826547,0.24347559143762432,0.2880067769754521,0.34147127139574307,0.8229073895558138,0.7584438720874935,0.8218960166851612,0.8910245354147437,0.3582645160442943,0.3089818591501662,0.356376141083627,0.41042561718534687,0.07043754900821222,0.06150251923383067,0.07002991418610412,0.0799927793652976,0.09499743326789584,0.07499062499592252,0.09376755046400151,0.11654901081239222
16400,Reynaldo López,SP,1.0955895153007558,0.9745249687183651,1.0924097360936251,1.2222989816382028,0.286643339191127,0.23813991519134134,0.284240806049806,0.3391232470527906,0.7887912852869289,0.7250514640554007,0.7872002315354076,0.856067415223641,0.3336933797955001,0.286239941391004,0.3312088126785009,0.38416273765853143,0.07487781369632382,0.06521128170252705,0.07443319258887833,0.08528900632497739,0.10335585929552574,0.081229077946821715,0.10149475698681737,0.12801659658352355
16401,Yonny Chirinos,SP,0.7235086416763926,0.6078312706876408,0.7183525670476768,0.8442677194823115,0.371915583831486,0.28866415340633217,0.365303190332651,0.4651284050917321,1.2448715523424339,1.0973465104349474,1.2405412463792924,1.3938782083207082,0.7182042248318257,0.5742800214691048,0.7105342246325437,0.8752566789414055,0.041601450686083216,0.034308090777753736,0.04109801505072051,0.04960926073731242,0.04125300895148374,0.02984544043823727,0.0401294923929308,0.054396766456337044
16502,Ryan Yarbrough,SP,0.7227817332325812,0.645743194462629,0.7201661125867724,0.8032749523219294,0.21867796726737748,0.18256323072416014,0.21731955240629175,0.2564684101046755,1.1107646167126868,1.0275873036584793,1.1086495135970118,1.1971056622059246,0.5321283655903278,0.4598275580862383,0.5277330522593935,0.6116473429157103,0.05158083845135477,0.04513596883461832,0.051305730715866686,0.058410175844223235,0.05990514002442239,0.047237480674829566,0.0591527125196075,0.07344673693288414
16511,Jordan Montgomery,SP,0.7801907493289553,0.7041701111749716,0.7779032508497385,0.8576556477114768,0.2909956219497385,0.2517498266820879,0.2894049325324599,0.33252064586197233,1.0683060418524197,0.9978588112498927,1.0676937431300866,1.1404351290805987,0.5271577294263399,0.46138603371489384,0.5248888041102795,0.5940621937728907,0.05331439663288295,0.046552101410779236,0.053065027759843814,0.060364135319063365,0.06437742739725208,0.051729151501579064,0.0634098603869258,0.07794309753787056
16561,Austin Gomber,SP,0.6094104994434347,0.5389113474422659,0.6069363749741914,0.6821506176665243,0.3060226366527359,0.2600815160280403,0.30417764361720734,0.35464198940583846,1.3043824817427692,1.2101837772311754,1.3006175181517508,1.4038560238693782,0.7143384427655154,0.6228602430050602,0.709645641517191,0.8135280252491268,0.04228685017514229,0.03615520621802061,0.04202929549330876,0.04861051885910526,0.04761547334922749,0.03723122652280903,0.046916797819921086,0.0589521410147666
16918,Luke Weaver,SP,0.8202260978589769,0.7312859485020735,0.817721895234498,0.9115083802917494,0.34246775926228,0.28984770333161947,0.3397192787001485,0.39763631109162023,1.1625429358301476,1.078189542662326,1.161440535156288,1.2492800597971254,0.6568165793081087,0.5701231363136016,0.6541012456397648,0.7470415637402237,0.044040035626473635,0.03837830608742504,0.04399517355331535,0.04977340730582726,0.04533201548415462,0.03580622383966383,0.04471795575274823,0.055695406768339194
16929,Touki Toussaint,SP,0.9740959330917295,0.8649338671807075,0.9701461356212189,1.0882018610600406,0.5172407760167299,0.43999576924368805,0.515484924746346,0.5956696989516472,0.9355097046570383,0.8640385559293742,0.9330014422097748,1.0103357294854003,0.5246318566547992,0.45233751876216655,0.5224343604234798,0.5987658810487007,0.05193653801860566,0.04561439528300509,0.051780204381145556,0.058492430973703616,0.05183897814211886,0.041282593350487125,0.05114270044939125,0.06298699866872116
16943,Sean Newcomb,SP,0.9944746039727601,0.8931410603809714,0.99028990763706215,1.1010898665359117,0.4305978864841221,0.3698870269230816,0.4278170542970522,0.49544513972269894,0.8713437586913421,0.8124425394175924,0.8700446159531603,0.9316199712845528,0.4382468602355846,0.3855799461048848,0.4358873558398395,0.49380251220546834,0.05949846995247508,0.05319952984957657,0.059250855058371577,0.06602205923703343,0.06815874662037404,0.055431736105535215,0.06733001165463592,0.08191381330405732
16944,Grant Holmes,SP,1.0430937939300626,0.9250019292000918,1.0402078935101144,1.1668306813094997,0.4085185278222997,0.3387422128311373,0.4056211497521135,0.48163486994187016,0.8883352192897039,0.8150542060523753,0.8859704318814366,0.9647202651230848,0.4531633143721782,0.386406651309874,0.4507312449323595,0.5226559308985896,0.058690167630758516,0.051139366359591786,0.058389518449735105,0.06668823354876584,0.06764586432479062,0.052832379504383985,0.06659226441266992,0.08344371496032864
16977,Trevor Williams,SP,0.7684924997099596,0.6828115095580883,0.7664384259734832,0.8572586544235272,0.347604350510044,0.29519801628109793,0.34556359942955683,0.40393449245693347,1.2083973669259054,1.1208071423128334,1.2076930708998388,1.2963237758837003,0.6718882178592084,0.5880355078864327,0.6701907634571462,0.7589057163947712,0.04443013807661362,0.03751508267292811,0.044055030430540695,0.05193165832999835,0.03958314037997738,0.029890317587948616,0.03887770172757177,0.0502115024417663
17034,Sean Reid-Foley,SP,1.0195933936713857,0.8897767864956427,1.0145083187116812,1.1541371978579658,0.5075200640635029,0.4212327243885877,0.505168012888849,0.5972420997472938,0.9316958862365763,0.856065055236167,0.929088011490592,1.00980748666387,0.5234137696425368,0.4509990675317343,0.5198946894531931,0.6017970643376582,0.050419891292491636,0.04332681370672812,0.05016931925196429,0.057821340544115224,0.04793087408393354,0.03694246314848848,0.0472689569099264,0.060002616854233026
17085,Pablo López,SP,1.0961796599577418,0.996547519298899,1.0915142601001668,1.2004502961003845,0.2490977498387377,0.21490637329194356,0.24787348006714632,0.2842237734922626,0.8776770460332565,0.8227734835787941,0.8769777213422594,0.9335370383335402,0.3947381811896929,0.3482040414394703,0.3933804816218712,0.44264750041010736,0.06598432853505974,0.059131333672989395,0.06575984426154452,0.07304838028363426,0.08800334974879138,0.0720458710506331,0.08699288195615179,0.1053416489951173
17149,Domingo Germán,SP,0.9361226586281688,0.838761009797074,0.934453546229153,1.0364493977007072,0.296219651202282,0.25010645518899066,0.29447746888789333,0.34419638000677694,0.9302071631223575,0.863551838708003,0.9299057551821006,0.9981342385499818,0.45320829396977425,0.3936220258260382,0.4511570042356483,0.5141929575219357,0.05851872248027095,0.05126867818278542,0.05836168915471357,0.06587008151236834,0.06969556059804773,0.05562609857310562,0.06893638699103907,0.08509405739117185
17277,Ranger Suárez,SP,0.9725877894834963,0.8780202926453858,0.9687392951389966,1.0729809643234076,0.2583940712040613,0.22176343831023973,0.2575061287345727,0.2956455924432057,0.8693878393011356,0.8077094934065607,0.8686927661807756,0.9311672376069522,0.3730369938139769,0.32390005959815976,0.3716640981500149,0.42516811262117554,0.07004818827768962,0.06204413725296435,0.06967935025140826,0.07866244909694971,0.09753757621122745,0.07900269750308199,0.0962834085733929,0.11784165126151849
17282,Michael Kopech,SP,0.9673428917964932,0.8732044006166743,0.9649290026271321,1.067074248647645,0.5613535965536323,0.48837369211802717,0.5594536039300345,0.6390382517081826,0.9153345783987562,0.8520737470340329,0.9137243839635429,0.9813106157610577,0.5124359542738619,0.44726865152873096,0.5094651493540532,0.5813104390433895,0.05256357733815247,0.04634653522947,0.05227201553455547,0.05911192542570485,0.0524818391624074,0.042291595939585924,0.05163787049420561,0.06365252993971372
17295,Framber Valdez,SP,0.9476220620519882,0.8640500089933465,0.9453473992486883,1.0327350971467224,0.31173849660874403,0.2722369672271901,0.31059575318097815,0.35268694558205166,0.8580860697397353,0.8032754958608516,0.8572338633328684,0.9145976740280064,0.3777526971470881,0.3339741052626273,0.3759129807741173,0.42387244032576965,0.07103029167074185,0.06255401488973027,0.07068510978989419,0.07976766222054019,0.09630084496345992,0.07868402823144356,0.09506304608331086,0.11562711001369019
17312,Justin Steele,SP,1.0226890824678343,0.9281854393509081,1.0197049058454224,1.1222197318218294,0.25885314786484026,0.22220841811748457,0.2576407080752351,0.2970481332215971,0.8438065631064188,0.7830561946070296,0.8431360298083559,0.9070971679390761,0.3635706468135075,0.3163623330029395,0.36141130547322664,0.41428406071379426,0.06951149388340395,0.06204383882196441,0.06927138310042419,0.07736913254347011,0.0963427146695198,0.07825036933772682,0.09489846001843866,0.11657536936251965
17425,Erick Fedde,SP,0.7414220759162428,0.6666040888491087,0.7382671887025274,0.8180574071350323,0.3881761576932806,0.33684373230530956,0.3849170945436652,0.4421978850230098,1.032223508976169,0.9632291848731769,1.031355211665209,1.101894233419757,0.5334605611449335,0.469378001035353,0.5310537529098796,0.5989816302036417,0.051241143439779806,0.04446220920159804,0.05095551610583328,0.05840504675913935,0.0554072280714577,0.044132080760824276,0.05469140518898472,0.06736388414478615
17432,Jeff Hoffman,SP,0.8726497129309277,0.7607741628366652,0.8685065596829445,0.9859657345008431,0.44323302294417594,0.3627167382213973,0.43906807754459865,0.5309741835053703,1.059403675227079,0.9735072339909702,1.0579466200570324,1.1462975152159258,0.6070793334498835,0.5221336759971589,0.6039133553722831,0.6947274107639579,0.04605136807656452,0.040246183359369116,0.045862608834896644,0.05197460239743455,0.045372080436502024,0.03590054218629292,0.04464689950274977,0.05562011851000396
17479,Jack Flaherty,SP,1.0434377318732497,0.9537098743858878,1.0396618114271998,1.137289853499081,0.36426491607808775,0.31998880783752076,0.36261366161886366,0.41029881476153696,0.967274782941142,0.9092356046344134,0.9666192216179882,1.024731051324107,0.510325140910934,0.4548105684070694,0.5083240714506118,0.566699865585352,0.05460196392771494,0.048999602077853276,0.05444726907611999,0.060439956193178976,0.06088978957637703,0.0501371576363629,0.06015312253253595,0.07250881028212273
17578,JT Brubaker,SP,0.9391639097119657,0.8486846445683657,0.935620093234435,1.0327247587381079,0.35519115777294546,0.3054509315815523,0.35264987856654034,0.4081664696900282,1.03752657495822,0.9638099525219975,1.0369829821486607,1.1132273300501698,0.5640879247678976,0.4907886280292704,0.5610657261372629,0.6409082463531132,0.04896862674137678,0.043236512132289115,0.048836443751082974,0.055007809663967844,0.05353124651512134,0.042851361807876215,0.05299610469970674,0.06500081855205177
17594,Mitch Keller,SP,0.9128220711065428,0.8281173122460448,0.9096765121456238,0.9973139924830916,0.26058627056182737,0.22804641183396546,0.2593574850118098,0.2951941022413058,0.9264062770498641,0.8699440731795034,0.9253341682578673,0.9836708047837819,0.414292081602669,0.36861524488091146,0.412273589955815,0.46299233573703497,0.06380298632999737,0.05724885253813035,0.06359706611625068,0.07067994031123762,0.09131757623926964,0.07456699127634878,0.09024634894750733,0.10932845032528796
17606,Cristian Javier,SP,0.944359129593598,0.8399414215258418,0.9410365007834193,1.055438836939863,0.411588890403817,0.34626663261466606,0.40921015070192124,0.4815613376113971,0.9455079268907675,0.866633811193502,0.9432605191165206,1.0269734558666632,0.4991991954062828,0.42359032397146934,0.4961771008776235,0.5774039917883548,0.05455189222740825,0.04793886744769135,0.054206865358630785,0.06155237315887652,0.05854635291532058,0.04601777789166151,0.05783528822953522,0.07188757221803264
17611,Taylor Clarke,SP,0.8260506638722557,0.7253416036703916,0.8222978598882783,0.9303201994902282,0.3503756629124024,0.28790606466774266,0.34809652230876864,0.41805959557714734,1.0267875997532383,0.9458970015688378,1.0255848125954588,1.1090179343491318,0.5313270270314745,0.4603337330282539,0.5291873661268187,0.606237898840738,0.05116695075000315,0.04520711470983649,0.051041605369447386,0.057392250067695993,0.05596988666237039,0.04453490696195066,0.05537041858003499,0.06808827218964149
17677,Jeffrey Springs,SP,0.8646473044085329,0.7719889572275337,0.8630852576199772,0.958522789074983,0.3048955046214864,0.2591387911252382,0.3028962910804299,0.35420285201072516,0.9508363082106598,0.8811318657783204,0.9492402583108133,1.0254137948257078,0.4552677170160577,0.39460214404424904,0.4524893161501898,0.5200481439715088,0.059273004662301336,0.050742272503339916,0.05896619332180714,0.06810034365114782,0.06888811707097435,0.0537847065621652,0.06753286075863654,0.085321709739385
17732,Nabil Crismatt,SP,0.8052230868934686,0.6767145347583676,0.7997108038017209,0.9414760333665356,0.29241988594199986,0.21877814220695163,0.28795429177269133,0.3721202321291134,1.035116126728782,0.9135943109415695,1.0306254103584767,1.1586512096287067,0.5051872183898027,0.40611456689547165,0.49973346772318594,0.6135930678439939,0.05547254558906573,0.045910485566094394,0.05487760853993964,0.06564659889685365,0.06599528147921106,0.047456373841743886,0.06428488130310547,0.08717248872746199
17735,Tyler Alexander,SP,0.7157974062412855,0.6299776558782306,0.7131927896677543,0.8041992616121624,0.26009478650655676,0.21527158598717164,0.2574418845007025,0.3095662466231083,1.1359849717200827,1.0441097596838642,1.1330183441475326,1.2316581535132585,0.5645892931755664,0.48575297160643344,0.5611694809072607,0.6482067481569826,0.04877596350768176,0.042836420753203805,0.04863661766623481,0.055027320924410095,0.056533079856465954,0.044636984156854506,0.0556336964828706,0.06951825900669233
17874,Nestor Cortes,SP,0.8674466440416643,0.7672504278549248,0.8646667573099667,0.9705890572213521,0.32154586956267944,0.2705171148186427,0.3189473368156734,0.37709916435813223,1.0206447520665076,0.9376938952298388,1.0190610464388108,1.106314108756381,0.5258465208710091,0.4470373846282284,0.5232591282169357,0.6061323956818044,0.052492513483226304,0.04543878623274668,0.05220231930554956,0.05992613804762788,0.05780717554987536,0.04484413797083236,0.05685415812553375,0.07152479466884328
17948,Trent Thornton,SP,0.9233267197107025,0.830781253958004,0.9203722886004007,1.0200077391368723,0.3718711238970343,0.3166585293894979,0.36944233036895996,0.4306171256626511,0.9677940249209979,0.9019919970405682,0.9665746176494777,1.0357223648129472,0.5022891034135355,0.4426951227463877,0.4997642943194983,0.5653433102718181,0.052714737844071956,0.04700380954782678,0.052491305168158336,0.058742082976966106,0.0581792205202563,0.04710872219881782,0.057344280490643634,0.07021547553265893
17964,Tyler Gilbert,SP,0.7575650610684134,0.6599318962092766,0.7538694289203809,0.8619727059874097,0.32665264183296217,0.26010396050140444,0.3223507753624142,0.39771039530478136,1.0423105803103487,0.944222635601287,1.0390393329598533,1.14054505580744,0.5215852881738304,0.43696930861923,0.5187353937994049,0.6082166595078217,0.052397245938608714,0.045179751783621394,0.05217824437248481,0.059854009211225016,0.05897345683701023,0.04526192908076539,0.05794846737789064,0.07413685923248722
17968,Brock Burke,SP,0.7101827738098752,0.5907221595941954,0.7027474351705041,0.8379849549915602,0.40075284201162464,0.30848657122113265,0.3942181087106773,0.5025083388149856,1.137407129791127,1.0123657717378496,1.1328987705514413,1.2687263100999757,0.6418712292097835,0.5290570800425931,0.6366293141561776,0.7612775926984386,0.043231382630273076,0.035897284959966656,0.04294090014950763,0.05100019472360839,0.0442457523560965,0.03261094306326295,0.04297224438864582,0.05776694710011222
17969,Peter Lambert,SP,0.6796101108874149,0.5936715041244209,0.6765367767234169,0.7696870312643884,0.3951844211072657,0.3279208544863529,0.39395415006068624,0.4640315883086646,1.2118380873116392,1.119745423291964,1.2089581864115395,1.303988881139308,0.7045262554535447,0.6176181201822716,0.7000882337397799,0.7979934773635025,0.04010780718345255,0.034455326482198866,0.03991385518498573,0.046036679089229725,0.038044160974827726,0.029444153785534402,0.03735772744246378,0.04734397154265608
