playerid,PlayerName,role,ERA,K9,WHIP,Ks,WQS,IP_atc,z_ERA,z_K9,z_WHIP,z_IP,z_WQS,composite
19911,José Suarez,SP,4.626249515146978,8.123666700682158,1.3314019436875346,17.521575654847982,0.10519157820945163,19.4117,-0.3739073910211777,-0.13944386623196586,-0.2564898248328758,-1.5975377787297296,-0.7784420286158327,-0.6291641778863163
19959,Jesús Luzardo,SP,3.547171148215175,10.207402100119145,1.142304709670135,192.96186345644122,0.15349405634811336,170.137,0.9293028970210873,1.4891697871520115,1.0207759039280435,1.3586060327160836,1.1277668188770027,1.1851242879388457
19962,Joey Wentz,SP,5.424000160385107,7.832259441487685,1.47215486661842,52.15144759156538,0.09080594607018447,59.9269,-1.3373562748337002,-0.3672030342854303,-1.2072117410826124,-0.8029216276954346,-1.3461565707543968,-1.012169849730315
20000,Tyler Wells,SP,3.6040138077524473,8.440706555535968,1.1598086757841963,81.381541183342,0.14282445844217456,86.774,0.86065363022197,0.10834932114743966,0.9025445815554186,-0.2763750657030758,0.7067018402002158,0.4603748614843937
20070,Bailey Falter,SP,4.673460266988387,6.629309488048217,1.3622604037223067,50.66236165157346,0.11270280116560222,68.7796,-0.4309241373404219,-1.3074091271696253,-0.4649246739704694,-0.6292954725669568,-0.4820191491643265,-0.66291451204236
20099,Chris Paddack,SP,5.711960881621359,6.591850565900158,1.4622879004660823,69.93250319693038,0.09383684362816214,95.4804,-1.685128397755771,-1.3366864106806988,-1.140564876686566,-0.10561826190191013,-1.2265452389242586,-1.0989086371898407
20203,Eli Morgan,SP,4.606543629447663,7.762163515474933,1.3121529913296979,29.69286283453011,0.11295450856712871,34.428,-0.35010845874218866,-0.4219888685049795,-0.12647191479324868,-1.3030262248246203,-0.472085769050953,-0.534736247183198
20253,Griffin Jax,SP,5.306274942585786,7.141481875127763,1.4517599884292747,52.785152382826276,0.09681090668777054,66.5221,-1.1951787280496595,-0.9071035304468414,-1.0694536237383256,-0.673571348311367,-1.109176823561539,-0.9908968108215465
20302,David Peterson,SP,4.211780832704623,8.339861968114066,1.314976068855384,148.61819357445225,0.12867178074312888,160.382,0.12664925767339888,0.029530833929936384,-0.14554051826558853,1.167283256243561,0.14818061136823107,0.2652206881899078
20492,Casey Mize,SP,4.201441341075934,7.725210817663342,1.2567298147699228,129.48140015809776,0.1283908669553004,150.848,0.13913633208482196,-0.45087049531882073,0.2478864113171824,0.9802949065880994,0.13709463051639584,0.2107083570375358
20531,Kutter Crawford,SP,3.858578172220963,9.030787911839889,1.181506908098341,77.125838687662025,0.1340608581256505,76.8629,0.5532145146667262,0.5695472994241257,0.7559829004522487,-0.47075939885497936,0.3608551444821724,0.35376809203405873
20548,Bowden Francis,SP,5.476646156999263,7.328914564745796,1.4922740684618234,32.65666611189864,0.09692537533842846,40.1028,-1.4009372032577263,-0.7606091926893276,-1.3431077902138127,-1.1917275583021938,-1.104659433086907,-1.1602082355099934
20629,Tyler Phillips,SP,5.055025853003502,7.1069582655576635,1.391404586011255,54.94484194546171,0.1063191854908429,69.5802,-0.89174349253856,-0.9340866214502161,-0.6617803573645974,-0.613593472070401,-0.733942138359375,-0.7670292163566299
20633,Yusei Kikuchi,SP,4.1687520611421744,10.120188674740039,1.283195605071852,190.12123783989128,0.12087867047094378,169.077,0.1786153979468299,1.4210051941959314,0.06912204645018043,1.337816474227014,-0.15936666824921417,0.5694384889141484
20778,Cristopher Sánchez,SP,3.0792300189767325,9.002285345865024,1.0499567556557898,185.63612611708265,0.17859187653905267,185.589,1.4944385836492982,0.5472701580386673,1.6445442916394117,1.6616628796718416,2.1182271170715157,1.4932286060141469
21052,Luis Gil,SP,3.70783413388439,9.339030057465951,1.2941673893058738,101.36904902075523,0.13273767599931746,97.6891,0.7352691157424932,0.8104643405468213,-0.004987361116224987,-0.06229949035963855,0.30863708915135135,0.3574167387929605
21212,J.P. France,SP,4.767316343031812,6.9895881543854035,1.396616156883581,18.132389590106612,0.11416933455491282,23.3478,-0.5442747591704657,-1.0258211889034474,-0.6969821460254424,-1.5203398719666852,-0.42414388003584735,-0.8423123692203778
21224,Bailey Ober,SP,4.1620137048713906,8.319287577804241,1.2095543569619498,131.35600466181043,0.12886911398777456,142.104,0.1867533566768789,0.013450225529423565,0.5665351520554334,0.8088006618443027,0.155968169923058,0.34630151320581926
21390,Joe Ryan,SP,3.3321066630163774,10.157725990427782,1.0633107488183309,193.26428060254247,0.1632631446645733,171.237,1.1890377395427698,1.4503437488209383,1.5543441472679087,1.38018010284625,1.513294089906803,1.4174399656769339
21446,Ryan Feltner,SP,4.505736502081366,7.894464887850168,1.3270753796844834,100.50969546381239,0.11778594177932133,114.585,-0.22836300492006728,-0.31858427045958326,-0.2272658546722151,0.2690762655606171,-0.2814181037457901,-0.1573109936474077
21448,Davis Martin,SP,4.332899093711658,7.456202362266574,1.3098208760092582,121.52367150100805,0.1200294765421924,146.685,-0.019626090485937005,-0.6611231231012569,-0.11071953750547851,0.8986468575409324,-0.1928792548203662,-0.01714022967442122
21453,Konnor Pilkington,SP,4.792122653928559,8.195765205276162,1.4389348054879516,52.65706293143665,0.09865522435599791,57.8242,-0.5742335096743197,-0.08309284920644083,-0.9828253516688683,-0.8441614433887995,-1.0363926768212826,-0.7041411661519422
21455,Kris Bubic,SP,3.5731278784008,9.022905118917022,1.1858527030267378,135.4107472996406,0.14825224428712014,135.067,0.8979547773122045,0.5633862368513782,0.7266290341458084,0.6707854513843188,0.920903963955233,0.7559318927297886
21487,Stephen Kolek,SP,3.8611011785475413,7.353405331668726,1.2209546584740836,58.75428053155892,0.1389745523919692,71.9107,0.5501674627543227,-0.7414676081084326,0.48953130535902983,-0.567885862580989,0.5547691597723008,0.05702289143924634
21504,Jake Irvin,SP,5.0244442774816465,6.8768710279697,1.4166442660235652,102.38896863865997,0.10678015723722624,134,-0.8548099156400226,-1.113919059247457,-0.832262905415245,0.649858603358057,-0.7157503507894365,-0.5733767255468208
21537,Daniel Lynch IV,SP,4.838233138521866,7.648370890507907,1.3834897522045484,49.9056200605641,0.10651364246052242,58.725,-0.6299214557495181,-0.510927331001597,-0.6083192582497663,-0.8264942412312958,-0.7262680891108947,-0.6603860750686144
21649,Luis Medina,SP,4.853777016206198,8.32393490383797,1.4186518740948222,94.55990050759932,0.09995112441962843,102.24,-0.6486939026218339,0.017082499873038278,-0.8458233839675882,0.026956360327065984,-0.9852512807283601,-0.4871459414235356
21690,Edward Cabrera,SP,3.8413079790130835,9.906366632947398,1.2537613748487697,147.50800057939406,0.12679859495815757,134.012,0.5740718445462792,1.2538853685443516,0.2679368715942788,0.6500939568503862,0.07425721335830339,0.5640490509787198
21741,Javier Assad,SP,4.155904579803487,7.729341374467628,1.3112990102060522,54.3005125501933,0.1221130654484863,63.2272,0.19413138860060894,-0.4476421193890572,-0.12070366108023578,-0.7381935334676267,-0.11065250868296003,-0.24461208680385416
21844,Braxton Garrett,SP,3.772514381372219,8.750235093055045,1.1574354892047216,114.33348847088823,0.1391403786127448,117.597,0.6571543406322016,0.35027178522409175,0.9185743765001692,0.3281499921352186,0.5613133252348124,0.5630927639452986
21846,Cole Ragans,SP,3.237177773527657,11.51208334462747,1.0904353390936334,193.36462657859272,0.15893538096397156,151.17,1.3036840054723566,2.508887400383697,1.3711298885012373,0.9866102252989295,1.342503236645336,1.5025629512603114
22100,José Soriano,SP,4.022350375359222,8.294122991769417,1.3007690793764466,154.98951163953117,0.128303237476012,168.18,0.3554257102891699,-0.006218005095800857,-0.04957877210570554,1.3202238006754146,0.1336364210174711,0.35069783095610985
22182,Hunter Greene,SP,3.0969680911812376,11.336570456237146,1.0606715509984765,215.01443374875205,0.16287375078759495,170.698,1.4730161931210963,2.3717093851450186,1.5721707270390877,1.3696088084824687,1.4979270511531209,1.6568864329881585
22191,Tobias Myers,SP,3.631887514677949,8.548287776808253,1.1608251784222268,53.46735548150378,0.13945350661972084,56.2927,0.8269903646572322,0.1924330516724896,0.895678569001095,-0.8741984328472995,0.5736706079311995,0.32291483208294336
22201,MacKenzie Gore,SP,3.9755729800780966,9.895587383685848,1.2472772213152867,172.27667880142414,0.13128219941905445,156.685,0.41191908894109813,1.2454604828677287,0.31173437678454385,1.094774767815174,0.25119816590084243,0.6630173764618774
22207,DL Hall,SP,4.868197475242571,8.402830599567478,1.4072914474096643,51.00210070148808,0.10261397406450914,54.6267,-0.6661095891469264,0.07874609079395051,-0.769088873574284,-0.9068733426989881,-0.8801645905994755,-0.6286980610451447
22250,Logan Gilbert,SP,2.9669550504599442,10.588892476478026,0.995236966359161,195.68390950892243,0.17796961570844513,166.321,1.630033827279965,1.7873364525263857,2.0141515570062416,1.283763622155433,2.0936702175818613,1.7617911353099776
22264,Shane Baz,SP,4.088643671253603,9.065446771202243,1.2580269740565162,160.1179499604279,0.12671412847806612,158.962,0.27536284563974145,0.5966360994625068,0.23912469087151367,1.1394330929846184,0.07092382844987954,0.46429611148165195
22267,Tarik Skubal,SP,2.271839533161751,11.556595064108038,0.8614015026590003,243.31512061196707,0.23636763193139318,189.488,2.469529568536056,2.5436770354310436,2.9181491853444346,1.7381331518877683,4.398289348729775,2.813555657985815
22286,Trevor Rogers,SP,3.812231872883291,8.364541655016332,1.2226045133354355,148.88512388522182,0.1356910539084209,160.196,0.6091872558136696,0.04882007529001099,0.47838728687148,1.16363527711246,0.4251891857986817,0.5450438161772604
22294,Matthew Liberatore,SP,4.254430250540722,7.75670435648045,1.273568355976483,125.50261463181407,0.12148980539136096,145.619,0.07514126547719338,-0.426255658269559,0.13414973125824062,0.8777396223056982,-0.13524884164481407,0.10510522382535181
22487,Johan Oviedo,SP,3.810032915953639,9.00909606611225,1.2596045808070848,95.80603090226191,0.13101741226983582,95.7093,0.6118429510638977,0.5525933060674462,0.2284686754811576,-0.10112889403573283,0.2407486066651031,0.30650492904837434
22543,Taj Bradley,SP,4.285732025705744,9.375596864092774,1.2646111485944687,113.4124283329907,0.11770878592960801,108.869,0.03733789856786438,0.8390443610951049,0.19465158933088972,0.15696955204786076,-0.2844629819596398,0.188708083816416
22630,Keider Montero,SP,4.494530532721768,7.5612541558916835,1.3133591103889066,70.6868885599638,0.1106093939229282,84.1371,-0.21482947945570527,-0.5790163520320722,-0.1346186999492439,-0.3280920343632905,-0.5646333660981937,-0.3642379863797011
23150,Osvaldo Bido,SP,4.060341050655076,8.878316464753983,1.270454671290635,17.52836154840307,0.12602071848033153,17.7686,0.3095441131666149,0.45037809946600554,0.1551812537977789,-1.6297635556668904,0.043559098449335226,-0.13422019815743116
23301,Janson Junk,SP,4.146110891772581,6.88368829798431,1.2371414125727715,71.26001774615911,0.13512732037195932,93.1681,0.20595929229220322,-1.1085907920271565,0.380197150485923,-0.15096891859462314,0.40294200726372836,-0.05409225211598499
23313,José Buttó,SP,4.060657624214351,8.778106938468795,1.2996452365396762,61.34726335731225,0.12214394949098074,62.898,0.3091617851244516,0.37205596569062643,-0.041987725375809144,-0.7446500642738547,-0.1094337009257212,-0.042970747952061406
23335,Joey Cantillo,SP,4.326356429376854,9.204650559072798,1.2957614214882633,126.27144184726265,0.11367404238870554,123.464,-0.01172447023886615,0.7054355130492836,-0.015754322820809005,0.4432182370931162,-0.44369008854730085,0.13549697370708477
23429,JP Sears,SP,4.573110987170935,7.433989234932457,1.3121017561598967,109.56130734563067,0.11589784312619344,132.641,-0.3097316291191901,-0.678484541672192,-0.12612584454619097,0.6232048203517875,-0.35593002313840877,-0.1694134436248389
23499,Keaton Winn,SP,4.777433892424592,7.730829691412252,1.3443463345837912,21.854282454653294,0.10950568400537534,25.4421,-0.5564937924330243,-0.4464788751032272,-0.3439232923681652,-1.479264803717951,-0.6081901708622307,-0.6868701868969197
23550,Aaron Ashby,SP,4.670999403182817,9.696040098077901,1.3631099449868986,74.97398365571416,0.10166191689696105,69.5919,-0.42795213537358723,1.0894975741775834,-0.4706629384568321,-0.6133640024153804,-0.9177365717075534,-0.2680436147551539
23590,Ben Brown,SP,4.594072841477867,9.480163384436507,1.2902645582720624,57.63812935558937,0.10816850962936024,54.7188,-0.33504740323382665,0.9207718504705171,0.021374485742799713,-0.9050670046453624,-0.6609604162911192,-0.19178569759139827
23796,Ryan Weathers,SP,4.155438177583925,8.259100085069935,1.245515272603205,114.21234204307045,0.1199151444812197,124.458,0.19469466573554692,-0.03359133860416285,0.3236355382027447,0.4627133513743758,-0.1973912549200836,0.1500121923576842
23920,Brayan Bello,SP,3.7690669175755422,8.121905877620277,1.2264195508680396,140.27975345028463,0.14487374735376862,155.446,0.6613178661231783,-0.14082009686112704,0.4526184451448824,1.0704745197321954,0.7875749714531415,0.566233141118454
24282,Kai-Wei Teng,SP,4.687125212341271,9.22728963631565,1.386651100361067,35.71258413031327,0.107049094479077,34.8329,-0.44742738484787425,0.7231298471320493,-0.6296727258347617,-1.2950850057376164,-0.7051370123109308,-0.47083845631982674
24492,Grayson Rodriguez,SP,3.8128443210807426,9.575121447889675,1.1903852299102777,121.69979360267777,0.13613040830955042,114.39,0.6084475979572332,0.9949895264194486,0.6960138784926043,0.2652517713102695,0.4425278665225526,0.6014461281404216
24494,Simeon Woods Richardson,SP,4.08041600459668,8.599292431917954,1.2616469863789872,114.74895821151318,0.11765856542184713,120.096,0.28529945465950346,0.23229745946641744,0.21467315565361098,0.37716235691275174,-0.2864448839221966,0.16459750855401742
24586,Kyle Bradish,SP,2.783874137857357,10.985170109454883,1.0005993493772576,169.9515667633765,0.18946192353082453,139.239,1.8511418914943014,2.0970605968544858,1.9779311009583544,0.7526100155507323,2.5472026178500866,1.8451892445415923
24719,Randy Vásquez,SP,4.451296127896219,6.483493198653413,1.3498914593948521,99.84003215419709,0.11835898043430923,138.592,-0.16261499449086994,-1.4213767642594077,-0.38137808603383205,0.739920539755989,-0.25880370804216657,-0.2968506026140575
24728,Mike Burrows,SP,4.116895348893967,8.969661827994608,1.2424451428381802,126.38153852735203,0.11970912879937828,126.809,0.2412431022701646,0.5217721477636913,0.34437286708061843,0.50882302307985,-0.2055214571494814,0.2821379366089686
24968,Reese Olson,SP,3.698066792421571,8.744525608154484,1.1800303055275836,125.18857183425253,0.13480432003882664,128.846,0.7470652005044927,0.34580934480802245,0.7659566785904052,0.5487742784027131,0.3901951231185063,0.5595601250848279
24975,Cooper Criswell,SP,4.577700637360011,7.261425154403476,1.3372778782056727,26.534296386712608,0.11274147307211507,32.8873,-0.3152745808900851,-0.8133578167094574,-0.2961790874678357,-1.3332436519605726,-0.480493001165613,-0.6477096276387128
25098,Jacob Lopez,SP,3.7862703557464297,10.16656486444663,1.209307231204225,144.09637191539343,0.1359768025766787,127.562,0.6405411567561409,1.4572520688079809,0.5682043740441954,0.5235914547235003,0.43646597035678825,0.7252110049377212
25311,Roddery Muñoz,SP,5.663448988569296,7.703727654983657,1.5334047232517511,40.80142397303783,0.08595543009295153,47.6669,-1.626540254340742,-0.4676613854037409,-1.6209266384780707,-1.0433744456916547,-1.5375773182399408,-1.25921600843083
25377,Brady Singer,SP,4.055786044679376,8.423978276152909,1.2475264519691063,156.26198902987772,0.135722367623266,166.947,0.31504522488522385,0.0952747704111833,0.31005093718092125,1.2960412293386006,0.42642495014423465,0.48856742239203277
25385,Drew Rasmussen,SP,3.2116469706616355,8.28538247157899,1.085318449443645,140.99695650912165,0.15984989687945045,153.158,1.3345177298584565,-0.013049453332296799,1.4056921486090734,1.0256004538614487,1.3785936898981588,1.026270913778968
25386,Jhony Brito,SP,4.203484291313291,7.843120564183531,1.2693671987804107,17.502010684759597,0.11885166316039741,20.0836,0.13666904717867295,-0.3587141576659169,0.16252663552954633,-1.5843599444384031,-0.23936047846748196,-0.3766477795727165
25436,George Kirby,SP,3.5749613561907103,8.691126410730963,1.1140358136868045,160.30106688094645,0.16023657753050025,165.998,0.8957404737065248,0.30407340173809533,1.2117194268041798,1.2774286906535748,1.3938536539122088,1.0165631293629167
25550,Matt Waldron,SP,4.422549974754466,7.930401307425286,1.2856800765799672,39.438238164106274,0.11858233021791346,44.7574,-0.12789806969282222,-0.29049695016470023,0.05234057247522822,-1.1004378611859453,-0.2499894328745489,-0.3432963482885577
25636,Hunter Gaddis,SP,4.565261333406156,7.114280827454212,1.343963032807668,54.55649490585062,0.11306224835161323,69.0173,-0.3002515488420579,-0.9283634263239589,-0.34133426336962186,-0.6246335121397381,-0.46783392653012446,-0.5324833354411002
25862,Noah Davis,SP,6.190085285991728,6.918411824852108,1.6004844382450683,4.568996040374831,0.08327780537752283,5.9437,-2.2625624950690417,-1.0814514489196674,-2.0740195750364676,-1.861682848287078,-1.6432470917071185,-1.7845926918038746
25880,Hunter Brown,SP,3.0720933306543046,10.442238613777281,1.0704188037924363,206.77372828381314,0.17687009905512674,178.215,1.5030576107091995,1.6727141817810374,1.5063324718790556,1.5170381586356159,2.0502788957845715,1.649884263757896
25977,Quinn Priester,SP,4.0450515772090725,7.907524742352839,1.2491062365086854,142.53489070863046,0.12495320438587643,162.227,0.328009314308804,-0.3083769008674528,0.2993802118172439,1.2034688556891586,0.001430725535795992,0.3047824412967099
26056,Brandon Walter,SP,3.416119654072583,8.781582183229188,1.0970639995537659,8.752456602321478,0.16221458359982682,8.97015,1.0875746784446603,0.3747721603990125,1.3263563048086238,-1.80232571688213,1.471913679298917,0.49165822121381664
26079,Beau Brieske,SP,4.386832911562517,7.135717029450767,1.3132471473524685,36.29653824200427,0.11588012186388472,45.7794,-0.08476232938254985,-0.9116092399441914,-0.13386244060957916,-1.0803935887559177,-0.3566293749792122,-0.5134513947342901
26108,Andre Pallante,SP,4.750813369053777,6.93972203604189,1.3976369365383916,106.37977017071235,0.10828406100993854,137.962,-0.5243440051765546,-1.064795734902642,-0.7038770478809919,0.7275644814087113,-0.6564002969662671,-0.4443705207035489
26221,Ryan Pepiot,SP,3.5699121727768945,9.521955122082083,1.1897792959978681,176.47356826258795,0.14261552915872788,166.8,0.9018384068805598,0.9534355920120857,0.7001066862178806,1.2931581490575694,0.6984566556061023,0.9093990979548396
26253,Ryne Nelson,SP,3.600403363576774,8.077164328070117,1.1523191923520633,143.7403189196327,0.14793425859337522,160.163,0.8650139882259192,-0.1757893633479539,0.9531326325319129,1.1629880550085552,0.9083549775232607,0.7427400579883388
26257,Joey Estes,SP,4.48504982730995,7.039874091507355,1.2789517218198496,22.18139172916785,0.11538140885903575,28.3574,-0.20337956700336923,-0.9865185193840132,0.09778754577814187,-1.4220876340357014,-0.37631058345621426,-0.5781017516202313
26378,Nick Lodolo,SP,3.694784211163731,9.462470596491649,1.1491217210633,154.75134690626805,0.14598952045105748,147.188,0.7510295962311121,0.9069434555499294,0.9747300954300667,0.9085120914277265,0.8316078375048755,0.8745646152287418
26389,DJ Herz,SP,4.099818822141642,10.152100022314055,1.258603347506956,29.300201476623318,0.11349666149345779,25.9751,0.26186653985323405,1.44594658376534,0.23523155060936304,-1.468811186100334,-0.450690247647354,0.004708648096049828
26410,Alek Manoah,SP,4.1964027693379515,8.183190764618065,1.3309810512142666,88.74170300348231,0.12418175842034362,97.5995,0.14522144946572887,-0.09292082724289275,-0.2536468877883856,-0.06405679643569556,-0.029013615655970923,-0.058883335531443204
26419,Bradley Blalock,SP,6.877248601315286,5.811472596756549,1.7028917077793566,11.972472984249134,0.07314472871642153,18.5413,-3.0924543078770066,-1.9466171224643254,-2.765734059554487,-1.6146087520399994,-2.0431387976412276,-2.292510607915409
26440,Ryan Gusto,SP,4.917071839318439,8.122324913749969,1.3746442162703723,52.04569209399947,0.10568100675902921,57.6696,-0.7251354912844118,-0.14049258504640139,-0.5485716899685359,-0.8471935808816392,-0.7591272218528724,-0.6041041138067722
27451,Alec Marsh,SP,4.2810166333913395,8.482420871635817,1.2683404839737382,5.162382492653399,0.11958338609361367,5.47738,0.043032709959329535,0.14095255126972175,0.1694616266339297,-1.8708286849989866,-0.21048376689988607,-0.3455731128071783
27463,Garrett Crochet,SP,3.032489591712249,11.424820429090033,1.0123422707011767,228.39104634895463,0.1738904891016585,179.917,1.5508873157759204,2.440684126725841,1.8986130134119361,1.5504191289642917,1.9326915778197662,1.874659032539551
27468,Reid Detmers,SP,4.49611531582918,9.541249649710661,1.3085268408179502,137.55407592217867,0.11049187657627513,129.751,-0.21674343280069483,0.9685158805842271,-0.10197891890120955,0.5665238542825319,-0.5692710703021252,0.12940926257254587
27470,Emerson Hancock,SP,4.6466636308894556,6.973524394970398,1.355682227968249,42.715703812556065,0.11297473781931436,55.1287,-0.3985616575435679,-1.0383763616547583,-0.42049209148409183,-0.8970277216032212,-0.47128744190542354,-0.6451490548382126
27473,Cade Cavalli,SP,4.511350202891095,7.7226944670859154,1.3194366569941873,120.88505264762185,0.11605500799742807,140.879,-0.2351427095953008,-0.4528372339499372,-0.1756697604484051,0.7847749928357076,-0.349727669147326,-0.08572047606105229
27474,Max Meyer,SP,4.567293865266517,8.240864085222638,1.3140215881658608,114.04440242383106,0.11551641130219453,124.55,-0.30270625140340074,-0.04784429910118225,-0.1390934357377717,0.4645177281488988,-0.37098284745799764,-0.07922182111029072
27483,Bobby Miller,SP,4.638165503960913,8.203280526550879,1.3343506794297468,19.539302738630134,0.11143447230777245,21.437,-0.38829841181299557,-0.07721899648940303,-0.27640719235160693,-1.5578159930618876,-0.5320724752770178,-0.5663626137985822
27487,Landon Knack,SP,4.131841842545744,8.792838755839005,1.2547351722415871,25.56615566468589,0.1235725448134544,26.1685,0.22319212015981182,0.3835701142311589,0.26135931352969066,-1.46501807231563,-0.0530556195492612,-0.12999042878884598
27498,Spencer Strider,SP,4.1274602325471585,10.007811018454401,1.2587844256261602,168.56823285783975,0.12739526763228484,151.593,0.22848382037671203,1.3331726481771171,0.23400845035044157,0.9949064359035299,0.09780430191996145,0.5776751313455525
27500,Slade Cecconi,SP,4.381533529743207,7.780814167423233,1.2635600412749128,124.88552552677287,0.12235027316068235,144.454,-0.07836222989132742,-0.4074118226786617,0.2017513407550426,0.8548907207587493,-0.10129134426436397,0.09391533293588775
27517,Jared Koenig,SP,5.555563453530812,6.549756063020296,1.5118735575016076,47.10999378408188,0.09483303044209032,64.7337,-1.49624615939668,-1.369586788598681,-1.475493415957223,-0.7086468637848123,-1.1872317255882694,-1.2474409906651331
27552,Graham Ashcraft,SP,4.680009619632525,7.00242854343314,1.366887020849143,49.52296416867582,0.116856413964609,63.6503,-0.43883383510419544,-1.015785349936774,-0.49617536638230336,-0.7298953615839235,-0.31810098654341445,-0.5997581799101221
27581,Hayden Wesneski,SP,4.073222558012806,8.287064538520967,1.2309780923273577,24.10835984148571,0.13068065571807463,26.1824,0.29398702905805446,-0.011734777203863574,0.42182757287550243,-1.4647454545203489,0.2274588471505794,-0.10664135652801524
27589,Logan Allen,SP,4.651909281816903,7.5663043916951676,1.3765044085411433,98.87226228823262,0.11103962108732189,117.607,-0.40489686587099055,-0.5750691699740311,-0.561136441900038,0.32834612004549296,-0.5476548826165651,-0.35208224806322636
27597,Cody Bradford,SP,3.493747392238219,8.63396353626135,1.1224426627487119,53.2374028963002,0.15356628823972462,55.4944,0.993823130721063,0.2593958299825642,1.1549349886317413,-0.8898553239244923,1.1306173780235804,0.5297832006868913
27636,Mitchell Parker,SP,4.802051548490703,6.99331017521239,1.371905551855332,69.27969347141989,0.11081383601860186,89.1591,-0.5862247032139178,-1.022912118040301,-0.5300732586293123,-0.22959659782356656,-0.5565652638684417,-0.5850743883151079
27649,Connor Phillips,SP,4.955195116612195,9.334382940131178,1.4404733365827926,54.997354560324894,0.09518558069066362,53.0272,-0.7711772327423345,0.806832229318911,-0.9932174287940824,-0.938244001947353,-1.1733186836717242,-0.6138250235673166
27669,Tanner Gordon,SP,5.501775889456776,6.8277636553392504,1.441080135819857,98.12179149088037,0.10193137351356686,129.339,-1.4312865521817515,-1.1523005819539263,-0.9973160813934606,0.558443384379233,-0.9071027366253248,-0.785912513555046
27688,Jack Kochanowicz,SP,5.433465798065166,5.8811132942946,1.5006899422044442,26.962290626209946,0.09680708462982264,41.261,-1.3487879898838384,-1.892187087406948,-1.39995318599596,-1.169012023734231,-1.1093276572445436,-1.383853588853104
27691,Louis Varland,SP,4.095492407766814,8.570628063379667,1.2227683543005106,63.88403314642148,0.12557271287485794,67.0845,0.2670915799396559,0.209893855832435,0.47728061574144004,-0.6625411146375435,0.025879006624054787,0.06352078870000842
27707,Mitch Spence,SP,4.681844041989266,7.579880929695573,1.3338335157049352,31.842490239356575,0.1097435684515673,37.8083,-0.44104927946966577,-0.5644579689745562,-0.27291398683068746,-1.2367291073146185,-0.5988022998153189,-0.6227905284809694
27756,Mick Abel,SP,4.991940879176196,8.369713484431317,1.3992997926327442,88.81912050633565,0.09968459398863391,95.5077,-0.8155553402856498,0.052862292934580404,-0.7151088837786146,-0.10508283270686151,-0.995769636830698,-0.5157308801334487
27758,Kyle Harrison,SP,4.136339172829539,8.893688606979074,1.2445377435758382,45.957246507703665,0.11955312990095998,46.5066,0.21776066376686226,0.46239271548505895,0.3302383017598771,-1.066131167120775,-0.21167779719295607,-0.05348345666038654
27768,Eury Pérez,SP,3.4304099543313624,10.183098921250075,1.119503072446123,167.5651556600414,0.13619610275107286,148.097,1.0703161855611387,1.4701748183390349,1.1747905828693026,0.9263401184716554,0.4451204317590955,1.0173484274000455
27779,Bryce Elder,SP,4.710148453501867,7.3054851530316425,1.374551575115523,58.38933360177717,0.11534872041694105,71.9328,-0.4752327098956554,-0.7789212393238163,-0.5479459411426656,-0.5674524198992831,-0.3776006000336825,-0.5494305820590206
27782,Brandon Pfaadt,SP,4.531391632352759,8.209746996465606,1.269502379311874,153.93184398961938,0.12070935667771986,168.749,-0.25934688035981757,-0.0721649089141922,0.16161355258081367,1.3313834787700187,-0.16604846726001235,0.19908735496336208
27792,Gavin Stone,SP,3.8150256066129704,7.940360605531302,1.1995488713205524,21.938069412106632,0.13649989187187145,24.8657,0.6058132445739477,-0.28271292495787176,0.6341176525387054,-1.4905696164661582,0.45710916468033336,-0.015248495926208694
27819,Brandon Young,SP,5.315413101987818,7.347661190184018,1.4512119280542906,27.1941839089504,0.0975717854084808,33.3096,-1.2062149453545803,-0.7459571355462693,-1.065751725411274,-1.3249611703096915,-1.0791495080866829,-1.0844068969416996
27863,Jared Jones,SP,3.803839217156175,9.591118095026015,1.185261511829636,92.19355700864924,0.1303924383068864,86.5115,0.6193231232564335,1.0074922453067165,0.7306222615408424,-0.2815234233477747,0.21608463612912174,0.4583997685770679
27889,J.T. Ginn,SP,4.522948610002581,8.779514807612124,1.2990572779828775,83.08562123298904,0.11230266802002403,85.1722,-0.2491501848035833,0.3731563332851022,-0.038016332994355105,-0.30779083437080373,-0.49781000238073264,-0.14392220425287452
29608,Joe Boyle,SP,4.68080995048248,9.89020726772014,1.4450867991077614,103.09903707685437,0.10094629952195175,93.8192,-0.43980040011880606,1.2412554718471789,-1.024379267858969,-0.13819903035666728,-0.9459776935760085,-0.2614201840126544
29812,Robert Gasser,SP,3.8065991818844434,7.558185487173644,1.1856598369828841,63.7632881851205,0.14103967282340368,75.9269,0.6159898950695499,-0.581414773527077,0.7279317564692527,-0.4891169712566482,0.6362670660751198,0.18193139456603943
29837,Bryce Miller,SP,4.119839784969387,8.088460511558477,1.2354349804880735,129.4594053588319,0.1255301363226244,144.049,0.23768708678179803,-0.16696045029822362,0.3917233223602417,0.8469475403926424,0.0241987656987279,0.2667192529870373
29839,Emmet Sheehan,SP,3.386763578354937,10.43136076605874,1.1232292356292253,151.18634774282978,0.14432018348218195,130.441,1.1230282108887981,1.6642122331561615,1.1496220469133018,0.5800566800914546,0.7657291285412785,1.056529659918199
