playerid,PlayerName,role,Team,IP_atc,SO_mean,SO_p05,SO_p50,SO_p95,BB_mean,BB_p05,BB_p50,BB_p95,H_mean,H_p05,H_p50,H_p95,ER_mean,ER_p05,ER_p50,ER_p95,W_mean,W_p05,W_p50,W_p95,QS_mean,QS_p05,QS_p50,QS_p95,WHIP_mean,WHIP_p05,WHIP_p50,WHIP_p95,Ks_mean,Ks_p05,Ks_p50,Ks_p95,W_mean_t,W_p05_t,W_p50_t,W_p95_t,QS_mean_t,QS_p05_t,QS_p50_t,QS_p95_t,ERA_mean,ERA_p05,ERA_p50,ERA_p95,K9_mean,K9_p05,K9_p50,K9_p95,BB9_mean,BB9_p05,BB9_p50,BB9_p95
22201,MacKenzie Gore,SP,TEX,160,1.065200846045403,0.8960715245281191,1.0643070343711285,1.2406881514257166,0.36792335850397684,0.2737531691236759,0.36536792256413,0.47235411146460526,0.9201808088056063,0.7784970188725733,0.91661065071781,1.073353306460202,0.46372169462354956,0.3489867625664808,0.46134747642813934,0.5850656968243783,0.05747697549181897,0.027614810825455083,0.05618426187875897,0.09198604381079915,0.06780306183417732,0.034349877731025075,0.06621590540786078,0.10652558381352341,1.2881041673095832,1.1130410722793,1.2848416394084208,1.476382868541108,170.508,133,170,212,9.1985,4,9,15,10.844666666666667,5,11,17,4.173495251611946,3.140880863098327,4.152127287853254,5.265591271419404,9.586807614408627,8.064643720753072,9.578763309340157,11.16619336283145,3.3113102265357917,2.4637785221130835,3.28831130307717,4.251187003181448
22207,DL Hall,SP,MIL,52,0.8843153263470962,0.6352997340567882,0.8790467951926503,1.1524911153227488,0.4277245960611487,0.2572788703570837,0.420641807789656,0.6224433744179296,1.0322652881064285,0.7736733603059414,1.0263874530721422,1.3095042043570857,0.5713045655579564,0.37049564537305174,0.5640375809516462,0.8035457236537596,0.04837680298814266,0,0.042669404525454424,0.10438615179741656,0.04949342335152104,0,0.043246365484505,0.10761416163805419,1.4599898841675771,1.1466905764374533,1.4504555764273181,1.7991011608633958,45.95033333333333,32,46,62,2.5181666666666667,0,2,5,2.5715,0,2,6,5.141741090021608,3.334460808357466,5.076338228564817,7.231911512883837,7.958837937123866,5.717697606511094,7.911421156733852,10.372420037904739,3.8495213645503386,2.315509833213753,3.7857762701069038,5.601990369761367
22250,Logan Gilbert,SP,SEA,163,1.0655440240698848,0.8955510810617205,1.0641114454893539,1.2452720199866316,0.18877279925544585,0.12537708951552154,0.18658782461894519,0.25925640583328363,0.8461156150175578,0.7077722914053073,0.8440152181763159,0.9930210398188101,0.34373619459571975,0.2530978633697372,0.34168024941837694,0.4409931875138685,0.07375874526077351,0.03921797656831242,0.07223650159933484,0.11339514708695465,0.10017928559924506,0.057060008015386604,0.09853715094626547,0.1498400358575118,1.0348884142730037,0.881606514607998,1.0321188175285778,1.1948032201589631,174.00033333333334,135.95,173,216,12.0485,6,12,19,16.36,9,16,25,3.0936257513614778,2.277880770327635,3.0751222447653923,3.9689386876248167,9.589896216628963,8.059959729555485,9.577003009404185,11.207448179879684,1.6989551932990126,1.1283938056396938,1.6792904215705067,2.3333076524995526
22264,Shane Baz,SP,BAL,152,0.999843039030047,0.825834563389603,0.9975551333032817,1.18310817083384,0.35337904276096815,0.2553308652256858,0.3516092836392636,0.46109627245351925,0.9184720103478662,0.7725327281068716,0.9160550412490406,1.0725126548929003,0.46447689487590754,0.34967383794527673,0.46113888081724086,0.5904710407797735,0.056968798409823114,0.026760977369761824,0.05571327551505566,0.09145893369400444,0.06649675055584794,0.031200085964866408,0.06535012650271907,0.10766995006884321,1.2718510531088343,1.0901181488346736,1.268860108512347,1.4672162785602365,151.79866666666666,116.94999999999999,151,191,8.649,4,8,14,10.096833333333333,5,10,17,4.180292053883168,3.1470645415074907,4.150249927355167,5.3142393670179615,8.998587351270423,7.432511070506427,8.977996199729535,10.64797353750456,3.180411384848713,2.297977787031172,3.164483552753372,4.149866452081673
22267,Tarik Skubal,SP,DET,200,1.2784690610599294,1.1059168621022608,1.2757260875297194,1.461810194125892,0.18193606444160215,0.12567669871745715,0.18039349595462556,0.2430434407141742,0.7061208286586023,0.5941819885428731,0.7038062072550644,0.8254968122855778,0.2657232083241389,0.1956662686113872,0.26402632460500974,0.34268372334531794,0.08866503683592462,0.05329106882761312,0.08832105206412932,0.1259328454105451,0.13466832892592884,0.08610488572491148,0.1337362308877403,0.18714230273932755,0.8880568931002044,0.7618922494256912,0.8868360414650133,1.0197325963404318,255.43083333333334,204,254,313,17.7065,10,18,26,26.91,17,27,38,2.39150887491725,1.7609964175024848,2.376236921445088,3.0841535101078614,11.506221549539365,9.953251758920347,11.481534787767474,13.156291747133029,1.6374245799744194,1.1310902884571143,1.62354146359163,2.187390966427568
22286,Trevor Rogers,SP,BAL,142,0.8670107746529875,0.7116749995474749,0.86395663484671,1.0322476036097585,0.35178872092096114,0.25473576209083604,0.34880018271100843,0.4602830763531586,0.9640423091617046,0.8074224402783251,0.9630283951273559,1.12716611389698,0.46512973934348933,0.3485037856193541,0.4611824170004577,0.5918578569064515,0.057215462678053663,0.025465934389205778,0.05590086793259759,0.0944002501098432,0.06511485461623231,0.02982867890903995,0.06344240948063821,0.10619826959730741,1.3158310300826659,1.1264072953840787,1.3141906184653087,1.5136495517600985,123.27166666666666,94,122,156,8.128666666666666,4,8,13,9.263666666666667,4,9,15,4.186167654091404,3.1365340705741867,4.15064175300412,5.326720712158064,7.8030969718768874,6.405074995927274,7.7756097136203906,9.290228432487826,3.1660984882886503,2.2926218588175242,3.139201644399076,4.1425476871784275
22294,Matthew Liberatore,SP,STL,150,0.8418313832889469,0.6882251227138467,0.8389158645967466,1.0042899405895034,0.2959012411189192,0.20672184542386904,0.29267532253567474,0.39357866016549026,0.9960343354640124,0.8415396460397522,0.993618528689137,1.1568214497767961,0.48209425306476383,0.36349889535390917,0.4796702467647128,0.6078804240705384,0.055205595773969766,0.025260355566420995,0.05399057502391783,0.08920738477704593,0.06559105030344996,0.02972573468195892,0.06376573160365955,0.1061344789454102,1.2919355765829315,1.1102401304522185,1.2890928775830264,1.484333895727086,126.292,97,125,160,8.2855,4,8,14,9.836,4,10,16,4.3388482775828745,3.2714900581851825,4.317032220882416,5.470923816634846,7.5764824496005225,6.194026104424621,7.550242781370719,9.03860946530553,2.6631111700702728,1.8604966088148214,2.6340779028210726,3.542207941489412
22487,Johan Oviedo,SP,BOS,115,0.9631850293795136,0.7667801366421516,0.961428398695345,1.167749336875791,0.4078737504299522,0.2832484564252895,0.4041388700347013,0.5451981257534753,0.8893674204399822,0.722644365983649,0.8845917984150894,1.0671041371975802,0.44704817244014344,0.31964048967674574,0.4433026215770813,0.589122305659933,0.05891039990246767,0.02378731368203436,0.05744517629963393,0.10010678978202904,0.06518616096867007,0.02604267003972794,0.06290135323341661,0.11276637732657199,1.2972411708699345,1.0791084219700926,1.2937112273162756,1.530551784500017,110.8125,82,110,141,6.785166666666667,3,7,12,7.5008333333333335,3,7,13,4.023433551961291,2.876764407090712,3.9897235941937317,5.302100750939396,8.668665264415623,6.9010212297793645,8.652855588258106,10.509744031882118,3.67086375386957,2.5492361078276056,3.6372498303123115,4.906783131781277
22543,Taj Bradley,SP,MIN,134,0.9857286755823069,0.8134569992887055,0.9837196371919842,1.162966426372225,0.3848109262299528,0.2813689619213367,0.38074379634600475,0.5012975799163553,0.9691051743488067,0.8106680635706225,0.9678323917748382,1.132355781324863,0.5279031032180163,0.4020651765318966,0.5252097052000604,0.6682325050781722,0.05205246368830481,0.02157200104223135,0.05064532676603536,0.08775746917091526,0.05613386090695058,0.023278959974536283,0.05454201555164934,0.09537814781720584,1.3539161005787594,1.1556204746060126,1.3504259317039953,1.5572909526018854,132.0375,102,131,165,6.974333333333333,3,7,12,7.522166666666666,3,7,13,4.751127928962147,3.6185865887870694,4.7268873468005435,6.01409254570355,8.871558080240762,7.32111299359835,8.853476734727858,10.466697837350026,3.463298336069575,2.5323206572920305,3.426694167114043,4.511678219247197
22630,Keider Montero,SP,DET,61,0.8252592471062566,0.6085496043871269,0.8198305427918763,1.055453493080598,0.32652342168790915,0.1932316665696224,0.3216565815524697,0.4737992494381665,1.0133720775964339,0.788429901671488,1.0073644054229702,1.2526407317499975,0.5110057461913347,0.34577598171620433,0.5054605683033743,0.6928628690302863,0.05288569048614474,0.014050533347428349,0.049910727315411296,0.10830282389850296,0.05700451949849955,0.014800343518515433,0.052676411652824356,0.11392204578476217,1.339895499284343,1.0718541355491047,1.336775423898437,1.6226875225089568,50.2425,35,50,67,3.219,1,3,7,3.4711666666666665,1,3,7,4.599051715722012,3.111983835445839,4.5491451147303685,6.235765821272576,7.4273332239563095,5.476946439484142,7.378474885126886,9.499081437725383,2.9387107951911826,1.7390849991266015,2.894909233972227,4.264193244943498
23150,Osvaldo Bido,SP,NYY,16,0.9559255275656092,0.5491504834739591,0.9436961461319671,1.403100914012912,0.44336308678768077,0.17816821458130538,0.4310284831805918,0.7517411178984218,0.9316081419007548,0.5376435352366613,0.9170215434563604,1.3711690095464015,0.5090124567095532,0.2127036149472995,0.4976412478138511,0.8444586195101287,0.05391147599202507,0,0.05761238486773343,0.16681313596620861,0.05723436709767356,0,0.05886385850898598,0.17551460728975424,1.3749712286884355,0.8742578532835131,1.3616460082238768,1.9238868347915163,15.3055,9,15,23,0.8635,0,1,3,0.9195,0,1,3,4.581112110385979,1.9143325345256956,4.47877123032466,7.600127575591158,8.603329748090482,4.942354351265632,8.493265315187703,12.627908226116208,3.990267781089127,1.6035139312317486,3.879256348625326,6.765670061085796
23301,Janson Junk,SP,MIA,95,0.7469608838722626,0.5722575448787186,0.7432460694704048,0.9322371604304355,0.17956402289986484,0.0981774947539117,0.17613704816861825,0.27005283650849565,1.06406105574596,0.8564110909658396,1.0621922653020448,1.2775902356588902,0.4577886980918952,0.315379082103419,0.4544099672025451,0.611685286870915,0.061032704476611375,0.021319352062754662,0.05866604324920123,0.10816638013787014,0.07838089246687792,0.03158257571492407,0.07602662205963678,0.1341188578629891,1.2436250786458247,1.0213737713178976,1.240695862067282,1.4740498562490927,71.0415,51,70,93,5.800166666666667,2,6,10,7.4625,3,7,13,4.1200982828270565,2.8384117389307706,4.089689704822906,5.505167581838235,6.722647954850363,5.1503179039084674,6.689214625233643,8.390134443873919,1.6160762060987834,0.8835974527852053,1.5852334335175642,2.4304755285764608
23313,José Buttó,SP,SFG,61,0.9143164603908145,0.6767290544439497,0.9060475334868059,1.1775785231673774,0.4218297236563913,0.25586549757786586,0.4174258443123535,0.6094108998890094,0.9352010133482449,0.7053079873038774,0.9334592021712317,1.175800770392175,0.4792686809885811,0.31022415002263337,0.47210971628646553,0.6745260254029906,0.05558392212343446,0.014719982094412625,0.05225830478849784,0.11249459309969762,0.06092879782958894,0.015438591000481495,0.05722270996341865,0.1223602381210515,1.3570307370046362,1.0643626564919253,1.3534404373394477,1.657724879412127,55.8175,39,55,75,3.3966666666666665,1,3,7,3.7215,1,3,8,4.31341812889723,2.7920173502037002,4.24898744657819,6.070734228626915,8.22884814351733,6.090561489995547,8.154427801381253,10.598206708506396,3.796467512907522,2.302789478200793,3.7568325988111817,5.4846980990010845
23335,Joey Cantillo,SP,CLE,144,0.9751784768172349,0.7684080495788995,0.9696371317464725,1.2034210677554984,0.3830651393562866,0.2599710116153271,0.3780047292478765,0.5221783587958886,0.9530819602069588,0.7739900424784779,0.9507179557718639,1.1392765949457315,0.498826489743696,0.3585857970291573,0.49383578723164256,0.6539397440648479,0.05369733762621383,0.02309653807703157,0.05202964607814338,0.08958242138985624,0.05758158697104882,0.023062376140457315,0.05598578303623042,0.09866215722611676,1.3361470995632454,1.1153591301970545,1.3327184145804818,1.5667403250959324,140.40083333333334,105,139,181,7.731833333333333,3,7,13,8.288666666666666,3,8,14,4.489438407693264,3.227272173262416,4.444522085084783,5.885457696583631,8.776606291355113,6.915672446210095,8.726734185718252,10.830789609799485,3.4475862542065796,2.339739104537944,3.4020425632308884,4.699605229162997
23429,JP Sears,SP,SDP,56,0.8017177356420324,0.5910372422424803,0.797747730850596,1.0272880517165086,0.28229795112568934,0.16174698412959676,0.27695525604901217,0.4184485195674388,1.0586482031429163,0.8201673983128777,1.0554877523768864,1.3126490930105361,0.5247497023458902,0.3478182233547061,0.5185411533501882,0.7203202599109253,0.05342399505973313,0,0.05162171282644172,0.10936396570470358,0.05890573513858658,0.01604979038461182,0.054866117563936806,0.12010180994623074,1.3409461542686056,1.0670694498550934,1.3357297956327512,1.6314589282296672,44.839166666666664,32,44,60,2.9905,0,3,6,3.297,1,3,7,4.722747321113012,3.1303640101923547,4.666870380151694,6.482882339198328,7.215459620778292,5.319335180182323,7.1797295776553645,9.245592465448578,2.540681560131204,1.455722857166371,2.4925973044411096,3.766036676106949
23499,Keaton Winn,SP,SFG,32,0.8531469981141797,0.5706434799870588,0.8457239076600578,1.1566779956984545,0.34505043546399056,0.16516271969302337,0.3380990811684677,0.5459682465188507,1.0468108624376176,0.7304199902066536,1.0408014588567966,1.3680439533697264,0.5607879652361133,0.333694575839976,0.5504205035481622,0.8198997798667279,0.04943046375046448,0,0.0359594081867497,0.12246500302618893,0.0545333661826682,0,0.05427297599470333,0.13173072834931535,1.391861297901608,1.0281588467877663,1.3878423389040786,1.7666533989134938,27.298,17,27,38,1.5813333333333333,0,1,4,1.7451666666666668,0,2,4,5.04709168712502,3.0032511825597843,4.95378453193346,7.379098018800551,7.678322983027617,5.135791319883529,7.61151516894052,10.410101961286092,3.105453919175915,1.4864644772372104,3.0428917305162093,4.913714218669656
23550,Aaron Ashby,SP,MIL,64,1.1022025001777342,0.8570264650206029,1.0944200668340045,1.372797709961652,0.40655434455045747,0.2551402212245217,0.40027528014896274,0.5724286709346508,0.9290490319990696,0.7135869294138595,0.9258446424435163,1.1549129542217893,0.5108703408048267,0.343137657190176,0.506515252964991,0.6933366560105404,0.050965657856607616,0.01400252888024836,0.04814867387158506,0.10358458161707938,0.054688879921446804,0.01403274604849494,0.05148565409537796,0.1095317254828764,1.3356033765495272,1.0722208170363254,1.3321597642922587,1.6091528493294,70.546,52,70,92,3.262166666666667,1,3,7,3.5031666666666665,1,3,7,4.597833067243441,3.0882389147115843,4.5586372766849195,6.240029904094864,9.919822501599608,7.713238185185426,9.84978060150604,12.355179389654868,3.658989100954117,2.296261991020695,3.602477521340665,5.151858038411857
23590,Ben Brown,SP,CHC,49,1.0111788396118446,0.7509451655461298,1.0062392561861095,1.2912289589534298,0.3553833428180974,0.2058775625182908,0.3506673737832248,0.5234635898865835,0.999338659860837,0.7445215691349589,0.9972602051865791,1.2649644174438295,0.5457202260718639,0.35660888692603704,0.5429636665143835,0.7536621900807413,0.05003285993557053,0,0.04466024812763455,0.1091873318241548,0.05193736676133788,0,0.04631119117476719,0.1118637396744702,1.3547220026789344,1.0492975693551814,1.3515320761591152,1.6726154542388618,49.4265,35,49,65,2.4475,0,2,5,2.539,0,2,5,4.911482034646775,3.2094799823343334,4.886672998629452,6.782959710726672,9.100609556506601,6.758506489915168,9.056153305674986,11.621060630580867,3.1984500853628766,1.8528980626646172,3.1560063640490235,4.711172308979251
23796,Ryan Weathers,SP,NYY,122,0.9132391954899186,0.7332923200463419,0.9089865586845141,1.106739616496665,0.3050834218184658,0.20700894119211896,0.3020260863583202,0.4166329859036814,0.9537207407291163,0.779796796295476,0.9508523185085496,1.1280675513978133,0.4664604627065508,0.3380357187059456,0.4628722193471845,0.6063136460508957,0.056527428942058734,0.023428714682054357,0.054986986387876496,0.09642468811603225,0.06336790062253272,0.025616323095165903,0.06129733651119265,0.10642875402914116,1.258804162547582,1.057007191109682,1.255831956017932,1.4713175067772928,111.56866666666667,84,110,143,6.902666666666667,3,7,12,7.7435,3,7,13,4.198144164358957,3.0423214683535105,4.165849974124661,5.456822814458061,8.219152759409267,6.599630880417077,8.180879028160627,9.960656548469984,2.7457507963661922,1.8630804707290707,2.7182347772248816,3.7496968731331326
23899,Valente Bellozo,SP,COL,8,0.74500143999747,0.2592018153696799,0.7265860158225941,1.2944587092497444,0.34513794396039105,0,0.32103463581887165,0.7528184341092907,1.0273255412721256,0.4714015456534632,1.0035261151721624,1.6652972101186094,0.511246209439458,0.12618364391030001,0.49300966163130744,0.9818238545819135,0.052261267096922734,0,0,0.2359189087643749,0.058480258954828536,0,0,0.244378060132808,1.3724634852325166,0.7225315035084509,1.3590746967432616,2.091532055234171,5.966666666666667,2,6,10,0.418,0,0,2,0.4685,0,0,2,4.6012158849551215,1.1356527951927,4.437086954681767,8.836414691237222,6.70501295997723,2.332816338327119,6.539274142403347,11.650128383247699,3.1062414956435194,0,2.889311722369845,6.775365906983616
23920,Brayan Bello,SP,BOS,153,0.8594193121160694,0.710755158120514,0.8563031843039104,1.0193545564999242,0.31766688387499925,0.22713070610364663,0.3151092422232419,0.41262240645447323,0.9551418876087129,0.8055921141214385,0.9528463845121098,1.1109388120993944,0.4436750905440182,0.3351850465130319,0.4411024754992474,0.5605553992076288,0.060754760953630964,0.02852396547321858,0.059798861279195245,0.09624117673074074,0.0750160424711379,0.037898162268280064,0.0734805275566909,0.1164786962773443,1.2728087714837122,1.094943623563225,1.2701021831533867,1.4614133113006318,131.71333333333334,102,131,165,9.314,4,9,15,11.5005,6,11,18,3.993075814896164,3.0166654186172868,3.9699222794932267,5.044998592868659,7.734773809044624,6.396796423084626,7.7067286587351935,9.174191008499317,2.8590019548749934,2.04417635493282,2.835983180009177,3.7136016580902593
24282,Kai-Wei Teng,SP,HOU,35,0.9658822754086939,0.6573619063706165,0.9577042875456367,1.308674950077838,0.47675704292608134,0.2625829631584978,0.46661180565238114,0.721591088148748,0.9980521893600351,0.700093773206869,0.9890148369446248,1.313135615873089,0.5726853673095645,0.34248985228552054,0.5662973513128544,0.8284772780458877,0.048700190416007656,0,0.048448138113777406,0.11786308477802816,0.0482660698961703,0,0.04121788077482007,0.11842886836007975,1.4748092322861164,1.104877642428907,1.466833166845963,1.8707567791197164,33.748333333333335,22,33,47,1.7021666666666666,0,2,4,1.6853333333333333,0,1,4,5.154168305786081,3.0824086705696847,5.09667616181569,7.456295502412989,8.692940478678246,5.916257157335549,8.61933858791073,11.778074550700543,4.290813386334732,2.36324666842648,4.19950625087143,6.4943197933387316
24492,Grayson Rodriguez,SP,LAA,122,1.070191302467914,0.8763327396421858,1.0662610122582556,1.2752155946848684,0.29416739805230613,0.19952939473782474,0.29332976348334705,0.39518747754912886,0.8913155668943289,0.7301901037936942,0.888208053325602,1.0570055777891167,0.4238445610085974,0.3082223161771944,0.42121182155197356,0.5483087400876162,0.06250762060735104,0.026763217311875004,0.06069836934080887,0.10370928291681675,0.07608336692056912,0.03408205625108165,0.07425583148700131,0.12381266088289208,1.185482964946635,0.991551481231358,1.1834009948167896,1.3824962468535105,130.4055,99.94999999999999,130,164,7.615333333333333,3,7,13,9.263333333333334,4,9,15,3.8146010490773765,2.77400084559475,3.790906393967762,4.934778660788546,9.631721722211225,7.886994656779672,9.5963491103243,11.476940352163815,2.647506582470755,1.7957645526404227,2.6399678713501236,3.55668729794216
24494,Simeon Woods Richardson,SP,MIN,135,0.908062559849455,0.7435948384409999,0.9047451706432379,1.085604599289048,0.37339318591508797,0.2664584783304728,0.36879138511243453,0.4909081283399563,0.9473390499362787,0.7891309945286622,0.9459034240396449,1.112805390894791,0.4766387035349338,0.3517176253772991,0.47444349626671,0.6080683637135271,0.054428510900944124,0.023091601284745356,0.053306184323637165,0.0889809559023354,0.05818368228009476,0.023957633460203014,0.05629454606167505,0.09742429120054656,1.3207322358513667,1.1276806674561741,1.3196877954878707,1.5246406715487653,122.829,94,122,155,7.3675,3,7,12,7.8685,3,8,13,4.289748331814405,3.165458628395692,4.26999146640039,5.472615273421744,8.172563038645096,6.692353545969,8.142706535789141,9.770441393601432,3.3605386732357916,2.398126304974255,3.319122466011911,4.418173155059606
24586,Kyle Bradish,SP,BAL,137,1.2080718531347119,0.9851135059455383,1.2024231473685805,1.4459923188330364,0.22783423141069117,0.1456150516157104,0.22425901891878267,0.3212050354216449,0.755330239986485,0.6124837423334268,0.7525208201219833,0.9121299364799873,0.30209116852716134,0.2066818602586091,0.2994290006186601,0.40873071354898616,0.08130540183773773,0.04145068173020815,0.079875174463665,0.1265742436216002,0.11533241616972595,0.06074484077130047,0.11297857143917525,0.17770297975380278,0.9831644713971761,0.8112179070606433,0.9807575971261779,1.1684890039515048,165.84966666666668,127,165,209.05000000000018,11.164666666666667,6,11,18,15.8395,8,15,25,2.718820516744452,1.860136742327482,2.694861005567941,3.6785764219408756,10.872646678212407,8.866021553509844,10.821808326317225,13.013930869497328,2.0505080826962208,1.3105354645413936,2.018331170269044,2.8908453187948044
24719,Randy Vásquez,SP,SDP,131,0.7110988637140212,0.5615166050618178,0.7101013003335332,0.8655301673311888,0.3193454230192331,0.22018057585419445,0.31586144631070723,0.4283755517398337,1.049641009393327,0.8758312248959413,1.0476548957302871,1.2298089848320988,0.5104570178937212,0.37679406873413085,0.5063165096363798,0.6539457048187938,0.05319519613030323,0.022148995741870868,0.05175129484403558,0.0894493828061711,0.062159458070263365,0.02603320187656488,0.060345637766863136,0.10374307378761936,1.36898643241256,1.165314033607207,1.3655798727385613,1.578405667133325,93.34616666666666,69,93,119,6.986833333333333,3,7,12,8.160166666666667,3,8,14,4.594113161043491,3.3911466186071775,4.556848586727417,5.885511343369144,6.399889773426191,5.05364944555636,6.390911703001799,7.789771505980699,2.874108807173098,1.98162518268775,2.8427530167963653,3.8553799656585035
24728,Mike Burrows,SP,HOU,131,0.9508105182643222,0.7636521802486248,0.9477233365664479,1.1428819090703193,0.3381015578694986,0.23211062901113072,0.3360388586125919,0.4544604987835743,0.9518962430142447,0.7854493799198836,0.9516348760011553,1.1259773228091075,0.4773185661291653,0.3524106697768581,0.47420953852343534,0.6124798149147564,0.054769072373053306,0.02216937792758481,0.05344549181297664,0.09066286212970717,0.060790924716785544,0.024692017923234243,0.059421597820891806,0.10101100772253771,1.2899978008837434,1.0875568595871894,1.287043564191722,1.5034110569969887,124.44016666666667,94,123.5,158,7.168666666666667,3,7,12,7.957166666666667,3,8,13,4.295867095162488,3.1716960279917226,4.267885846710918,5.512318334232808,8.5572946643789,6.872869622237623,8.52951002909803,10.285937181632873,3.0429140208254872,2.0889956611001765,3.0243497275133273,4.090144489052169
24975,Cooper Criswell,SP,SEA,51,0.8186584098940809,0.5880930272411552,0.8146569745040212,1.0677896863102845,0.314121662750602,0.17503993609976343,0.30887204993370526,0.47325735353293635,1.0220712788923554,0.7745632191879204,1.0163964031190609,1.2914738883919181,0.5093535500757492,0.3283230084457513,0.5034287904871317,0.7047372695981732,0.05321875973594461,0,0.0513269387876541,0.11190803055876752,0.05885780507862315,0,0.05630016266062336,0.12292279592886152,1.3361929416429574,1.0482883833917838,1.3322894605382714,1.6548787664311866,41.79816666666667,29,41,56,2.7171666666666665,0,3,6,3.006666666666667,0,3,6,4.584181950681743,2.9549070760117617,4.530859114384185,6.342635426383558,7.367925689046728,5.2928372451703964,7.33191277053619,9.61010717679256,2.827094964755418,1.5753594248978708,2.7798484494033473,4.259316181796427
25098,Jacob Lopez,SP,ATH,131,1.0529484448014648,0.8472633490254536,1.0494520397263054,1.2716039396183125,0.37093836033745464,0.2566693980732484,0.367292212666523,0.49961771735848026,0.9034153166080815,0.738996522102512,0.9023034732492776,1.073718640311112,0.45321265642182484,0.32832201009688106,0.44931212940322096,0.5929299411000615,0.05969562502673052,0.025625364715460737,0.05828785562165439,0.09766892614937374,0.06726313865822758,0.02880126121845222,0.0654715235626405,0.11212240675197054,1.2743536769455361,1.0667830633937547,1.2734112201691101,1.4898501499929497,137.92833333333334,105,137,175,7.824333333333334,3,8,13,8.810166666666667,4,9,15,4.078913907796424,2.9548980908719296,4.043809164628989,5.3363694699005535,9.476536003213184,7.625370141229083,9.445068357536748,11.444435456564813,3.338445243037092,2.310024582659236,3.305629913998707,4.496559456226322
25311,Roddery Muñoz,SP,HOU,52,0.8471147490330484,0.6135785472393148,0.8438324662784491,1.0970829178230854,0.48238391351331517,0.3044851352568197,0.4764915306071316,0.6769045115591303,1.078559054169909,0.8253365799466665,1.0721411178057898,1.3531162140361235,0.6502353606233399,0.43952378938134323,0.6436006722846257,0.8790491962521126,0.04396052275028923,0,0.03958609661724377,0.09707956378723068,0.04158651421065355,0,0.03875193538501717,0.0937420273051235,1.5609429676832243,1.247694324980354,1.5531710171457793,1.8968603597195448,44.147333333333336,30,44,59,2.2913333333333332,0,2,5,2.1668333333333334,0,2,5,5.8521182456100584,3.955714104432089,5.792406050561631,7.911442766269014,7.624032741297436,5.522206925153833,7.594492196506042,9.873746260407769,4.341455221619836,2.740366217311377,4.288423775464184,6.092140604032173
25377,Brady Singer,SP,CIN,169,0.8781874036837678,0.7353723861400604,0.8762422103765813,1.0277395310562376,0.32581622639131314,0.23872515787358667,0.32401336359254096,0.4184326416158476,0.9961683404670065,0.8483583598524532,0.9927624957921128,1.1482057365268594,0.4867455133064549,0.3742213800439582,0.48420122078840344,0.6054620769845633,0.05695093082342414,0.027901463437093273,0.05575606760734374,0.09007345919842492,0.06735010816376022,0.033695699024866646,0.0659899236106561,0.10582002821792205,1.3219845668583197,1.149990193220415,1.318598415566048,1.500512980525651,148.50166666666667,115,147,185,9.6305,5,9,15,11.384166666666667,6,11,18,4.380709619758094,3.367992420395624,4.357810987095631,5.4491586928610705,7.90368663315391,6.6183514752605435,7.886179893389232,9.249655779506138,2.9323460375218184,2.14852642086228,2.9161202723328685,3.7658937745426284
25385,Drew Rasmussen,SP,TBR,160,0.9451636892036016,0.7765572090270534,0.9436363132373449,1.1215152288895929,0.2460369395430817,0.16678042515740626,0.24297312297150234,0.3336335465178165,0.8380203572511976,0.6942416678168917,0.8370107585139008,0.9856242252774944,0.36107451599267704,0.2615319720228495,0.3582345751710331,0.4698117285954241,0.07005442264504867,0.03573699285214645,0.06941185884320303,0.10786241574365328,0.08864075531480646,0.04673056292215536,0.08677707103846803,0.13681276170262718,1.0840572967942794,0.9200224533617473,1.0814489132870095,1.2576567968709282,151.04166666666666,116,150,190,11.195166666666667,6,11,17,14.172,7,14,22,3.249670643934093,2.3537877482056455,3.2241111765392976,4.228305557358817,8.506473202832414,6.989014881243481,8.492726819136104,10.093637060006335,2.2143324558877353,1.5010238264166564,2.186758106743521,3.0027019186603487
25386,Jhony Brito,SP,SDP,16,0.8894189962864243,0.5005180410135223,0.8732023546264277,1.3223869998003497,0.2791603651313267,0.06746042878540927,0.2651404142213398,0.5252951565391399,0.9478688694665962,0.5572324050087947,0.9359968908882551,1.383351087145033,0.448182401397653,0.18796974683662518,0.43726205197784934,0.7443267181550681,0.05909444612774275,0,0.05914048445939263,0.18318819435125439,0.06726144933408129,0,0.06153038002654452,0.19432346887983853,1.2270292345979228,0.7652383813139404,1.217401205332655,1.7170454278248481,14.234333333333334,8,14,22,0.9466666666666667,0,1,3,1.0758333333333334,0,1,3,4.033641612578877,1.6917277215296267,3.935358467800644,6.698940463395613,8.00477096657782,4.5046623691217,7.858821191637849,11.901482998203146,2.51244328618194,0.6071438590686834,2.386263727992058,4.727656408852259
